Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features
MSTR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.19012847192133256,0.2952392490014171,0.334663798210975,-0.5278591241051656,-0.5681178332933217,0,1,100,5,50,1,sqrt
MRK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.11620305405939917,0.016357120426787112,0.08466723033502871,0.1799858634229006,-1.372467879244225,0,0,100,5,50,1,sqrt
NVDA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.1944250194755259,-0.08337258318666416,0.35599665868022656,0.30998060047683207,-0.5461428211048684,0,0,100,5,50,1,sqrt
CAG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0743719513742379,-0.009698012650019598,0.14983869070212383,0.03875180842741259,0.49634677816351036,0,0,100,5,50,1,sqrt
MCHP,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0014699430203312467,0.1998454923431067,0.1208759828028872,0.12610756885333993,0.012160753412266247,0,1,100,5,50,1,sqrt
FE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.0712548387235071,0.04537589336861139,0.1368854258525105,-0.017506470837352593,-0.5205436464819989,0,1,100,5,50,1,sqrt
BA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1427055869910101,0.017811656744951002,0.1845549763027914,0.11328560416945584,0.7732416098977423,0,0,100,5,50,1,sqrt
NVO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.02771395901436339,0.005418521828746761,0.27044196680419447,0.20032804287771727,-0.10247654734159238,0,0,100,5,50,1,sqrt
EQT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.12198563840610409,0.07866926627378151,0.23043202088449732,0.1931328563262241,0.529377982876992,0,0,100,5,50,1,sqrt
INFY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.1401961234396641,-0.004259589237205711,0.38116143971803024,-0.15872209428224618,-0.3678129758964501,0,1,100,5,50,1,sqrt
UMC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.37791724316442293,-0.49557483806567654,0.11755162177960309,-0.015798186174779485,-3.214904545281204,0,0,100,5,50,1,sqrt
JNJ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.018362888435424104,-0.032139791982050296,0.0459985233454758,-0.05158766597829801,0.3992060418441713,0,1,100,5,50,1,sqrt
PBR-A,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.10678292012821605,-0.6221675026697266,0.05584221575991243,0.24168197922524226,1.9122257001283343,1,0,100,5,50,1,sqrt
KEY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.0788952811215031,-0.2474268037353963,0.07197871191045438,-0.12112454849922229,-1.0960918725477238,0,0,100,5,50,1,sqrt
CNC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1267114453114872,0.01353221631872635,0.365556848718764,-0.11980240469918829,0.3466258278448255,0,1,100,5,50,1,sqrt
MDLZ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.17078477072106063,-0.2335392706774947,0.015152874596768402,-0.036560094209312,-11.270783614713162,0,0,100,5,50,1,sqrt
MDT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.013113251375431297,-0.07144292836164003,0.22774294591388658,0.0027753865714157996,-0.05757917692164058,0,0,100,5,50,1,sqrt
GAP,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.13167856960321475,-0.055013462775988564,0.17474904372932798,-0.13629293764141648,-0.7535295575475315,0,1,100,5,50,1,sqrt
MSFT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.033324835344869595,-0.1535480812114119,0.1821821106921996,0.008194272555327398,-0.18292045919466035,0,0,100,5,50,1,sqrt
GSK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.026265542268804905,-0.053351661754166495,0.03834270728231109,-0.04731656208643805,-0.6850205457693952,0,0,100,5,50,1,sqrt
TXN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.059582635852691794,0.13300831552130085,0.006343126002629773,0.10096068822986792,-9.39326064593225,0,1,100,5,50,1,sqrt
GGB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.09355731073875544,-0.12043124670189931,0.1273191886705196,0.38470078676152286,-0.734824905151303,0,0,100,5,50,1,sqrt
KGC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.13742814319598606,-0.24509971319412177,0.09730144174914131,0.05012302216965002,1.4123957541173728,1,0,100,5,50,1,sqrt
PLUG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.08787786425510329,-0.8515276362064645,-0.0022876380452250076,-0.22706702678061513,-38.414234471458876,1,0,100,5,50,1,sqrt
INTC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.01970743254813391,-0.05231975233744919,0.1934286424735955,0.16655850213747486,0.1018847689572351,0,0,100,5,50,1,sqrt
ABEV,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.014776073801018292,0.16993294294150416,0.24686853744747483,0.41683734619151813,-0.05985401766380268,0,0,100,5,50,1,sqrt
FCX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.401886617927028,-0.0357371144582037,0.06811103577780561,0.5300719096005725,-5.9004625805145245,0,0,100,5,50,1,sqrt
EQNR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.27517391150567333,-0.27652268228952603,-0.0803511344496854,0.1433124619099797,-3.4246425192413783,1,0,100,5,50,1,sqrt
NKE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.09291441067676179,-0.046431588769854794,0.31774604476048524,0.08415235836648728,0.2924172061584591,0,0,100,5,50,1,sqrt
AAPL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.1834472316336922,0.10723141156410815,0.2867910969567486,0.4135152325707895,-0.6396545554597818,0,0,100,5,50,1,sqrt
AMAT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.05379592892681192,-0.1356062210763232,0.1748121054679503,0.22158682592431325,-0.30773571877534966,0,0,100,5,50,1,sqrt
IAG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.44026257965458987,0.2478727536942202,-0.1457506110535698,0.07836081333182075,-3.0206568361677326,1,1,100,5,50,1,sqrt
HBAN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.012632114743166901,-0.17029957901916148,0.015718539998223,-0.2334792777270044,-0.8036442789594311,0,1,100,5,50,1,sqrt
F,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.05560542442351375,-0.12012420954863245,0.19991212588653978,-0.02514595308232778,-0.27814933274769255,0,0,100,5,50,1,sqrt
BAC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.016277525345425294,-0.10284913745019988,0.05185112195883989,-0.05890738877537162,-0.3139281221020947,0,0,100,5,50,1,sqrt
TU,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.05740235711030572,0.04024462474362446,0.1128503411011916,0.08144508771658635,-0.5086591369611695,0,0,100,5,50,1,sqrt
MRVL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.13445410623967669,0.05337273407254062,0.07189011372244031,0.0046196381909824145,-1.8702725490015075,0,1,100,5,50,1,sqrt
QCOM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.027479556017612355,-0.19103487191348872,0.14940779463828902,0.01965659972365634,0.18392317538813413,0,0,100,5,50,1,sqrt
EXC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.05347042965907191,-0.0806527321817471,0.11483057382031102,0.17143331689555413,0.46564628112669204,0,0,100,5,50,1,sqrt
PBR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.13648332323866896,-0.4599011530387239,0.056097282296374534,0.2812352431529062,2.432975674607496,1,0,100,5,50,1,sqrt
TSM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.08923304540146983,-0.1400498809627831,0.23713880116333705,-0.0115552408247661,-0.3762903622845241,0,0,100,5,50,1,sqrt
CTRA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.12396301578916627,-0.21651588131685526,0.21738810977566753,0.004780026856132736,0.5702382522994898,0,0,100,5,50,1,sqrt
VTRS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0719729307077899,-0.06276109579058028,0.10978479949969751,-0.38355537684628754,0.655581929700461,0,1,100,5,50,1,sqrt
MU,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0685251241150717,-0.17647428978742535,-0.21152048667562665,0.020417293679480274,-0.3239644782973535,1,0,100,5,50,1,sqrt
C,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.035964250966109404,-0.1668824281841548,0.13080250835138432,-0.09387562371461408,0.2749507744109617,0,0,100,5,50,1,sqrt
DVN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.3548021175039235,-0.029136126761310138,0.10234716744825131,0.14619944520192915,-3.466653023722598,0,0,100,5,50,1,sqrt
WMT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.12996985392526508,-0.10184002875733801,0.08027929112794809,-0.016623591462036007,1.6189711206856676,1,0,100,5,50,1,sqrt
APH,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.10147467659611002,-0.11243695212098649,0.18730920449316052,0.06563809613965171,0.5417495465355805,0,0,100,5,50,1,sqrt
MS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.060597196241462016,-0.10283307387212641,0.240939755527465,-0.07653605188738874,0.2515035184160568,0,0,100,5,50,1,sqrt
PPL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0630406127976458,0.013589331126038688,0.08360910365097961,0.3477987208131351,0.7539922095182896,0,0,100,5,50,1,sqrt
SONY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.16579196108020372,0.054291846285465614,0.11768044172599829,0.0024642498462471747,1.4088319065476154,1,1,100,5,50,1,sqrt
WFC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.007946217338605201,-0.0774351894196373,0.035827928822156796,-0.0064956522052759015,-0.22178835338343875,0,0,100,5,50,1,sqrt
PFE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.02813840860284641,0.0482833910473672,0.04627003528338242,-0.05997396487168271,-0.6081345827923355,0,1,100,5,50,1,sqrt
PCG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.01578616254519711,-0.23215475209194072,0.15581526871271797,-0.021672357559179983,0.10131332234392641,0,0,100,5,50,1,sqrt
RIG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.35523982161234463,-0.07451471899799708,0.18147679419672413,0.2927695637537621,-1.9574944729696857,0,0,100,5,50,1,sqrt
CCL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.008135416752824889,-0.08919112286285948,0.2694054313576584,0.0019810968710345517,0.030197671635002928,0,0,100,5,50,1,sqrt
B,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.36163072120373235,0.16947918591170616,-0.007034111131368952,0.14575027545810948,51.41100480926766,0,1,100,5,50,1,sqrt
CSCO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.008330210421031395,-0.10559469899956533,0.36228322688337533,0.146955486068934,-0.02299364089442932,0,0,100,5,50,1,sqrt
HAL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.09384943415146062,-0.14418487188460127,-0.1030040993473776,0.1308169602129869,-0.9111232926269933,1,0,100,5,50,1,sqrt
LOW,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.08270929280208306,-0.247770849997123,0.19347198992734066,-0.170984690153606,0.4275000884269859,0,0,100,5,50,1,sqrt
CSX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.06152855647644522,0.3528542383188553,0.23843871610386763,0.24711258279438028,-0.25804767565365694,0,1,100,5,50,1,sqrt
WDC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.5162217156294655,-0.19201397685398305,0.1833784770157699,0.10788477985720504,-2.815061636623104,0,0,100,5,50,1,sqrt
NOK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1053161270922664,-0.00019744017776353144,0.097983569606882,0.3577529512988548,1.0748345617005302,1,0,100,5,50,1,sqrt
HD,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0478346362873762,-0.041480563059846896,0.2177113702345068,-0.12065771110691709,0.21971583861628974,0,1,100,5,50,1,sqrt
MNST,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.511532047016555,-0.24319686775362798,0.4180090794848982,0.12586555343363282,-1.2237342969844165,0,0,100,5,50,1,sqrt
SBUX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.37562433365575815,0.28002622249360337,0.11031062732005377,-0.14021095101271008,3.405150915930582,1,1,100,5,50,1,sqrt
RF,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.008431326471740604,-0.08139266306487827,0.0367414834445945,-0.15449851713313473,-0.2294770292673374,0,1,100,5,50,1,sqrt
IPG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2828772015284794,-0.11487133787103121,0.41357827283562826,-0.093747404647369,0.6839750057201519,0,0,100,5,50,1,sqrt
VLY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.059293154494543206,-0.1084167443337578,0.034418453703417104,-0.06554078358278038,-1.7227140709304007,0,0,100,5,50,1,sqrt
UNH,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.39367570459174966,-0.13591235296017823,0.08518670712866652,-0.07159561265113756,4.621327879209364,1,0,100,5,50,1,sqrt
NGD,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.19891993631175642,-0.22013156584728275,-0.12880318807252178,-0.06091312574490808,-1.5443712169589767,1,0,100,5,50,1,sqrt
HL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.3205056555491176,0.008146893955479809,0.29835588040058514,0.03527915094769403,-1.0742394455869053,0,0,100,5,50,1,sqrt
SLB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.09048778033247426,-0.20930173473339017,0.03243523012685925,0.3944676325598631,-2.7897992392396302,0,0,100,5,50,1,sqrt
CMCSA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.0995880419785684,-0.1848827708452341,0.1950299248910632,-0.03352836082247931,-0.510629545871972,0,0,100,5,50,1,sqrt
EXAS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2873219230279125,-0.5536771007311146,0.6541312851804084,0.14061203572618408,0.43924198327965547,0,0,100,5,50,1,sqrt
BAX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.2366642715833196,-0.1076086284707138,0.17116553877915483,0.057415557744167914,-1.3826630831844842,0,0,100,5,50,1,sqrt
NEE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.033091177503683206,-0.1558086730552774,0.3269658847189594,0.050794252391351394,0.10120682019204062,0,0,100,5,50,1,sqrt
BKR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.04721703788143079,0.025929797337922098,-0.04601071468072018,0.1631113990306043,1.0262183104322893,0,0,100,5,50,1,sqrt
AMD,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.19461914805059513,0.1422376784026493,-0.2350572603587909,-0.09205789189127327,0.8279648446235137,1,1,100,5,50,1,sqrt
LEN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.03847587768065598,0.44656277760502616,0.19043892899749018,-0.3532523024340454,-0.2020378810319977,0,1,100,5,50,1,sqrt
KO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.050247702501498195,-0.0623166714554208,0.10040311973719872,0.15601587354816251,0.5004595736967099,0,0,100,5,50,1,sqrt
CPRT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.10614192929604978,0.047966333253740084,0.10425300221226068,-0.02587924623756851,-1.0181186828552258,0,1,100,5,50,1,sqrt
BP,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.1675977992076494,0.020801079274392086,-0.086145914940378,0.08549051216103813,1.9455106991857318,0,0,100,5,50,1,sqrt
XOM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.09638576430692854,-0.20765412786603232,0.09973919514597092,0.14628858268378575,-0.9663780038114951,0,0,100,5,50,1,sqrt
JHX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.07843989641679183,-0.2509536169146415,0.46671003948631495,-0.13797350890695834,-0.168069871612633,0,0,100,5,50,1,sqrt
ABT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0754619851974026,-0.12829708160766182,0.1084193431616168,0.0689736720574431,0.6960195754452612,0,0,100,5,50,1,sqrt
ITUB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.12634457323632042,-0.16524843708714684,0.2378670387998686,0.20724832430770188,-0.5311562874527626,0,0,100,5,50,1,sqrt
^VIX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.44060004026925625,-1.3913250125203453,-0.1521613804819956,1.4179658637683163,-2.8956101664797265,1,0,100,5,50,1,sqrt
APA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.32419091322171306,0.07747186260221016,0.022294476903730816,0.18562947060440219,-14.541310595516242,0,0,100,5,50,1,sqrt
SHEL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.3382843254374579,0.022426363108363483,-0.03416210187309138,0.14135638157253724,9.902327634703177,0,0,100,5,50,1,sqrt
CNQ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.027089884083534892,-0.2322445397041897,-0.06220706140185187,0.3283279011334663,0.4354792442056818,1,0,100,5,50,1,sqrt
TEVA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.05431108546632691,-0.017381164181769097,0.022023845339453174,0.22169434214139397,2.466012843317369,1,0,100,5,50,1,sqrt
BCS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.06827378984210498,0.0059486716979924095,0.23446094066324588,-0.09160223609084306,0.2911947279959352,0,1,100,5,50,1,sqrt
LYG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.005744586235534495,-0.014840648643561393,0.19824340697948764,-0.005693985108164108,-0.028977439013287795,0,0,100,5,50,1,sqrt
TSCO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.057389094743529614,0.018508862685249386,0.08127289749695395,0.05552601762935651,-0.7061283221221505,0,0,100,5,50,1,sqrt
VZ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0282798565812834,-0.02578659654709071,0.16929886975731193,0.12512257599248522,0.16704102408847893,0,0,100,5,50,1,sqrt
BMY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.07108675430743663,-0.20728905416513602,0.3447223106190454,0.07700361299824608,-0.20621454462805286,0,0,100,5,50,1,sqrt
NEM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.2599570446854488,-0.2136282502626182,-0.12246848071797681,-0.05767971857002647,2.1226444809426823,0,0,100,5,50,1,sqrt
USB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0467114268235748,-0.030298511138404403,0.13291992367250813,-0.1534550908397501,0.3514253208470367,0,1,100,5,50,1,sqrt
CLF,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.05235274797944849,-0.3112283741356696,0.4134151116112177,0.2938158444161961,-0.12663481935968,0,0,100,5,50,1,sqrt
BBD,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.1315667403443844,-0.022091924252345442,0.25554910785076224,0.29114195099671936,-0.5148393647346163,0,0,100,5,50,1,sqrt
DIS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0018118463641675084,-0.21058811908568995,0.16476229346387666,-3.6266909954184995e-05,0.010996729446259785,0,0,100,5,50,1,sqrt
LUV,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.33223057337719,-0.15478828073485598,-0.09659995368148382,0.03673231117943749,3.439241539107193,0,0,100,5,50,1,sqrt
WIT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.23693429817696549,-0.30387469340985956,0.35850064156858474,-0.20160278205785878,-0.6609034146780951,0,0,100,5,50,1,sqrt
BSX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.19169405369298861,-0.11762380297238864,0.12050871261195148,-0.24469523498439014,-1.5907070081335954,0,1,100,5,50,1,sqrt
BB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.426571973757771,0.06496260673869228,0.6443758320558887,0.4866128604710206,-0.6619925089319196,0,0,100,5,50,1,sqrt
LNW,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.021363517054433998,0.10333147061388658,0.0539901331320828,0.19026122831606046,0.39569298712729156,0,0,100,5,50,1,sqrt
CVX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.010540207047516684,-0.028817731763620208,0.11023397648056749,0.16932712219897522,-0.09561668175305965,0,0,100,5,50,1,sqrt
BBWI,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.09609291219319752,0.056212268457785666,0.11502241347143323,-0.16317574902206616,-0.8354277161560603,0,1,100,5,50,1,sqrt
FAST,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.181127270873814,-0.009227582197172395,0.0423847787376542,0.3172836182819183,-4.273403713982407,0,0,100,5,50,1,sqrt
CCJ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11246074292212145,-0.0637872073276804,0.013408037970443026,0.112452189729051,8.387561488864545,1,0,100,5,50,1,sqrt
GOOG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.018954444903433985,-0.11100343479034155,0.2278647027412998,0.12785936194639017,0.08318289175727851,0,0,100,5,50,1,sqrt
ES,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.12022147925526781,0.04988387349810869,0.258615780877297,-0.009379370092022183,0.4648652098779238,0,1,100,5,50,1,sqrt
KR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.17412406794237012,0.02811732443556432,0.1326488857245931,0.003996147430421395,-1.3126689077802598,0,1,100,5,50,1,sqrt
HPQ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.07530099346942978,0.018123875776461185,0.25928254665870665,0.1281846174470014,0.2904206026969814,0,0,100,5,50,1,sqrt
IRM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.04995894253996832,0.07969508115990578,0.11591260733131707,0.0553561725997634,-0.43100525206174445,0,1,100,5,50,1,sqrt
ON,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.18252004888348936,0.02912339614457332,0.5273575599872391,0.2187009318971035,-0.34610302901110573,0,0,100,5,50,1,sqrt
AZN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.015526269167678033,0.007262580764225278,-0.036997608055997194,-0.14796634346134563,-0.4196560259835845,1,1,100,5,50,1,sqrt
TGT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.18069760249397268,0.014064704716791209,0.2704953059138072,0.03133438025362785,0.6680249103899482,0,0,100,5,50,1,sqrt
HST,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.00010450420770352544,0.02217659958264341,0.3081230363435317,-0.2125651640952647,-0.00033916389032013784,0,1,100,5,50,1,sqrt
T,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0842655182176829,-0.1540590492940758,0.23445162003929132,0.08401169648744501,0.35941538046766747,0,0,100,5,50,1,sqrt
GOOGL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.018951609979008938,-0.11100422714510441,0.2278645573239757,0.1278595480781229,0.08317050357271541,0,0,100,5,50,1,sqrt
LUMN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.007606875916769503,0.0029691139357866086,0.13423028148394966,-0.041547072223532114,-0.05667034168947251,0,1,100,5,50,1,sqrt
VALE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.28974248613011305,-0.0909654152435724,0.4133499887162859,0.36741207650806273,0.7009616403521562,0,0,100,5,50,1,sqrt
TJX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.17954673167249952,-0.14808413361955383,0.09065759901247086,0.0006901819717286678,-1.9804929054849671,0,0,100,5,50,1,sqrt
CRM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.4785467096884546,-0.06527829531688228,0.6171947100829067,-0.01948599893417148,0.7753577629078711,0,0,100,5,50,1,sqrt
NFLX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.40248748087592545,0.23510676849072004,0.1761213303392045,-0.20893853607570095,2.28528526386183,1,1,100,5,50,1,sqrt
LRCX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.32245924064498016,0.009630957594806776,0.13682188947410873,0.2585295444299393,-2.3567810814803885,0,0,100,5,50,1,sqrt
CDE,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.19094791826943203,-1.174884963335166,-0.010013735030550898,0.20071779161514586,19.0686010451514,0,0,100,5,50,1,sqrt
ORCL,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.5169012571431726,-0.5687748617497932,0.19648807198219811,0.018393724132862728,-2.6307004385996726,0,0,100,5,50,1,sqrt
AMZN,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.02910396270917008,0.1997032029824417,0.7427969605825383,0.053281452800021875,-0.03918158561977059,0,1,100,5,50,1,sqrt
ASX,2007-02-12,2007-08-10,2007-08-13,2008-02-11,0.06031318446560501,-0.11855769912772432,0.1102768014930874,-0.1478878346891067,0.5469254063320442,0,1,100,5,50,1,sqrt
PTEN,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.06895476508576413,0.03069365121867085,-0.008346876611759327,0.016312759418617265,8.261145850487189,0,1,100,5,50,1,sqrt
FHN,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.017565893594309198,-0.3081751940424311,-0.30148442138890064,-0.36433357227662216,0.05826468085277954,1,1,100,5,50,1,sqrt
KMB,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.0900695360199807,-0.2637473460649395,0.018020257526589395,-0.05092256168745029,-4.998238004483597,0,0,100,5,50,1,sqrt
OXY,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.22502891899971642,-0.18360126774797192,0.21512517244197601,0.2515525962371964,-1.0460371347774824,0,0,100,5,50,1,sqrt
ERIC,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.11080709026270341,0.0068095435025517966,0.07666544090987162,-0.5047632666197087,-1.4453329811664284,0,1,100,5,50,1,sqrt
AES,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.07324011763561436,-0.23675157345049183,-0.1540696310527091,0.024377398855127914,0.47537024094357716,1,0,100,5,50,1,sqrt
MSTR,2007-02-12,2007-08-10,2007-08-13,2008-02-11,0.22584228305339427,-0.049111657750144956,-0.5278591241051656,0.017005713124153162,-0.4278457503907797,1,0,100,5,50,1,sqrt
MRK,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.02608053130258474,0.12133400274529738,0.1799858634229006,-0.07998833460763378,-0.14490322076742818,0,1,100,5,50,1,sqrt
NVDA,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.11371848785762856,-0.7729792926571811,0.30998060047683207,-0.04707421992672417,-0.36685678936907495,0,0,100,5,50,1,sqrt
CAG,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.0414237599312869,-0.11533092475404379,0.03875180842741259,-0.1675529564902788,-1.0689503693454523,0,1,100,5,50,1,sqrt
MCHP,2007-02-12,2007-08-10,2007-08-13,2008-02-11,0.197915594443165,-0.041945029929080474,0.12610756885333993,-0.14188656065703778,1.5694188401438147,1,1,100,5,50,1,sqrt
FE,2007-02-12,2007-08-10,2007-08-13,2008-02-11,-0.1280063823998693,-0.009620541933147094,-0.017506470837352593,0.14309126571729078,7.311946741815554,0,0,100,5,50,1,sqrt
