Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,n_estimators
CAG,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.128903402405665,-0.02258010573489181,-0.03835885430107821,0.23367867713294832,3.360460179386581,-0.09662886666396679,0,0,100
FE,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.0731938282973192,-0.02332118648625059,-0.0455199452793687,-0.04368902148064589,1.6079507092574057,0.5337996983196752,0,1,100
EQT,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.1835760041759287,0.03291326643968061,-0.010582435964555511,0.037090538820132204,17.34723505918605,0.8873763360325131,0,0,100
JNJ,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.22878294147774092,0.0615494659914177,-0.013643483585235892,-0.009474977522775001,16.768660294744315,-6.496001266860134,0,1,100
KEY,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.003521621609145786,-0.1244116914722086,0.06705756800170742,0.0837003360969287,0.05251639321390418,-1.4863941684551223,0,0,100
MDLZ,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.1368570887702245,0.002118314461568595,-0.0468785198561873,0.16785376750149922,2.9193986753436567,0.012619999497775198,0,0,100
KGC,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.047334849199578685,-0.16773191539119545,-0.10650288271713466,-0.09815934366049081,0.44444664775222315,1.7087717698209064,1,0,100
FCX,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.1972643467785956,-0.0287691897070498,-0.1339985089948656,0.031968411665952406,1.4721383712273557,-0.899925526725186,0,0,100
AAPL,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.11089531908451941,0.009645798836959435,0.14210312036360478,0.015983090142265607,0.7803862350155806,0.6035002462666547,0,0,100
AMAT,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.06292874160096605,-0.027636684000796104,-0.024277497366628296,-0.17138627667228157,2.592060485092155,0.16125377444100697,0,1,100
EXC,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.17702778589951573,-0.1063922620236865,-0.10346277860358608,0.020016927753544512,1.7110287224915093,-5.3151144538075785,0,0,100
DVN,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.18845398882055162,-0.3375899353073851,-0.03807754770879401,0.06974790768037357,4.949215486821599,-4.840144264318625,0,0,100
WMT,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.0785769989415444,0.013866623210451703,-0.011677690111263905,-0.12267764213119228,6.728813506170341,-0.11303301049446846,0,1,100
MS,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.0395463039058864,-0.1755429836459598,-0.04861839024658001,0.10212434766210071,0.8134021654217197,-1.7189141244434643,1,0,100
PPL,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.059056067792008296,-0.05848205202363671,-0.03503453683966661,-0.013187818649840288,1.68565287625393,4.434550821211434,0,0,100
SLB,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.1603941932919071,-0.050887513292079405,-0.050595565168956,0.0706048810086598,3.1701235623378397,-0.7207364783440109,0,0,100
CMCSA,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.0747445197919435,0.07684962026621592,0.04224378770753511,0.06465019124253749,1.7693612208597282,1.1886990400061128,1,1,100
AMD,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.301827275293358,0.029730694399639702,0.1336449369855133,-0.043919986437937535,2.2584265599681874,-0.6769285878913364,1,1,100
^VIX,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.021769095479065123,-0.5586349990330439,-0.04148726625025424,0.059086719672315116,-0.5247175204977917,-9.454493363841122,1,0,100
APA,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.28358650977855854,-0.03729816247979349,-0.0791264530830719,-0.013470165199350403,3.5839659017804286,2.7689461805258477,0,0,100
CNQ,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.24276141533263879,0.04411440380609492,-0.026876619365967823,-0.04990716033941878,9.032438642191448,-0.8839293501387918,0,1,100
USB,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.028004780247676497,-0.0450445596936755,-0.0014909957899427858,0.02540568775043709,18.78260182662966,-1.7730108366344277,0,0,100
LNW,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.3116761602091776,-0.36760962787186147,-0.12335715325033345,0.39833535147122645,2.5266160250689405,-0.9228646830217768,0,0,100
CCJ,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.1248855164526341,-0.0832282062736225,-0.07621468490480329,0.0028497155860964865,1.6386017551423795,-29.20579396754036,0,0,100
GOOG,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.1220034556043237,-0.0076153535909151545,0.08478457548957699,-0.051273045089343064,1.4389817357677543,0.14852547918005324,1,1,100
ES,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.13927293138634883,-0.06559168683063249,-0.008820766776453513,-0.07581550202104351,15.789209137478755,0.8651487503495885,0,1,100
IRM,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.019225083666870302,-0.02522796814970729,-0.017375139105425694,-0.11962844854405388,-1.1064707770234157,0.21088602633191336,1,1,100
T,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.0183727893526545,0.044856402267843695,0.013366016203215599,0.07989214605059447,1.3745897860152505,0.5614619769937939,1,0,100
GOOGL,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.04956851397699711,0.001007065745765704,0.08966266577264047,-0.027680831260991193,0.5528333732870384,-0.03638134043990567,0,1,100
NFLX,2014-12-19,2015-03-23,2015-03-24,2015-06-22,0.2986976122135796,0.2088376826245967,0.24693662055093676,0.4550338433690275,1.209612456618057,0.4589497806984691,1,0,100
LRCX,2014-12-19,2015-03-23,2015-03-24,2015-06-22,-0.09109298827015341,-0.056856064406603006,-0.017444470433722686,0.07466675019366939,5.2218832676088285,-0.7614642964790979,0,0,100
ORCL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.12187940026525791,0.000933468493411976,-0.04352849498964801,-0.11383530948057921,2.799991139005458,-0.008200166518379166,0,1,100
ASX,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.05082974229091494,-0.2113732316480478,-0.07766508764385191,-0.13672829019634242,0.6544735071182103,1.5459363336184115,1,0,100
KMB,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.021222529373333403,0.04401370649113269,0.015308413525868909,0.017080565172352125,1.3863310745735036,2.5768296333880425,1,1,100
NVDA,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.02932623713422661,0.19331820983637177,-0.012607557711923921,0.12652957484538063,2.3260839096925623,1.5278499913763794,0,1,100
MCHP,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.0021662360609006146,0.09214451182837081,0.028463307785432594,-0.14080572341846026,0.07610626555530856,-0.6544088520785957,0,1,100
FE,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.057910677244639684,0.12130359052544712,-0.04368902148064589,-0.042717612610285,1.3255201256978013,-2.8396622168964845,0,1,100
GAP,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.14104925620462602,0.0583596834735719,-0.0867842655990111,-0.18658932432468397,1.6252860496204196,-0.31277075301489515,0,1,100
TXN,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.08298893522561272,-0.0013971275589261933,-0.03781822545106722,-0.1267347708627437,2.194416428475514,0.011024027182242751,0,1,100
INTC,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.009098320525467307,0.0912439751680005,0.06106355744569491,-0.07882198099030151,0.14899755117540658,-1.1575955592796814,0,1,100
ABEV,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.10036618354647532,-0.05107641802900971,0.046328342570900224,-0.22160541234487413,2.166409976633124,0.23048362171552864,1,1,100
IAG,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.12927000474510733,0.3550779353725513,0.030136602031650812,-0.1668144255286865,4.289468487832243,-2.1285805124299024,1,1,100
MRVL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.07754372384019602,0.24742202932998966,-0.043939377346212595,-0.4850714389012749,1.7647888641935885,-0.5100733819546664,0,1,100
APH,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.030908251437086694,0.006037166023017315,-0.014790703535911904,-0.09112157738057163,-2.0897079954338413,-0.0662539674637428,1,1,100
PPL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.030263928309127004,0.1481159765971185,-0.013187818649840288,0.05919006888422371,2.2948395874016296,2.5023788515406977,0,1,100
PFE,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.0286059105717976,-0.017714917797805006,0.0036430919068683116,-0.04757408596201349,7.852096873501037,0.3723648587163576,1,1,100
CCL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.02551496824244758,0.0020051701180092913,0.10676464391986451,0.0773051007601506,0.23898331231824857,0.025938393434484997,0,0,100
CSX,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.064139631482704,0.107798983430193,0.0499055678514931,-0.19816571202754438,1.2852199512801463,-0.5439840340048802,1,1,100
MNST,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.2451573042282157,0.08686987783610961,-0.026717430868254576,0.024590257082031716,9.175931077995584,3.5326949834772603,0,1,100
IPG,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.12501045014234968,-0.11538778418269112,-0.0768926190463764,0.025098427495212707,1.6257795831736708,-4.597410901726822,0,0,100
HL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.21948096145752094,-0.04708932055751432,-0.11502360151743082,-0.22776108969306652,1.9081384912492112,0.20674874984560548,0,1,100
CMCSA,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.06495208343792931,0.07642562563807939,0.06465019124253749,-0.036443462470140714,1.0046696257132368,-2.0971011110894673,1,1,100
EXAS,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.38668898983363215,0.18365481799551456,0.3104252188650499,-0.4899036245302293,1.24567517821977,-0.3748794840446873,1,1,100
BAX,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.03948136159825661,0.25963871570645713,0.032618581853061886,-0.055671686346905905,1.2103947920271254,-4.663747997295706,1,1,100
CPRT,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.062084123424196,-0.023555846468468294,-0.04053378908764061,-0.018531540228147597,1.5316634546540933,1.271121891567829,0,0,100
ITUB,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.10244006154111501,-0.02751752903278076,0.0037015142064100136,-0.4628122315459539,27.67517719200341,0.05945722078446941,1,1,100
APA,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.07781783325773359,0.006856896680388306,-0.013470165199350403,-0.3710775648076201,5.777051142734785,-0.01847833803680146,0,1,100
SHEL,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.0694453038439962,0.0677057317199487,-0.022697249683117468,-0.15106413016844566,3.0596351898816443,-0.44819198074653926,0,1,100
TEVA,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.1272872081429091,-0.21831737431620213,-0.034176992722985904,0.07169485832958188,3.724353666064406,-3.045091090250786,0,0,100
TSCO,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.1659104423220071,0.005312812544944517,0.06692768524175402,-0.07940142190876608,2.478950851545377,-0.0669107985377019,1,1,100
NEM,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.13145979871736557,0.1020201963331722,0.059956192111419074,-0.33881268123569497,2.192597529760869,-0.301110914624243,1,1,100
CLF,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.07390281307627801,-0.23720143440912064,0.012386271854450771,-0.35408182588697346,5.966509854191715,0.6699057027706296,1,1,100
BSX,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.038052771852721184,-0.08099561434005,0.008093165707421413,-0.06212964015115842,4.701840198060802,1.3036549727793623,1,0,100
CVX,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.04113672019521081,0.056274636132921614,-0.025562050185148302,-0.22222328185308127,1.6092887658561705,-0.25323465508949927,0,1,100
HPQ,2015-03-24,2015-06-22,2015-06-23,2015-09-21,-0.08274013100223482,0.00806212883050842,-0.038278621041678784,-0.16302052540850367,2.1615232929144743,-0.04945468560051564,0,1,100
VALE,2015-03-24,2015-06-22,2015-06-23,2015-09-21,0.36977902864753104,-0.7911008754884159,0.09747873179256443,-0.1902618147228865,3.793432904260839,4.1579592659759,1,0,100
ORCL,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.0427717045433234,0.08814655963344971,-0.11383530948057921,0.015169475094424994,0.3757331950735412,5.810785085493491,1,1,100
AMZN,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.025008129615111327,0.10127275587992919,0.22295966321220073,0.22020859097450593,0.11216436755786613,0.4598946636539434,0,0,100
ASX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.28872383307821864,0.09523784840902129,-0.13672829019634242,0.03691778613892892,2.111661256522772,2.579728048984911,0,1,100
KMB,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.022479005208949396,-0.033900153774705906,0.017080565172352125,0.14704061137559138,1.316057459581934,-0.23054959754018883,1,0,100
EQT,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.055851650954166505,0.1866926721533142,-0.11929075450537255,-0.3788962026010077,0.4681976502349232,-0.4927277467330776,1,1,100
UMC,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.2616517342940124,0.16566200219362148,-0.13398089626185924,0.11827678164041629,1.9529032988600599,1.40062994525219,0,1,100
JNJ,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.018814028547609607,-0.07682478230357159,-0.0567173866013968,0.09966458489489968,0.33171536410576197,-0.7708333144073837,1,0,100
FCX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.2485121878416957,0.20853575467558746,-0.5338540307845885,-0.4714658161642861,0.46550587522298026,-0.44231362598496743,1,1,100
EQNR,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.18225867581386004,0.1090170922906001,-0.18055909272904921,-0.052875653703229095,1.0094128911434068,-2.0617634895347394,0,1,100
NKE,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.005816948477638101,-0.10916170298618993,0.093856636089105,0.11557163548119948,0.061976954640859325,-0.9445371481651113,0,0,100
PPL,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.202568178894745,-0.007288013192634516,0.05919006888422371,0.09716595298664858,3.4223338933929965,-0.07500583248163017,1,0,100
PCG,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.09939827873780839,-0.005036487086208203,0.030059139907419697,0.04505039173255011,3.3067572473447004,-0.11179674343584467,1,0,100
RIG,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.09205976282180708,0.1823425415878583,-0.10350363578629271,-0.12685106019046508,0.889435063053107,-1.4374538243044523,1,1,100
LOW,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.094637111850095,-0.07154037497630632,-0.003981021211598816,0.08243870789769188,23.772069230469594,-0.8678007795208215,0,0,100
SBUX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.04111531735017899,-0.1030042342205436,0.0730746508862097,0.035123762162313284,0.5626481529717179,-2.932608236684394,0,0,100
VLY,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.0520213186238932,-0.11432673524059678,-0.06881384322703356,0.05776916530396419,0.7559717083706872,-1.9790269538956198,1,0,100
UNH,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.03578609439794668,-0.017512470368008577,0.023094680384779576,-0.04482206477875669,-1.5495384132499757,0.39071092450673023,0,1,100
NGD,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.1524049693737531,-0.1178980293665671,-0.10272551790983986,0.04467866294242153,1.4836135409657016,-2.6387994089819817,0,0,100
HL,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.13117001806635337,-0.3088972295268603,-0.22776108969306652,0.03136236878841246,0.5759105659492567,-9.849295236939799,1,0,100
LEN,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.04562645959760771,-0.0697738921606704,0.06442086921030342,-0.028552160660455794,0.7082558828670733,2.443734223494544,0,0,100
JHX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.3096464601676133,-0.047184361736329256,-0.08276069048996847,-0.05628328102589589,3.741467819255882,0.8383370847662519,0,1,100
^VIX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.11906220392756639,-0.24943108426153038,0.957514310042414,0.13834011583482497,0.12434509090761517,-1.803027869077004,0,0,100
VZ,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.015776378111866603,-0.0496766355813059,-0.04770975244078978,0.041031050745495914,0.33067407196140636,-1.2107083459655013,1,0,100
BSX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.12617145674185332,-0.033783657105318714,-0.06212964015115842,0.10626845768036303,2.0307772012663237,-0.31790860470502036,0,0,100
FAST,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.12704773692882548,0.0561484319838705,-0.13616400147753469,0.07972820738543021,0.9330493783247603,0.7042480174228932,1,0,100
CCJ,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.06763375796514312,0.07931616823770254,-0.1289882561884641,-0.0370252682418267,0.524340431940748,-2.142217247952323,1,1,100
GOOG,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.16373181230670605,-0.035547225662186405,0.185814086842325,0.1796540472953628,0.881159308689243,-0.19786487528301816,0,0,100
ES,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.15439368363062747,-0.03503049919430498,0.04943018647594732,0.07549336272913391,3.123469576748518,-0.4640209142622579,1,0,100
KR,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.09196227037523119,0.08620398471363788,0.009606161066287195,0.1189896070716412,9.573259259411401,0.7244665045556141,1,0,100
ON,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.08669891751848162,-0.08710382671772203,-0.2321756868407366,0.08024215783757223,0.37341945101234336,-1.0855120184334939,1,0,100
TGT,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.032295012406423323,-0.048680009077607576,-0.06656593047800852,-0.0739930784189777,0.48515828103826586,0.6578994970578512,1,1,100
GOOGL,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.1128374436726821,-0.006824184726381497,0.19208297436836294,0.15397954383514142,0.5874411516363265,-0.04431877479574707,0,0,100
VALE,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.7306058433436287,0.5947988327680716,-0.1902618147228865,-0.33334454402002556,3.840002495549331,-1.7843364873922736,0,1,100
CRM,2015-06-23,2015-09-21,2015-09-22,2015-12-18,-0.03896931737260041,0.0671722001964197,-0.0157151254125426,0.0806012225174515,2.479733145590942,0.8333893469404364,0,0,100
NFLX,2015-06-23,2015-09-21,2015-09-22,2015-12-18,0.1733349436496783,-0.1932958733058583,0.07848001106045584,0.20878052006567172,2.2086508565366088,-0.9258328949705521,1,0,100
ORCL,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.0161869106497126,-0.17088911219239597,0.015169475094424994,0.1389615808084033,1.067071243332706,-1.229757974817612,1,0,100
ASX,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.040815764498277965,-0.18260365990852365,0.03691778613892892,0.03625901411663829,1.1055853767796417,-5.036090041530714,1,0,100
OXY,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.033817446270922896,0.08011015668527281,0.025570230952837895,0.0798171855900246,1.3225319056873708,1.0036705265048187,1,1,100
ERIC,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.18704143648397634,-0.015248610007329199,-0.015061826135898298,0.042104082352870074,12.41824429497181,-0.36216464426257133,0,0,100
MSTR,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.33527567866407204,-0.1398506486774074,-0.14141538674697088,0.024113506734116354,2.370857134973353,-5.799681075815631,0,0,100
FE,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.04065733820739461,-0.27063897856841884,0.021023010389352993,0.16193685813069353,1.9339446375379872,-1.6712623777719318,1,0,100
PBR-A,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.3492381108572061,0.5135098543253501,0.07850568872852522,0.435818890504961,4.448570753450503,1.1782643329901845,1,1,100
CNC,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.17248371553320718,-0.44003999330936117,0.0728733468059346,-0.05392817373096249,2.366897131711818,8.159742169364716,1,0,100
MDT,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.12815056712880163,-0.10523004263354839,0.09530481040646151,-0.006839555841645015,1.34463902275507,15.385508221574664,1,0,100
GSK,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.035406323254948496,-0.20157209641491508,0.03772809965645051,0.03735583729930561,0.938460287619998,-5.395999955772963,0,0,100
PLUG,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.5445265550743164,0.18941612215877704,0.10322672350490325,-0.03166698447679769,5.275054138945439,-5.981501721376777,1,1,100
AAPL,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.10055887145476494,-0.23278203441412795,-0.055115257827636564,0.010768628029142486,1.8245196596783675,-21.616684482383832,0,0,100
IAG,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.46122990196911595,0.2440334377794264,-0.0817024464643537,0.5625186165489056,5.645239793037872,0.43382286487972627,0,0,100
F,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.14736430274836312,0.0404027019845991,0.008541488367717802,0.03472615032353258,17.252766310063752,1.1634661950196,1,1,100
MRVL,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.15804711892341416,0.0407860041674384,0.011583574089625882,0.21367568984654403,13.644072002350239,0.19087807413529248,1,0,100
EXC,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.21948139833208843,0.11307564809740064,-0.03839951008906061,0.2606508355180575,5.715734336793403,0.4338203937564855,0,0,100
PBR,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.3149874956324966,0.9158857699802638,0.12209108100025218,0.4441522319397617,2.5799386249340035,2.062098767308415,1,1,100
MS,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.005313964327444812,0.008514163702993493,-0.0201997127838026,-0.17539025275749803,0.26307128147415454,-0.048544109887141425,1,1,100
SONY,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.2002093523881636,-0.16947101625287284,-0.010525658667127194,0.10703661080663787,19.021075898408117,-1.5832995362588882,0,0,100
PFE,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.007627130768304905,-0.027941343123922796,0.007412560690628482,-0.05185409298636199,1.0289468223778186,0.5388454703329123,1,1,100
NOK,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.15317786434257236,-0.33578059622041606,0.0594223578865558,-0.14096012179848122,-2.5777816598090357,2.382096382553168,0,0,100
EXAS,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.6306390670100981,-0.11687471907010201,-0.49203915545145366,-0.32203798793837907,1.2816847196469086,0.36292215032863023,0,1,100
BAX,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.06897058327985342,0.12261266532089365,0.04237932611566492,0.11115060439949842,1.627458234980273,1.1031218946880235,1,1,100
LEN,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.1700282791511268,-0.0038465246815061176,-0.028552160660455794,-0.006326608737072076,5.955005688470112,0.607991554617027,0,1,100
BP,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.16609922246269643,-0.2525766372411468,0.019617728666043804,0.06958319432456318,8.46679171122376,-3.6298511399610485,1,0,100
XOM,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.06519494771293212,-0.1110949614353956,0.0771573549511846,0.10379395700872039,0.8449608952274119,-1.0703413246501605,0,0,100
ABT,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.03841224940392108,-0.15556586489117055,0.041818322621949316,-0.05314148930556067,0.9185506972907498,2.9273900096528216,0,0,100
ITUB,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.20793285966643102,0.034817577418955595,0.026354319421437844,0.4012025864843309,7.889896769532536,0.08678303329012912,1,0,100
CNQ,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.11945013202908222,0.012078987146121888,0.07227575004401901,0.35634744740247365,1.6526999990499165,0.0338966568560245,1,0,100
TEVA,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.17998252831826625,-0.009531367538665491,0.05897944380613367,-0.1696138361240985,3.051614540650325,0.056194516653062646,1,1,100
KR,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.1353123391788693,0.1031540091083336,0.1189896070716412,-0.06765283934887022,1.1371777965230234,-1.524755059819322,1,1,100
AZN,2015-09-22,2015-12-18,2015-12-21,2016-03-22,0.0849328565012494,-0.004769033248104802,0.02470565154600032,-0.11560460366763994,3.437790593909654,0.04125297000987644,1,1,100
TGT,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.11687441612073889,0.0982468167898356,-0.0739930784189777,0.14603059540296212,1.5795317429415534,0.672782416032269,0,0,100
HST,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.0956593424687763,0.04913695645928179,-0.022273562082126077,0.11244532020909243,4.294748281216335,0.4369853397892546,0,0,100
TJX,2015-09-22,2015-12-18,2015-12-21,2016-03-22,-0.13733811951352307,0.07069267833629729,-0.01577678279465142,0.12097291785020582,8.70507766387472,0.5843678039065916,0,0,100
ASX,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.1221972130814185,0.28592477103901,0.03625901411663829,-0.01457163213958001,3.370119570497243,-19.62201408189344,1,1,100
PTEN,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.3483466249538789,0.009848113942319832,0.25023490186619374,0.24816073542012715,1.3920784924724359,0.039684416334628166,1,0,100
NVDA,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.31280040536294973,-0.11329074607447642,0.0507927353533698,0.3354572460285563,6.158368971207558,-0.33772037246389475,1,0,100
MCHP,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.04135898188495982,-0.2615884367677355,0.050088040775516006,0.09013142299221912,0.8257256871020773,-2.902300086733547,0,0,100
PBR-A,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.7329186935058893,0.011981272215261483,0.435818890504961,0.3427608438906471,1.681704738995352,0.034955195229604274,1,0,100
CNC,2015-12-21,2016-03-22,2016-03-23,2016-06-21,-0.4650053614402109,0.23057727223037514,-0.05392817373096249,0.10647002540603878,8.622679561893476,2.165654336523688,0,1,100
MDT,2015-12-21,2016-03-22,2016-03-23,2016-06-21,-0.0394271286044631,-0.0371885870215701,-0.006839555841645015,0.1295967687709433,5.764574413501724,-0.28695612841473944,0,0,100
GGB,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.5667723666870742,-0.1566360084052033,0.4984483332378094,0.16287486330325301,1.137073451535984,-0.9616954097672289,1,0,100
INTC,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.004078491707507816,-0.12461359174464132,-0.0374253695014662,0.021501387627904097,-0.10897665839606566,-5.795606958079308,1,0,100
NKE,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.1522065850345027,-0.17708595241181826,0.01319554309713158,-0.12387129818935413,11.534696519432313,1.4295963229602897,1,0,100
PBR,2015-12-21,2016-03-22,2016-03-23,2016-06-21,0.5518042862326724,0.3325964249489978,0.4441522319397617,0.3235015649223844,1.2423764793948193,1.0281138053498922,1,1,100
