Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Trigger_Up,Trigger_Down
CSCO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.12064269040457701,0.13192819967520558,1,0.99,-0.8811111111111111
HAL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.14794785110530265,0.1309370867586069,0,0.6633333333333333,-0.01
LOW,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.11077013937391379,-0.03750891576409155,0,0.99,-0.8811111111111111
CSX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.033093511273132384,-0.4007111424917291,0,0.99,-0.11888888888888888
WDC,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.16039257170792587,0.4853866352571826,1,0.99,-0.01
NOK,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.24589001633440896,-0.333289697828192,0,0.99,-0.5544444444444444
HD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.07264514234148484,-0.10358240677162713,0,0.01,-0.8811111111111111
MNST,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.15960145620353525,-0.4221617112729017,0,0.99,-0.99
SBUX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.22136102803733712,-0.49737960249326957,0,0.99,-0.7722222222222221
RF,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.050328795392874034,0.42004344825847273,1,0.01,-0.99
IPG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.0166747913538137,0.7576674938618715,1,0.6633333333333333,-0.01
VLY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.03665518800751184,0.16172190186825072,1,0.99,-0.99
UNH,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3626162222246944,-0.8342959033426367,0,0.99,-0.11888888888888888
NGD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.7899065405524287,0.14939984837878434,0,0.33666666666666667,-0.11888888888888888
HL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5165224330688153,-0.27561025292061986,1,0.7722222222222221,-0.01
SLB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5390336926767962,-0.2952483700781784,1,0.99,-0.33666666666666667
CMCSA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.1738995079606297,-0.19106023277755366,0,0.99,-0.5544444444444444
EXAS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.2797648513557079,-0.822237258499221,0,0.33666666666666667,-0.11888888888888888
BAX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.0010969747833838098,0.08896642717744253,1,0.99,-0.01
NEE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.39899562475331474,-0.14669036853538447,1,0.99,-0.8811111111111111
BKR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.33156601514554307,0.01626424699937111,1,0.7722222222222221,-0.01
AMD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.25633036054645814,-0.1124167940685493,1,0.8811111111111111,-0.99
LEN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.4077523239372699,0.3980279504645352,1,0.44555555555555554,-0.7722222222222221
KO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.04087771794195804,0.20236979978233552,1,0.99,-0.99
CPRT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.14807379703164048,-0.043184433854943464,1,0.6633333333333333,-0.6633333333333333
BP,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.24464399152663005,0.41002314636963744,1,0.7722222222222221,-0.44555555555555554
XOM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.25172872733377716,0.12109869531600206,1,0.99,-0.8811111111111111
JHX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3760384639557915,0.19130877357855994,1,0.8811111111111111,-0.01
ABT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2547783668602258,0.03046979643339589,1,0.01,-0.99
ITUB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2855494965507508,-0.6429018661703595,0,0.7722222222222221,-0.33666666666666667
^VIX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.1098262474225395,-0.40722692374716185,1,0.01,-0.99
APA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.42796846026294405,0.1499981520130047,1,0.8811111111111111,-0.01
SHEL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.2734325713540312,0.28951573714605017,1,0.99,-0.8811111111111111
CNQ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.08139833468942288,-0.646248422559557,0,0.01,-0.01
TEVA,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.1739536124451942,0.2624301939600703,1,0.7722222222222221,-0.01
BCS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.45867320754483704,1.6316182973775506,1,0.99,-0.01
LYG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.005289727008531454,1.1358563225536344,1,0.44555555555555554,-0.22777777777777777
TSCO,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.058196049411164685,0.4382001658841042,1,0.99,-0.8811111111111111
VZ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.038619504906756176,-0.16457994941114534,0,0.22777777777777777,-0.01
BMY,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3171975053310603,-0.15943388487796722,1,0.7722222222222221,-0.8811111111111111
NEM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.23007170471905194,-0.43021155428526364,0,0.44555555555555554,-0.5544444444444444
USB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.24161772514306895,0.694503139316806,1,0.99,-0.44555555555555554
CLF,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3318498542674924,1.1324147637917477,1,0.01,-0.01
BBD,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7063351261282941,-0.5925546537197659,1,0.8811111111111111,-0.22777777777777777
DIS,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.523319553938122,-0.33860800064460816,1,0.99,-0.01
LUV,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.28388516597678554,0.13304905182465945,1,0.11888888888888888,-0.5544444444444444
WIT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.9843974112754055,-0.10601518871973735,1,0.11888888888888888,-0.44555555555555554
BSX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.30420571045397216,-0.034819290378680326,1,0.99,-0.5544444444444444
BB,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.11245654492821028,-0.10449874537721686,0,0.7722222222222221,-0.7722222222222221
LNW,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.5918314347060123,-0.15838798392294587,1,0.33666666666666667,-0.5544444444444444
CVX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.07230626724724255,-0.19046363703784963,0,0.7722222222222221,-0.6633333333333333
BBWI,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.08040131227015397,0.2385854497941116,1,0.01,-0.22777777777777777
FAST,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.10016550228874017,-0.35435126555471796,0,0.99,-0.5544444444444444
CCJ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.128361066372464,-0.18028223072891622,0,0.99,-0.11888888888888888
GOOG,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.017559748962957512,-0.24835982291653633,0,0.8811111111111111,-0.01
ES,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.12366919748162064,-0.18692224638755173,0,0.7722222222222221,-0.99
KR,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3256709852217585,-0.009505338845622222,1,0.99,-0.01
HPQ,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.34709164158018907,-0.35328643459037606,0,0.99,-0.01
IRM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.013470456318225542,0.1439093212731977,1,0.7722222222222221,-0.01
ON,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.011992975897929144,-0.4142734803877441,0,0.99,-0.6633333333333333
AZN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3160065049235196,-0.23746940337451924,1,0.99,-0.8811111111111111
TGT,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.07502031314705435,0.03608134232865479,0,0.99,-0.7722222222222221
HST,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-1.4360884996997343,0.6877815819215868,1,0.7722222222222221,-0.99
T,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.26574662959448775,0.10480382194440441,1,0.99,-0.99
GOOGL,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.01756036351388751,-0.24835987972736598,0,0.8811111111111111,-0.01
LUMN,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.11655460803693622,-0.04654047763816686,1,0.99,-0.33666666666666667
VALE,2008-08-12,2009-02-10,2009-02-11,2009-08-11,0.1479804474330872,0.1711527730633041,1,0.01,-0.01
TJX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.12814139808548952,0.3567636444083427,1,0.6633333333333333,-0.22777777777777777
CRM,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.7148541797800716,0.801012720408157,1,0.99,-0.22777777777777777
NFLX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.3866492201087891,0.29792325985225526,1,0.5544444444444444,-0.7722222222222221
LRCX,2008-08-12,2009-02-10,2009-02-11,2009-08-11,-0.40418835771554024,-0.5306050952448074,0,0.99,-0.44555555555555554
CDE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.4070664959397455,-0.06117332067796952,0,0.01,-0.7722222222222221
ORCL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.18655849026141028,0.09055562401499587,1,0.7722222222222221,-0.22777777777777777
AMZN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2131300110866668,-0.38206223038445747,0,0.22777777777777777,-0.6633333333333333
ASX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.06916977195410694,-0.3324584659877667,0,0.11888888888888888,-0.99
PTEN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.33788094635780996,0.15749943214104697,1,0.22777777777777777,-0.8811111111111111
FHN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.012641347029568512,-0.14278641427543848,0,0.22777777777777777,-0.99
KMB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.029235137496222696,0.031199911956412685,1,0.01,-0.7722222222222221
OXY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2640205157384217,0.03396921659538738,1,0.22777777777777777,-0.8811111111111111
ERIC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.1907938298621265,0.08023666702138801,1,0.99,-0.99
AES,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2001780200642852,-0.0026211309113430142,1,0.5544444444444444,-0.99
MSTR,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0323145192066625,0.34657177142576784,1,0.01,-0.99
MRK,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.04090326126345742,-0.027009995646679896,1,0.8811111111111111,-0.7722222222222221
NVDA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.12321876851839994,-0.27213604738218733,0,0.33666666666666667,-0.7722222222222221
CAG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0604367181890319,-0.05656065488740529,1,0.7722222222222221,-0.99
MCHP,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.017593265417663095,-0.1276779855260205,0,0.7722222222222221,-0.7722222222222221
FE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.036053194169413987,0.017342655216161875,0,0.22777777777777777,-0.11888888888888888
BA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.022190153600640822,-0.297174402335074,0,0.01,-0.11888888888888888
NVO,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.08607222060386245,0.15720992331541858,1,0.6633333333333333,-0.8811111111111111
EQT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.12352706558211271,0.11456724509738589,1,0.01,-0.8811111111111111
INFY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.1930844871778806,-0.13005102588209907,0,0.5544444444444444,-0.6633333333333333
UMC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.6709089091077044,-0.1875615920877262,1,0.01,-0.11888888888888888
JNJ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.1105559465197376,-0.0419815009470821,0,0.5544444444444444,-0.99
PBR-A,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0460909486654887,0.049723551732080214,1,0.01,-0.8811111111111111
KEY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.4396093927072182,0.09570962784463809,1,0.99,-0.7722222222222221
CNC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0188063805383219,0.270496224352804,1,0.7722222222222221,-0.6633333333333333
MDLZ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0977936973654786,-0.05072671390003411,1,0.7722222222222221,-0.7722222222222221
MDT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.23248177914478452,0.0313276168807155,0,0.01,-0.6633333333333333
GAP,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.26372786967841233,0.10972531617458729,0,0.11888888888888888,-0.99
MSFT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.23361870062877121,0.1411949808711365,1,0.01,-0.8811111111111111
GSK,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2422336707520482,0.0045997743414415,1,0.7722222222222221,-0.99
TXN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.11261143506551509,-0.15921234849014726,0,0.11888888888888888,-0.99
GGB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.3685865321435432,-0.2229278188377636,0,0.11888888888888888,-0.7722222222222221
KGC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.016805979066509505,0.4227069309152318,1,0.99,-0.99
PLUG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.16722265752052137,0.5221697526131741,1,0.99,-0.99
INTC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.17211729618697003,0.17131111295195808,1,0.6633333333333333,-0.99
ABEV,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.056030667081684096,-0.1316319009197266,0,0.11888888888888888,-0.5544444444444444
FCX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.12023358940278284,-0.5198727941221876,0,0.6633333333333333,-0.22777777777777777
EQNR,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.23121840427934437,-0.010054419758178248,1,0.99,-0.99
NKE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.05137840236958928,0.1412848385508628,1,0.11888888888888888,-0.99
AAPL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.34204439835133477,0.0016356617677879852,0,0.33666666666666667,-0.99
AMAT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.23455931047268871,-0.06535328459885191,1,0.11888888888888888,-0.99
IAG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.09731000423820406,0.026446710400236318,0,0.01,-0.11888888888888888
HBAN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.7992639371100936,-0.3878771002764417,1,0.44555555555555554,-0.8811111111111111
F,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.7673155786019097,-0.5395145696952279,0,0.44555555555555554,-0.99
BAC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.24160378534915858,-0.06543776937506528,0,0.99,-0.6633333333333333
TU,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.08277923382872188,-0.08939841896510557,0,0.33666666666666667,-0.7722222222222221
MRVL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.4048201005364548,-0.06743190981942669,1,0.8811111111111111,-0.8811111111111111
QCOM,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.024591981214912018,-0.14111953768721472,0,0.6633333333333333,-0.99
EXC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0529733680215099,-0.09531915565439779,0,0.8811111111111111,-0.5544444444444444
PBR,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.06642694489700561,-0.17812189310997165,0,0.22777777777777777,-0.22777777777777777
TSM,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.26379980287821236,0.205698417912751,0,0.01,-0.99
CTRA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.03500625916401995,0.1846884413115529,1,0.33666666666666667,-0.22777777777777777
VTRS,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.032118611484409906,0.2783422934815974,1,0.11888888888888888,-0.8811111111111111
MU,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.385428130148063,-0.006244846488874488,0,0.33666666666666667,-0.33666666666666667
C,2009-02-11,2009-08-11,2009-08-12,2010-02-10,1.9987126699550712,0.1793836875161364,0,0.6633333333333333,-0.11888888888888888
DVN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.309713952776951,-0.02615945174620448,1,0.01,-0.6633333333333333
WMT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0685877710090589,0.034314321872298895,1,0.01,-0.99
APH,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.049797390346587415,0.08043295042020389,1,0.22777777777777777,-0.01
MS,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.6631238631734258,-0.04177262830163115,1,0.99,-0.6633333333333333
PPL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.07267805208262852,0.0936635669713789,1,0.8811111111111111,-0.8811111111111111
SONY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.0785363190019981,-0.2297929818077427,0,0.44555555555555554,-0.99
WFC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.21452448847572547,-0.3417855712279353,0,0.33666666666666667,-0.99
PFE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.09142588961153657,0.060145225686229264,0,0.99,-0.99
PCG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.07168120311495556,0.046396337448238206,1,0.6633333333333333,-0.7722222222222221
RIG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.009213838900644727,-0.3466995407188413,0,0.11888888888888888,-0.99
CCL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.054271534609314664,-0.13320948984528735,0,0.5544444444444444,-0.8811111111111111
B,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.09020140640800108,0.10878713199763758,1,0.01,-0.6633333333333333
CSCO,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.049552863960114595,0.09175348730382961,1,0.5544444444444444,-0.01
HAL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.07316534700827253,0.02091185031105593,1,0.11888888888888888,-0.6633333333333333
LOW,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.11560756453232901,0.030925408788631512,0,0.11888888888888888,-0.99
CSX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.3025154365113234,-0.01795146651729715,1,0.01,-0.99
WDC,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.1761119099016759,0.20149770351823512,1,0.5544444444444444,-0.7722222222222221
NOK,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.030394120078211018,0.08146264680725443,1,0.5544444444444444,-0.22777777777777777
HD,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2591654628298071,-0.008070046614931438,1,0.6633333333333333,-0.22777777777777777
MNST,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.31736803600094565,-0.14975292113684646,1,0.99,-0.7722222222222221
SBUX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.10839140119903432,-0.19804091973087987,0,0.6633333333333333,-0.99
RF,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.2434946137915068,0.20460373115809755,0,0.99,-0.99
IPG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.049032089231844475,-0.11463962534772709,0,0.6633333333333333,-0.99
VLY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-1.005989558149629,-0.18268958334021013,1,0.5544444444444444,-0.99
UNH,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.009633481058475507,0.2303102163054743,1,0.7722222222222221,-0.6633333333333333
NGD,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.07086713660661242,-0.28025766767971105,0,0.99,-0.8811111111111111
HL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.4536801822391361,0.6640400961110103,1,0.44555555555555554,-0.22777777777777777
SLB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.2572531528063505,-0.0770840200269195,1,0.01,-0.99
CMCSA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.06465392454187198,0.0429387436638097,0,0.44555555555555554,-0.99
EXAS,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.9230598848495679,-0.43311770944493716,0,0.01,-0.01
BAX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.024871893089007297,-0.022621029207989772,1,0.99,-0.99
NEE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.04816165538271598,0.23223910245329274,1,0.8811111111111111,-0.8811111111111111
BKR,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.12471035517479392,0.25890343816693856,1,0.22777777777777777,-0.01
AMD,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.16458888646574363,-0.4841617195170768,0,0.11888888888888888,-0.01
LEN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.4466755287346704,0.20354470622914708,0,0.33666666666666667,-0.8811111111111111
KO,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.018596029161447397,0.0709650642431431,1,0.11888888888888888,-0.7722222222222221
CPRT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.11911091956211611,-0.18846753103330163,0,0.11888888888888888,-0.99
BP,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.0037312683557445825,-0.03839210083401047,0,0.01,-0.8811111111111111
XOM,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.16463845012880518,-0.004468450787431784,1,0.11888888888888888,-0.01
JHX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.016015666469685323,-0.423301965575425,0,0.11888888888888888,-0.8811111111111111
ABT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.19096159302757448,-0.20592529696036038,0,0.22777777777777777,-0.7722222222222221
ITUB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.12289071224256878,0.23069372342484123,1,0.01,-0.99
^VIX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.16236506593206942,0.4151370262184142,1,0.99,-0.5544444444444444
APA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.32118479993519056,0.009774768345946294,0,0.6633333333333333,-0.99
SHEL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.339126506462738,-0.007376539347566975,1,0.01,-0.99
CNQ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.1020967713090718,-0.20984031822831709,0,0.44555555555555554,-0.8811111111111111
TEVA,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.0547787626388011,-0.04006229975455229,0,0.99,-0.99
BCS,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.643310994406598,0.3964464289300335,1,0.01,-0.99
LYG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.603038201440204,-0.34171012388595406,1,0.33666666666666667,-0.99
TSCO,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.21528720265981918,-0.06720826630795197,1,0.01,-0.99
VZ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.16265309488717197,0.07960898002809828,1,0.11888888888888888,-0.8811111111111111
BMY,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.009939906212424104,0.0019358818201007308,0,0.99,-0.5544444444444444
NEM,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.047236248798461625,0.004331427347841482,1,0.8811111111111111,-0.99
USB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.5818608917178338,0.07932432799803112,1,0.22777777777777777,-0.7722222222222221
CLF,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.4202377685756144,0.27280531682350223,1,0.5544444444444444,-0.44555555555555554
BBD,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.11924347286071783,0.06321803868375286,1,0.01,-0.99
DIS,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.08357786029890009,0.2004835785542191,1,0.22777777777777777,-0.44555555555555554
LUV,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.23408067635598812,-0.3444297144521336,0,0.44555555555555554,-0.99
WIT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.1973067137127898,0.14574239953182552,0,0.22777777777777777,-0.8811111111111111
BSX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.08024129221961303,-0.324425242596088,0,0.6633333333333333,-0.99
BB,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.0010561125129514778,-0.0826510956327073,0,0.7722222222222221,-0.7722222222222221
LNW,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.1084735939369627,0.12935833145268819,1,0.7722222222222221,-0.6633333333333333
CVX,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.11500864593461012,-0.07386888271267379,0,0.01,-0.99
BBWI,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.21480674442522663,0.381436473478797,1,0.22777777777777777,-0.8811111111111111
FAST,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.12324023866051602,-0.1401381846158992,0,0.33666666666666667,-0.8811111111111111
CCJ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.10897821269303717,0.15512672308097886,1,0.44555555555555554,-0.99
GOOG,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.06063731611501621,0.08912633074805308,1,0.33666666666666667,-0.11888888888888888
ES,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.06186272275200631,0.12966459312096626,1,0.6633333333333333,-0.99
KR,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.223153146609331,0.08791870554076622,1,0.99,-0.99
HPQ,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.07363564219120913,0.22483203981608915,1,0.11888888888888888,-0.99
IRM,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.01672541262046081,0.2720550889246631,1,0.01,-0.7722222222222221
ON,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.028884064675855775,-0.4233156432906839,0,0.33666666666666667,-0.99
AZN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.023320486674169222,-0.04612340006392427,0,0.99,-0.8811111111111111
TGT,2009-02-11,2009-08-11,2009-08-12,2010-02-10,0.005582713180647774,-0.02031295787247794,0,0.22777777777777777,-0.99
HST,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.7956408153305566,0.04982232115449598,1,0.11888888888888888,-0.99
T,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.057757095773658805,-0.06337631527385351,0,0.99,-0.01
GOOGL,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.06063757577045079,0.08912692311529882,1,0.33666666666666667,-0.11888888888888888
LUMN,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.1863120472488553,0.009528102923073703,1,0.99,-0.99
VALE,2009-02-11,2009-08-11,2009-08-12,2010-02-10,-0.1960298555547214,0.1787570335133419,1,0.22777777777777777,-0.22777777777777777
