Ticker,Train Start,Train End,Test Start,Test End,Precision,F1 Score,Recall,Trigger Up,Trigger Down
WDC,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3367340686849135,0.3149555504041335,0.3492063492063492,0.99,-0.2475
WDC,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3887018831579787,0.346160079855732,0.3253968253968254,0.99,-0.2475
WDC,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4055945897813756,0.37108166936426107,0.36243386243386244,0.99,-0.2475
WDC,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.37222363692951926,0.31144410018567814,0.328042328042328,0.99,-0.2475
NOK,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3527221045451663,0.35418729154746414,0.35714285714285715,0.7424999999999999,-0.2475
NOK,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.43700269520792456,0.4255547382585473,0.4312169312169312,0.7424999999999999,-0.2475
NOK,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.38977072310405636,0.23608416735872448,0.3835978835978836,0.7424999999999999,-0.2475
NOK,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3579329751646136,0.3236265508913593,0.36243386243386244,0.7424999999999999,-0.2475
NOK,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.22991261597493892,0.21950631938280715,0.3544973544973545,0.7424999999999999,-0.2475
NOK,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.383890353424665,0.3612574343209726,0.3994708994708995,0.7424999999999999,-0.2475
NOK,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.43657307198973866,0.1681196264030409,0.2857142857142857,0.7424999999999999,-0.2475
NOK,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.35065998329156217,0.3442691446470059,0.3412698412698413,0.7424999999999999,-0.2475
NOK,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.33769904854041866,0.3196487847339289,0.3544973544973545,0.7424999999999999,-0.2475
NOK,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3897654282567726,0.36154678357072395,0.3439153439153439,0.7424999999999999,-0.2475
NOK,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4129702362965005,0.3865068844858435,0.37566137566137564,0.7424999999999999,-0.2475
NOK,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.36943351976031713,0.3361317223468655,0.3439153439153439,0.7424999999999999,-0.2475
HD,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.33323590260308605,0.3292447825907401,0.3439153439153439,0.0,-0.99
HD,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4312874779541446,0.4130388222428024,0.43915343915343913,0.0,-0.99
HD,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.42379493322889544,0.2804593182302161,0.3783068783068783,0.0,-0.99
HD,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3644999303369436,0.34018427512036703,0.36507936507936506,0.0,-0.99
HD,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.12755102040816327,0.1879699248120301,0.35714285714285715,0.0,-0.99
HD,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3675939186590816,0.30327033031064493,0.3941798941798942,0.0,-0.99
HD,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.494078333087621,0.23443766110432776,0.29894179894179895,0.0,-0.99
HD,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.34026851527678337,0.3385594890729938,0.3492063492063492,0.0,-0.99
HD,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.349385380783058,0.34228120023630365,0.36772486772486773,0.0,-0.99
HD,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.4014854639585822,0.3577026533266548,0.37566137566137564,0.0,-0.99
HD,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4409465304573801,0.3981254703813783,0.3994708994708995,0.0,-0.99
HD,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3168350836612646,0.2932771165080484,0.30423280423280424,0.0,-0.99
