Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,Alpha
MDLZ,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0499896113114204,-0.0340874668622474,0.025574916643257284,0.22081913093487543,1.9546343790176124,-0.154368268355791,1,0,1.1111111111111112,-1.1111111111111112,0.12
GSK,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.10205575970298253,-0.060238550647714134,0.058503247515469384,-0.1452585870442511,1.744446061323297,0.41469872365867955,1,1,0.0,-0.5555555555555556,0.12
AAPL,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.21947426300926848,0.06394115751975318,0.2535488695932807,-0.06766849818722534,0.8656093137442438,-0.9449176386749512,0,1,0.0,-1.6666666666666667,0.12
F,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.12476655685020399,0.18537717820607438,0.048479960465605765,-0.11506697139961466,2.5735696904852046,-1.6110372590087583,1,1,1.1111111111111112,-1.1111111111111112,0.01
EXC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0240716545799623,-0.0236468596610432,0.0039202020598076755,-0.050886874510979986,6.140411696315279,0.4646946759510816,1,1,1.6666666666666667,-1.1111111111111112,0.12
TSM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1730703851764594,-0.056479397808114895,0.21540671484312615,-0.13148324708173567,0.8034586354585141,0.42955584883756986,0,1,0.0,-1.6666666666666667,0.12
C,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.11842111979006548,-0.0028308358887066953,0.0034847405145067203,-0.009197677609404927,33.98276551642425,0.30777724648796917,1,1,0.0,0.0,0.12
MS,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1027551272690479,0.00847722056164479,0.0508989298111333,-0.06147305831779445,2.0188072254236653,-0.13790139605256815,1,1,0.0,-1.1111111111111112,0.12
WFC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0921047609850065,-0.017344017063094287,0.07455984308854238,-0.047801669006460316,1.2353132352441907,0.3628328764158898,1,1,0.0,-1.1111111111111112,0.12
PFE,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.14533944830939943,0.09833451911193278,0.1736310891586345,-0.03839317673559237,0.8370588989199567,-2.561249874923005,0,1,0.0,-1.1111111111111112,0.12
CCL,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1521151793954909,0.07104784268523309,0.1612571122835403,0.17525552407575798,0.9433083430641184,0.40539573893557346,0,0,0.0,-1.1111111111111112,0.01
CSX,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0602618020397947,0.0923695126748281,0.07625027928910626,-0.15368100757310457,0.790315820500925,-0.6010470267829863,0,1,1.1111111111111112,-1.6666666666666667,0.12
WDC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.11860141629714147,0.13139073195573012,0.040666086238543994,-0.21577797247019997,2.9164698958595396,-0.608916334005668,1,1,0.5555555555555556,-1.1111111111111112,0.12
IPG,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.23417236945721442,-0.27945678025547444,0.21535868784816242,-0.0656486758079625,1.0873597522209855,4.256853269560986,1,0,0.0,0.0,0.12
CMCSA,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.13008379826357372,0.15981208184644108,0.07561975239111492,0.02476218291511638,1.7202357076067094,6.4538769620703285,1,1,0.5555555555555556,-1.1111111111111112,0.01
CPRT,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.12756293737591531,-0.003595888848579318,0.12334380229759713,-0.058228903475600426,1.0342062997874713,0.06175436310742308,1,1,0.0,-1.6666666666666667,0.12
^VIX,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.48464468275159606,1.1408188170121942,0.4047779073297315,0.9671504703929669,1.1973101149436132,1.1795670393963242,1,1,0.5555555555555556,-1.1111111111111112,0.12
BCS,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0816332050794344,0.17747669173960662,0.04640190290761473,0.04623115147593567,1.75926416728996,3.8388983634116736,1,1,0.0,-1.1111111111111112,0.12
VZ,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.07816197551204071,0.0489023567363162,0.018171574206206208,-0.0687723021496813,4.301332103926678,-0.7110763375331157,1,1,0.5555555555555556,-0.5555555555555556,0.12
NEM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0362625897537283,-0.0319382396870682,0.03292694513206407,-0.27134123875682525,1.1013044061113342,0.11770507068293848,1,1,1.6666666666666667,-1.6666666666666667,0.12
USB,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.08013719534146752,0.043045424481576305,0.057440225321192896,-0.04040998221289083,1.3951406857016706,-1.0652176052639977,1,1,0.5555555555555556,-0.5555555555555556,0.12
WIT,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.2913355615750439,-0.0812773732469325,0.1966099513726423,-0.10181526861285554,1.481794586393364,0.7982827561550051,1,1,0.0,-1.1111111111111112,0.01
LNW,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.3426301009180031,-0.21814098033432391,0.039264578012481566,0.17126998748577024,8.726188291367517,-1.2736672871681496,1,0,0.0,0.0,0.12
KR,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.3199274949878647,0.13405751991823267,0.40570113920749024,-0.03386433802682883,0.7885792374475986,-3.9586635301131934,0,1,0.0,-1.1111111111111112,0.12
IRM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.2165556531193451,0.028053857652896707,0.24306746049110095,-0.1877820969234512,0.8909281920410467,-0.14939580563067614,0,1,0.0,-0.5555555555555556,0.12
AZN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.006526751131212297,0.02392727309187111,0.005653198383893221,-0.037911023395078125,1.1545236321102677,-0.6311428958939029,1,1,0.5555555555555556,-2.2222222222222223,0.12
HST,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.028383055992649602,0.13137388384954804,0.026097320409776394,-0.20595592792974698,1.0875850680063284,-0.6378737682867792,1,1,1.6666666666666667,-0.5555555555555556,0.12
CRM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.17706765280068382,-0.19312301475615853,0.19518736871171402,0.0935127334908693,0.9071675793847476,-2.065205534549103,0,0,0.0,-1.1111111111111112,0.12
NFLX,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.19420306081440109,0.39953900012142757,0.01592693260108291,0.5428337490146327,12.19337493782053,0.7360246131466258,1,0,0.5555555555555556,-1.1111111111111112,0.12
AMZN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.3004834797446928,0.04278581431062574,0.41222567034745927,0.07385166158511566,0.7289295678539851,0.5793480253834796,0,0,0.0,-0.5555555555555556,0.12
ASX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.008113008807571601,0.012167120710706202,-0.22600446913834002,0.09343468899028627,-0.03589755918767045,0.13022059410901587,1,0,1.1111111111111112,-2.2222222222222223,0.23
FHN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.1304138849929462,-0.15357883975037856,0.0160367467714952,-0.01113054032714861,8.132190827179032,13.797968044352968,1,0,0.0,-0.5555555555555556,0.23
KMB,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.09098751133918159,-0.16880591724999952,0.02679080480427165,0.23663738874890256,3.3962216515673362,-0.7133526875971428,1,0,0.0,0.0,0.12
MSTR,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0186964305054486,-0.0721702840146063,0.2167075337210851,-0.10802680818338768,0.08627494478116284,0.6680775376801757,0,1,1.6666666666666667,-1.6666666666666667,0.01
NVDA,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0990761178241739,0.0794833580068984,0.08821005744100158,0.43514320273211976,1.123183916872971,0.1826602311787218,1,0,1.1111111111111112,-1.1111111111111112,0.12
CAG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.13950982853296434,0.04270566634013621,0.22840427098913757,0.11257204817920086,0.6108021882813178,0.3793629682579288,0,0,0.0,-1.1111111111111112,0.12
NVO,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0846534227896539,0.0415634329256733,0.12480997756930037,0.0320744124520508,0.6782584568821859,1.295843937525215,0,1,0.5555555555555556,-1.1111111111111112,0.12
INFY,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.1004005596917005,-0.0090127397958131,0.03402672217532351,0.07216983414651718,2.9506385944077773,-0.12488236813064706,1,0,0.5555555555555556,-1.1111111111111112,0.12
UMC,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0,0.0051282871800568,-0.2787427998536479,0.24235725530769167,-0.0,0.021160031596933356,1,0,1.6666666666666667,-2.2222222222222223,0.12
MDLZ,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.14089606507061508,-0.0983525102711755,0.22081913093487543,-0.022305261937665483,0.6380609527539918,4.4093860249672225,0,0,0.0,-1.6666666666666667,0.12
MSFT,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.178766528754102,0.10069177537205895,0.06094381861724471,0.24191138699795348,2.9333004201269084,0.4162341286270695,1,0,0.0,0.0,0.12
NKE,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.09723333189671278,0.011356252028842903,0.16146491626611434,0.13872681608728024,0.6021947934278188,0.08186053965008536,0,0,0.0,-0.5555555555555556,0.12
BAC,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0924100100270301,-0.0302399413794422,0.026141766120884553,-0.08617631936584708,3.5349566513489736,0.3509077853634432,1,1,1.6666666666666667,-1.1111111111111112,0.12
PPL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.16712226663584528,-0.055264997629654415,0.028034299882454112,0.20793169702837896,5.961349751432261,-0.2657843821767671,1,0,0.0,0.0,0.12
RIG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.46080228343883284,0.9824150573077427,0.07471338449911989,-0.2502936742460937,6.167600176702757,-3.925049485436906,1,1,0.0,0.0,0.12
CCL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.24093960484612828,-0.0927618844577634,0.17525552407575798,0.015778877615041778,1.3747903589160302,-5.878864563176206,1,0,0.0,-1.1111111111111112,0.12
HD,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.11873635597054341,0.22983121321590216,0.023364734605251604,0.1425209659697245,5.081861958913733,1.6126133558814417,1,1,0.0,0.0,0.12
SBUX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.1624659209995729,0.013864303067082206,0.18091707320618147,0.06097924930346949,0.8980132063844479,0.22736099944564878,0,0,0.0,-1.6666666666666667,0.12
VLY,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.004441571746558502,-0.015938955965891788,0.03800264964557727,0.03739006711400702,0.11687531758921471,-0.4262885091190638,0,0,1.1111111111111112,-1.6666666666666667,0.12
UNH,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.12764995484384858,-0.056002580636386995,0.07104098251742201,0.0661746141525146,1.7968495130616169,-0.8462849591735613,1,0,0.0,-1.1111111111111112,0.12
CMCSA,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.20711263998643478,-0.15084257891601993,0.02476218291511638,0.05809994375164712,8.364070352618239,-2.596260326185661,1,0,0.0,0.0,0.12
LEN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.15072960244694747,-0.24662755058462754,0.04329042702584407,-0.023086794208286247,3.4818229526117404,10.682624376497829,1,0,0.0,-0.5555555555555556,0.12
JHX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0259546833625452,-0.0234170751340737,0.11748807925556788,0.11843570391681581,0.22091333458679538,-0.1977197277479843,0,0,1.6666666666666667,-2.2222222222222223,0.12
^VIX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,1.174654786519528,-0.6616077679117413,0.9671504703929669,-0.0654886551141868,1.2145522568398786,10.102631772757496,1,0,0.5555555555555556,-0.5555555555555556,0.12
TEVA,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.003202195962025499,0.000726915485113,0.03852230986923909,-0.10067414145541594,0.08312575162016758,-0.007220478611530233,0,1,1.1111111111111112,-1.6666666666666667,0.01
BCS,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.34041336247822784,-0.2657034506198013,0.04623115147593567,-0.4658027770186168,7.363289721551073,0.5704204949580666,1,1,0.0,0.0,0.01
LNW,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.019231217726060797,-0.14936917101050318,0.17126998748577024,-0.016351759368636924,0.1122859761267782,9.134746154410571,0,0,1.1111111111111112,-2.2222222222222223,0.12
BBWI,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.04659102606052948,-0.10998250187703258,0.004031827919733468,-0.012915282741011292,11.555807189213935,8.51568673195154,1,0,0.0,-1.1111111111111112,0.23
GOOG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.2049583676619875,0.01743918067160293,0.1387960475025171,0.19056884345392633,1.4766873506125637,0.09151118491108011,1,0,0.5555555555555556,-0.5555555555555556,0.23
T,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0218099272660218,0.0239986476166016,0.027946503061120606,0.22266527264829652,0.780417042458666,0.10777903231685285,0,0,0.0,-1.1111111111111112,0.12
GOOGL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.1577121506939846,0.0853026567002415,0.1710308457852678,0.1668964610107633,0.9221269413120656,0.5111112373721348,0,0,0.0,-0.5555555555555556,0.23
TJX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.16390997096744117,-0.014329083479722103,0.04377123763885738,0.10937937315498947,3.7446958278815514,-0.13100352531201598,1,0,0.0,0.0,0.12
CRM,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0059484470174252,-0.013182338725223716,0.0935127334908693,0.05594264239874781,0.06361109118905195,-0.23564025866462793,0,0,1.1111111111111112,-1.6666666666666667,0.01
NFLX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.47220635824268137,-0.3037065910298128,0.5428337490146327,0.07365175984800158,0.869891304842125,-4.123548326022156,0,0,0.0,-1.1111111111111112,0.12
AMZN,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.15584311977270637,0.0508069239185041,0.07385166158511566,0.3275951096589025,2.1102181918154104,0.15509060550813816,1,0,0.5555555555555556,-1.1111111111111112,0.12
ASX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.26841790768531976,-0.40039567666622583,0.09343468899028627,0.10411580550198324,2.8727864413743083,-3.845676213479412,1,0,0.0,0.0,0.12
PTEN,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.4620406324508572,0.032068895767652594,0.3478018705545985,0.15496463443658992,1.328459308496805,0.2069433189336815,1,0,0.5555555555555556,-0.5555555555555556,0.12
BA,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.2037905968406579,-0.0235787684345992,0.04621214010200391,-0.013123799738957194,4.40989307984507,1.7966418951522913,1,0,0.0,0.0,0.12
NVO,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.07031158713469769,-0.0032353822360039024,0.0320744124520508,-0.12896036685132992,2.192139520554243,0.025088190387468158,1,1,1.6666666666666667,-1.1111111111111112,0.12
INFY,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.11911315633211501,0.007910129825666605,0.07216983414651718,-0.12017737958924876,1.6504562846894566,-0.06582045516970364,1,1,0.0,-1.1111111111111112,0.12
PBR-A,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.9340259421739929,-0.39546630983823344,0.4597269753983578,0.7740071892645224,2.0316970553330065,-0.5109336390195726,1,0,0.0,0.0,0.12
MDT,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.21077328075763385,-0.17451895900500405,0.09331416507728488,0.1579055868180307,2.258749039688312,-1.1052107941318028,1,0,0.0,0.0,0.12
GGB,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.3048311207453929,-0.5058923531732085,0.30122747399128974,0.6333498238029001,4.331713516885658,-0.798756602055428,1,0,0.0,0.0,0.23
PLUG,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.1994712312177782,-0.09737722402360902,0.0805687393293508,-0.10094517259374877,14.887551191716572,0.9646545894324351,1,1,0.0,0.0,0.12
FCX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.7760636786201384,-0.4551597593181677,0.28893648182875403,0.13159750130806974,2.6859317788748234,-3.4587264560034368,1,0,0.5555555555555556,0.0,0.12
EQNR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.27933794550977104,-0.0302534327720324,0.14268090600617916,0.056166756970220375,1.9577808504921717,-0.5386359192515383,1,0,0.0,0.0,0.12
NKE,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1886747142907314,0.019437535468675302,0.13872681608728024,-0.11433140799069864,1.3600450122925503,-0.17001046178191587,1,1,0.5555555555555556,-1.1111111111111112,0.01
F,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.16304189278154546,-0.0668922106530247,0.03819491686058779,-0.061303039265086574,4.268680394740787,1.0911728269094365,1,0,0.5555555555555556,-0.5555555555555556,0.12
PBR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.7966935519078956,-0.09515396375860317,0.5110709361943722,0.638202784754674,1.5588707858059345,-0.1490967542474458,1,0,0.0,-0.5555555555555556,0.12
VTRS,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.10278934877763342,-0.06782369813653438,0.05510512354884481,-0.06776008887501739,1.8653319720174775,1.000938742297613,1,0,0.5555555555555556,-2.7777777777777777,0.12
WFC,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.0504290397416228,0.0153138019859778,0.022602551568023144,-0.04151763101978209,2.231121543506046,-0.36885057287303225,1,1,1.1111111111111112,-1.6666666666666667,0.12
CCL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.12301642380025832,-0.0068769954267206,0.015778877615041778,-0.008662139336486699,7.796272130470707,0.7939142005893731,1,1,0.5555555555555556,-1.1111111111111112,0.12
HAL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.3516742085568145,-0.3161025162321966,0.00617246417845487,0.19517544405492576,56.974686023183665,-1.6195813861872903,1,0,0.0,0.0,0.12
CSX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.10057342017048398,0.053189684971122704,0.005895073071082054,0.14553131787627194,17.060589234057367,0.36548617677154277,1,0,0.5555555555555556,-0.5555555555555556,0.12
HD,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.261123635799963,-0.25105162183716523,0.1425209659697245,-0.010886915408895914,1.8321769995260424,23.05994052567231,1,0,0.0,0.0,0.12
MNST,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.06779136153831149,0.1177948297805034,0.028487802946985098,0.11799475037932794,2.3796626810592967,0.998305682259746,1,0,0.0,-1.1111111111111112,0.12
UNH,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.0885563774560971,0.0,0.0661746141525146,0.07107164740388278,1.338222800241775,0.0,1,0,1.1111111111111112,-2.2222222222222223,0.12
BP,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.2733649893002312,0.06397713431013441,0.08853786310904857,0.14435620246037906,3.0875489841395694,0.44318936921116353,1,0,0.0,-0.5555555555555556,0.12
JHX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.21328276850781155,0.009269361045229619,0.11843570391681581,0.1998654738833655,1.800831687187947,0.04637800048766248,1,0,0.0,-0.5555555555555556,0.23
SHEL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.4040816715659438,0.011134796397836787,0.08608554156078851,0.04101704826368392,4.693955154834047,0.27146752068201413,1,0,0.5555555555555556,0.0,0.12
BMY,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.07897231233670199,-0.17161128927388677,0.04111699597515498,-0.08108795458187038,1.92067320249809,2.1163598238332626,1,0,0.0,-0.5555555555555556,0.12
USB,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.043667178468224196,0.0293527192307365,0.032512595053486006,0.0644225945337545,1.3430849920281032,0.455627710171732,1,0,1.1111111111111112,-1.6666666666666667,0.12
WIT,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.07862680094757128,-0.009182716192631009,0.057675931789859185,-0.21343672707152503,1.3632515073019724,0.04302313064214941,1,1,0.5555555555555556,-1.6666666666666667,0.01
BSX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.24302064743419471,-0.2735441652337395,0.12107180036756991,0.2637037171112311,2.007244021286478,-1.0373163041852673,1,0,0.0,0.0,0.12
CCJ,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.16087786790991018,-0.026285759993478104,0.07140848660505987,-0.33070812126504595,2.252923644771806,0.07948326123025987,1,1,1.1111111111111112,-1.6666666666666667,0.12
KR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.2103525187385601,-0.2002116636881385,0.06536205101006919,-0.17117166095408098,3.218266799892108,1.16965426737226,1,0,0.0,-0.5555555555555556,0.12
ON,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.07330668127058527,-0.04876882207456674,0.05531354348352695,0.2422731222240825,1.3252935294665564,-0.2012968736559214,1,0,0.0,0.0,0.12
VALE,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.164279716864811,-0.1083415333593976,0.0789709226219627,0.39196747721305775,14.743144415803135,-0.27640439489959906,1,0,0.5555555555555556,-0.5555555555555556,0.12
CRM,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.09151196764278118,-0.0694322413884087,0.05594264239874781,0.026011066839208688,1.6358177540221004,-2.6693346265885407,1,0,0.0,-1.1111111111111112,0.23
PTEN,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.2439561831422526,-0.029815138276551165,0.15496463443658992,0.2764609894717115,1.574270052191019,-0.1078457337996396,1,0,0.5555555555555556,-0.5555555555555556,0.12
MSTR,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.0519690642764248,0.010380188175096398,0.0003733463933408617,0.12351438581067807,139.19798129394957,0.0840403173036627,1,0,1.1111111111111112,-1.6666666666666667,0.12
CAG,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.004399362708080293,0.0313407398935365,0.0029801497500888015,0.20649665769293143,1.4762220280874148,0.15177359403144142,1,0,1.6666666666666667,-1.1111111111111112,0.12
KEY,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1246068728981257,0.1596872009632906,0.11284564787934864,0.36530270979482055,1.1042240018981666,0.43713664498405186,1,0,0.0,-2.2222222222222223,0.12
CNC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.2064280363733715,-0.19012886208017185,0.08611350214673517,0.041385776861406695,2.397162247815952,-4.594062900326318,1,0,0.0,-0.5555555555555556,0.12
KGC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.40217834069509134,-0.43395621643948223,0.4571927080848789,-0.17799697353941382,0.879669193281241,2.43799772440171,0,0,0.0,-0.5555555555555556,0.01
INTC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.16728210268591448,-0.1556253152418838,0.17413618821092078,-0.035103478293945015,0.9606395109745692,4.433330336632982,0,0,0.0,-1.1111111111111112,0.23
EQNR,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1056209574215458,0.020714596204133906,0.056166756970220375,0.15786169613140372,1.880488800119723,0.1312199014185881,1,0,0.5555555555555556,-1.6666666666666667,0.12
AAPL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.25333607095567895,-0.0250270247673161,0.09258460041244544,0.23523558957418542,2.7362657485922997,-0.10639131949642092,1,0,0.5555555555555556,-0.5555555555555556,0.12
AMAT,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.43200234000406124,0.028231308875456104,0.4348960119283194,0.2582661335907069,0.9933462900443081,0.10931092080464686,0,0,0.0,-1.1111111111111112,0.12
HBAN,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.0638816057002297,0.042710270305848515,0.042020173757072586,0.30472656777308077,1.5202603889632305,0.14015932584405755,1,0,0.5555555555555556,-1.6666666666666667,0.23
BAC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1528650475119161,0.2970937991726588,0.1636858677750969,0.4069197211623601,0.9338927641691798,0.7301042041511648,0,0,0.0,-0.5555555555555556,0.12
TU,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.06399640633876612,0.0001451018043830991,0.04455757121813277,0.012480051451677202,1.4362633462553427,0.01162669921233368,1,0,0.5555555555555556,-1.1111111111111112,0.12
APH,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1523863869722537,0.012047586951249878,0.13018849512644,0.09831391953452029,1.1705057871992064,0.12254202668646215,1,0,0.0,-1.1111111111111112,0.23
MS,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.21628746536544077,0.1284866955702754,0.26117368838786353,0.3062477043431345,0.8281365044867645,0.4195515386665978,0,0,0.0,-1.1111111111111112,0.12
B,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.30958079490669727,-0.01075835108159472,0.3297796143378716,0.0927651999984971,0.9387505517230671,-0.11597399759574731,0,0,0.0,-1.6666666666666667,0.12
WDC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.35480504770981774,-0.039412597927121526,0.1972339895830281,0.32826855968695207,1.7989041770128478,-0.1200620551803886,1,0,0.0,-0.5555555555555556,0.12
NOK,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.0635066764140175,0.002286320755343088,0.013699946544050387,-0.012106459811573439,4.635541913234484,-0.18885130673439557,1,1,1.1111111111111112,-1.1111111111111112,0.12
MNST,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.15486215173306783,-0.017940028323433988,0.11799475037932794,-0.01810358390488344,1.3124495050433944,0.9909655689001264,1,1,0.5555555555555556,-0.5555555555555556,0.12
RF,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.22197211766718686,0.2662727393673245,0.21618955574931836,0.4127004065166136,1.0267476469796424,0.645196212949709,1,0,0.0,-2.2222222222222223,0.12
IPG,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.07106669480382201,0.0323137243485946,0.0627937387912929,0.10284138389647778,1.1317481037405,0.3142093496244882,1,0,0.0,-1.1111111111111112,0.12
VLY,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.045410225334506796,0.0,0.024234701617983908,0.2508373459314599,1.873768699541533,0.0,1,0,1.6666666666666667,-1.6666666666666667,0.12
SLB,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.0642925533002768,-0.004710341953174399,0.05769370224497227,0.04382288512469204,1.1143773202018699,-0.10748589326722244,1,0,1.1111111111111112,-1.1111111111111112,0.12
BP,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1367320986036436,0.0233138116047123,0.14435620246037906,0.0551141471233777,0.9471854778195068,0.4230095687142242,0,0,0.5555555555555556,-1.1111111111111112,0.12
XOM,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.0170499001955191,0.015182751278480405,0.007767546828161711,0.005093005131869407,2.1950173681224108,2.98109875905574,1,1,1.1111111111111112,-2.2222222222222223,0.12
ABT,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.23314283419582768,-0.01322700633060559,0.04323514551225069,0.08834155899424241,5.392437828843819,-0.14972575174349875,1,0,0.0,0.0,0.12
^VIX,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.439714620198568,0.18489078239610848,0.4894745633412195,0.1886799503953785,0.8983400836950884,0.9799174846541467,0,0,0.0,-1.1111111111111112,0.23
