Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,Alpha
CNC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2168411278812822,0.1755787168839192,0.3454289886826803,0.1540073711900364,0.6277444423764847,0,1,0.0,-1.6666666666666667,0.15
MDLZ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0038414722677650023,-0.0769945659618783,-0.07191878109837518,0.04068442729877149,-0.05341403468045971,1,0,1.6666666666666667,-1.1111111111111112,0.075
MDT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.042112578034890706,0.054255811151717306,0.0003343927167750796,0.009646358895907682,125.93748584308018,1,1,0.0,-0.5555555555555556,0.075
GAP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.4095886952680355,0.32041675519946833,0.22971160802717583,0.1571412046918561,1.783056149341741,1,1,0.0,0.0,0.075
MSFT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1019491220454361,0.1752905497003237,0.16015228325555048,0.21286866791102463,0.6365761384916303,0,0,0.0,-1.1111111111111112,0.075
GSK,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1009583216145297,0.13117276357483487,-0.023958901483518116,-0.06981712072585775,-4.213812627594018,1,1,0.0,0.0,0.075
TXN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,-0.036327986796443903,0.08187240559626982,0.21672762064602163,0.0,0,0,1.6666666666666667,-2.2222222222222223,0.075
GGB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0064796341407351,0.10137730906811943,0.2832353007059812,0.0,0,0,2.2222222222222223,-2.2222222222222223,0.075
KGC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,0.27419809985562343,-0.12225027605439807,0.0,0,1,2.2222222222222223,-2.2222222222222223,0.075
PLUG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.5161054351808694,-0.26825667383668245,1.0744243827327475,-0.1733269361257714,0.4803552892835321,0,0,0.0,-1.6666666666666667,0.075
INTC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.06190947800907251,0.05178764034781491,0.06994624332125843,0.3478133848823968,0.8851008298576724,0,0,0.0,-2.2222222222222223,0.075
ABEV,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.3137911521021747,0.005489631681684013,0.2349695372308986,0.09328652554456299,1.3354546116921533,1,0,0.0,-0.5555555555555556,0.075
FCX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07539592102149209,-0.2085050816975137,0.14172126108469096,0.2905581652786352,0.5320014826599403,0,0,0.5555555555555556,-0.5555555555555556,0.15
EQNR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08395693206287824,0.1796577099370431,0.17075490458423553,0.18727009210471435,0.4916809403940795,0,0,0.0,-1.1111111111111112,0.075
NKE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10169117562831519,-0.0301386697118401,-0.013335237762861208,0.21055417562283898,-7.625748969510412,1,0,0.5555555555555556,-0.5555555555555556,0.22499999999999998
AAPL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.06557597994142643,0.17407099249180935,0.11846713995831964,0.11476384578556821,0.5535372928265008,0,1,0.0,-1.6666666666666667,0.075
AMAT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.055844195475387284,0.11667946205567402,0.2188362300100736,0.2594992278468243,0.2551871574136359,0,0,0.0,-2.2222222222222223,0.075
IAG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.016052511962325898,0.0048860277623297,0.5277340263505929,-0.14938605879981431,0.030417807381746563,0,1,1.6666666666666667,-2.2222222222222223,0.075
HBAN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1300074223581705,0.077671627447873,0.04993660735656157,0.1579408410365017,2.6034492377481824,1,0,0.5555555555555556,-2.7777777777777777,0.075
F,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2129082619580273,-0.0007542036154065089,0.036764209963430515,-0.037065553237848506,5.791182842492954,1,1,0.0,0.0,0.075
BAC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0831569392042415,0.0426568975293853,0.10258952477385949,0.21329311192015998,0.8105792417651442,0,0,0.5555555555555556,-2.7777777777777777,0.075
TU,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.048772823815459394,0.02044589887722839,0.14228250285958,-0.006831070206615072,0.3427886270991014,0,1,0.0,-0.5555555555555556,0.075
MRVL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10643955116202429,0.12086393708318542,0.15169544747497876,0.230315571257192,0.7016660877682624,0,0,0.0,-2.2222222222222223,0.075
QCOM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.048318066141777395,0.090990613565371,-0.059872580310810074,0.11107288069394643,-0.8070149288864623,1,0,1.1111111111111112,-0.5555555555555556,0.075
EXC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0205757891242095,0.021767898154576713,0.04869285700248158,0.0557285779336719,0.42256278211732123,0,0,1.1111111111111112,-0.5555555555555556,0.075
PBR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08096793373829377,0.21859108764531926,0.18175469956815082,0.3570126374934285,0.44547917567289086,0,0,0.0,-0.5555555555555556,0.075
TSM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10547999746493322,0.1919662811627393,0.1877121272348372,0.1466676783111731,0.5619242561402146,0,1,0.0,-2.2222222222222223,0.075
CTRA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07318191176863652,-0.03445490290209091,0.16134307105039844,-0.07411602944172033,0.45357951408881275,0,1,0.0,-1.6666666666666667,0.075
VTRS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.23727198666175703,-0.08874790490477973,-0.2633665009445187,0.27725017196528917,-0.9009193872828238,1,0,1.1111111111111112,0.0,0.15
MU,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.197846398155184,0.30231437292408686,0.33721008485579,0.5492861300833418,0.5867155433378994,0,0,0.5555555555555556,-2.2222222222222223,0.075
C,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.13848611141118242,0.0670025552757181,0.2226041056490283,-0.0021176180103325004,0.622118406160614,0,1,0.0,-2.2222222222222223,0.15
DVN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.04201783977678321,0.0850928471364103,-0.08500066651591248,-0.053528203829446896,-0.49432365061416655,1,1,1.6666666666666667,-1.1111111111111112,0.075
WMT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.13969554184904148,0.09208384339954774,0.16010630242211327,0.11541487715009784,0.872517444570922,0,0,0.0,-2.2222222222222223,0.075
APH,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.05209017041161348,0.05816153980909122,0.16497273790839298,0.0698804049289492,0.31575017225293556,0,0,0.0,-1.6666666666666667,0.075
MS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0330684467509474,0.026255540346935384,0.1381828408728011,0.1456793363882989,0.23930935666163708,0,0,0.5555555555555556,-1.1111111111111112,0.075
PPL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0324741791863636,-0.057581636589437886,0.0535875601062903,-0.3153946494184536,0.6060021975613639,0,1,0.5555555555555556,-1.1111111111111112,0.075
SONY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18388326624648,0.18179413008837475,0.18330478510818995,0.27959986167828776,1.0031558430836849,1,0,0.0,-0.5555555555555556,0.075
WFC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18593584989536668,0.1551008354354479,-0.006276835266151092,-0.0020576916029249256,-29.622547352494266,1,1,0.0,0.0,0.075
PFE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0299621787549609,0.1232344591046326,0.07092618592726302,0.01577848208219261,0.42244170278221405,0,1,0.0,-1.1111111111111112,0.075
PCG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.05308827588367368,0.24495329925358425,0.03980745654353601,-0.40713887118596537,1.3336264231203243,1,1,0.0,-1.1111111111111112,0.075
RIG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.40630824623061307,0.20927361068988604,-0.18315726082023692,0.14174153066043071,-2.218357298045595,1,1,0.0,0.0,0.075
CCL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.025360077065562786,-0.019915795575683286,0.11609099830960198,0.04922942640819471,0.2184499869484302,0,0,0.0,-1.6666666666666667,0.075
B,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.15122758472286635,0.1982085154182249,-0.1355111808922078,-0.2731498493203997,-1.115978650080248,1,1,0.5555555555555556,0.0,0.075
CSCO,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0797392615463669,0.13813858922795139,-0.015148179482525722,0.30314275300857435,-5.263950142546873,1,0,0.5555555555555556,-0.5555555555555556,0.075
HAL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.16468873435486459,0.30777027466625906,-0.10949096104921097,0.08999678825848596,-1.5041308686736694,1,1,0.0,0.0,0.15
LOW,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0004280953078502972,0.02759106461030929,-0.037053026317820294,0.11935542750331926,-0.011553585506844523,1,0,1.6666666666666667,-0.5555555555555556,0.075
CSX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.006161782304003698,-0.017422044260660907,0.1566685100821362,0.07266229528800673,0.03933006256824219,0,0,1.6666666666666667,-1.1111111111111112,0.075
WDC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10322114488070218,0.087539817594856,0.16139032369861517,0.20097187696401586,0.6395745576014845,0,0,0.0,-2.2222222222222223,0.15
NOK,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.020784006307989,-0.0666720628655816,0.17962478921492567,-0.04943670195503408,0.11570789532351464,0,0,1.1111111111111112,-1.6666666666666667,0.075
HD,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08160054400267802,-0.0034975037573936954,0.0866816473143207,0.11660609198150002,0.9413820171965834,0,0,0.5555555555555556,-1.6666666666666667,0.075
MNST,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0891005891748481,0.06533902988242861,0.18982822331295895,0.04261445554720979,0.4693748254070368,0,1,0.0,-1.6666666666666667,0.075
SBUX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.01145037865078668,0.047999210235846294,0.005341769225069292,0.06615460304100168,2.143555471668312,1,0,0.0,0.0,0.15
RF,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.03566772369608029,0.08167698356222727,0.03021367030451274,0.2771079113575744,1.1805160821773093,1,0,0.0,-1.1111111111111112,0.075
IPG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.033415872816386596,0.010255666040319699,-0.11795471324971868,0.10232641387001222,-0.28329408716074594,1,0,1.1111111111111112,-0.5555555555555556,0.22499999999999998
VLY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.05440754591224729,0.08766024542855032,0.0009754881305257153,0.1399479448420681,55.77468777905651,1,0,0.0,0.0,0.15
UNH,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0877260393943412,0.0930311542434709,0.1804271143443589,0.11682833460367384,0.4862131709700204,0,0,0.0,-1.6666666666666667,0.075
NGD,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0099502393141326,0.0,0.26068428669920823,-0.3463133256819221,0.03816969346377877,0,1,1.6666666666666667,-2.2222222222222223,0.075
HL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.042937126752198504,-0.028653069098381504,0.03425520954545923,-0.3004976006529706,1.2534480834285284,1,1,1.6666666666666667,-1.1111111111111112,0.075
SLB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0886454281341625,0.1840038428053155,-0.1170040032835377,-0.007347960913462855,-0.7576273088652069,1,1,1.6666666666666667,0.0,0.075
CMCSA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0101033912140718,-0.021629043199808403,0.023270193586099736,-0.09271615177832648,0.4341773598354154,0,1,1.1111111111111112,-1.6666666666666667,0.075
EXAS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10324386282941822,-0.09003206202857349,0.8328323783791922,0.0851198285241053,0.12396715774949235,0,0,0.0,-1.1111111111111112,0.075
BAX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.140085221000635,0.1172898527749319,0.2281136711524545,0.04733847590395822,0.6141026984174581,0,1,0.0,-0.5555555555555556,0.075
NEE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.04717568791485142,0.0444203501402284,0.12156764585391594,0.11814494771835819,0.3880612113813652,0,0,0.0,-1.1111111111111112,0.075
BKR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.22679769613961415,0.22106239390503918,-0.06973905225102658,-0.1611245305954852,-3.2520903112255244,1,1,0.0,0.0,0.15
AMD,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.3612230966332527,0.16031246746494576,0.09497117835777988,-0.15104672822304052,3.803502313853958,1,1,0.0,0.0,0.075
LEN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08652445804213521,0.19372794985998687,0.0008426462660395921,0.18534818606805897,102.68182691747644,1,1,0.5555555555555556,-1.1111111111111112,0.075
KO,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.027714530102018606,0.07877076404228242,0.09959761415768213,-0.038172216077788014,0.2782649999842485,0,1,0.0,-1.1111111111111112,0.075
CPRT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.050372590933214195,0.3045705178109537,0.10524803522781198,0.40478836695579046,0.47860837329819483,0,0,0.5555555555555556,-1.6666666666666667,0.15
BP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0949510524458784,-0.04658726079839261,0.12784684556936268,0.07322089512090009,0.7426937444018763,0,0,0.5555555555555556,-0.5555555555555556,0.075
XOM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.016158951214476802,0.0812412479046266,0.006129028450283978,-0.056494694421016595,2.6364620992627477,1,1,0.0,0.0,0.075
JHX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2089759241998612,0.014205023293323498,-0.07506186760870555,0.2414431241686865,-2.7840490898686956,1,0,0.0,0.0,0.15
ABT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.12687234396938732,0.10715891898148433,0.16384515632506386,0.18860800135695938,0.774342963899869,0,0,0.0,-1.6666666666666667,0.075
ITUB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10215046510454454,0.10327709940256778,0.1855963407875336,0.16013072855982202,0.5503905123942289,0,0,0.0,-0.5555555555555556,0.15
^VIX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2180782913524627,0.44905149834426594,0.1613748395019654,1.6654790047608063,1.3513772780533528,1,0,0.5555555555555556,-1.1111111111111112,0.075
APA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07480738796370759,0.060476756532545486,-0.1146884663371007,-0.10583447256743903,-0.6522660067999189,1,1,1.6666666666666667,-1.1111111111111112,0.075
SHEL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.15206010655447913,0.1496772740041112,0.15262039313184803,0.0914360853871922,0.9963288878643835,0,1,0.0,-0.5555555555555556,0.075
CNQ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.03453798538445912,0.0857457986188712,0.0799700876028824,-0.09158914485312591,0.4318863017378294,0,1,0.0,-2.2222222222222223,0.075
TEVA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.7013750698331135,-0.36215869741788465,-0.5432810697523875,0.11605221243694482,-1.290998543631901,1,0,0.0,0.0,0.15
BCS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0435837071509433,0.026351411375930202,-0.08980596631292635,0.1527473657325965,-0.48530970647403426,1,0,0.5555555555555556,-2.7777777777777777,0.075
LYG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0496930896929582,0.0020095935238591007,0.0856379080638539,0.03194930803810758,0.580269775575388,0,0,0.5555555555555556,-1.6666666666666667,0.15
TSCO,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0954556873087274,0.19295021252093827,-0.10274718738247872,0.013856151065464915,-0.9290345530665619,1,1,0.5555555555555556,-1.1111111111111112,0.075
VZ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.15467041896521588,0.11162475425830232,0.029035228430716896,-0.0106855014504155,5.326991634809638,1,1,0.0,0.0,0.15
BMY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07982110451526048,0.06555071806355459,0.15193851750991189,0.03444763693893209,0.5253513448954986,0,1,0.0,-1.1111111111111112,0.075
NEM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0229744597126481,0.0105129836091413,0.12983980474484408,0.021992873099965105,0.17694465697785494,0,0,1.6666666666666667,-1.6666666666666667,0.075
USB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.04579950198691549,0.016673408950272705,0.03355163295615972,-0.040523359130285715,1.3650453927759483,1,1,0.5555555555555556,-2.2222222222222223,0.075
CLF,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0403294569417888,-0.09340356503080811,-0.08592092416912307,0.034333696664106406,-0.4693787611316426,1,0,2.2222222222222223,-1.1111111111111112,0.075
BBD,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.22991474096146003,0.03813158174621551,0.2919555783616919,0.05125842909669899,0.7874990512311021,0,0,0.0,-0.5555555555555556,0.075
DIS,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.028693689855168097,0.017263263733540327,-0.11011594460328022,0.0354219383641116,-0.2605770668230125,1,0,1.6666666666666667,-0.5555555555555556,0.075
LUV,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0193291095018984,0.1313683746945088,0.05091141909169192,0.061857651185829296,0.37966157390125976,0,1,2.2222222222222223,-1.1111111111111112,0.075
WIT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10718775636325528,0.0711234302119381,0.10947564063870172,-0.08490350033804608,0.9791014305821963,0,1,0.0,-1.6666666666666667,0.22499999999999998
BSX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0707561748510421,-0.05401613873009842,0.17777204662710117,-0.048703008790265415,0.3980163146766371,0,0,0.0,-1.6666666666666667,0.075
BB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,-0.0118255617568274,0.37815326333423,0.33656147928049224,0.0,0,0,1.6666666666666667,-2.2222222222222223,0.075
LNW,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.5252765395992145,0.2529497100991288,0.7650844919476633,0.06733301102973878,0.6865601709714786,0,1,0.0,-1.1111111111111112,0.15
CVX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.06189509321361589,-0.023275247300050334,0.10090762575852848,0.006003560386114035,0.6133837036432765,0,0,0.0,-2.2222222222222223,0.075
BBWI,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.19630901441314286,0.266541086262112,-0.18484636673537186,0.11560974903179623,-1.0620117553848438,1,1,0.5555555555555556,0.0,0.15
FAST,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0660677271003713,0.1278582601514814,-0.10494116305706433,0.24428283640047058,-0.6295692288491729,1,0,0.5555555555555556,-2.2222222222222223,0.075
CCJ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.028820572209115998,0.0531174391349286,-0.05248386012446091,-0.03427045476462367,-0.5491320977681619,1,1,1.1111111111111112,-0.5555555555555556,0.075
GOOG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08462437242990979,0.21637556951046535,0.13718042003459055,0.1313149289075335,0.6168837535894076,0,1,0.0,-0.5555555555555556,0.075
ES,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.008485189125196397,0.0940418982692886,0.04750587344843251,-0.041512389142532635,0.17861347469817698,0,1,1.1111111111111112,-0.5555555555555556,0.075
KR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1363529435096639,0.059932963614767895,-0.2917428533914093,0.18679835551340646,-0.4673737228679582,1,0,0.5555555555555556,-1.1111111111111112,0.22499999999999998
HPQ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.09152807999275,0.2726864562504294,0.1531768880357098,0.1564463599714374,0.5975319199030356,0,1,0.0,-1.6666666666666667,0.075
IRM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.03884331585909101,-0.07022220059559652,0.16343044090704587,-0.18187273273452664,0.23767491321389678,0,1,0.5555555555555556,-0.5555555555555556,0.075
ON,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.04323155891584322,0.3209842064917524,0.1771025312600031,0.42084915320224986,0.24410469239637936,0,0,0.0,-1.6666666666666667,0.075
AZN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.017465302243444,0.0,0.09067280456679884,0.08506972305382449,0.19261897022913058,0,0,1.1111111111111112,-2.2222222222222223,0.075
TGT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2956887237103959,-0.09251771928992303,0.1450714542155364,0.2133798286622762,2.038228163557825,1,0,0.0,0.0,0.075
HST,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.005670194999003,0.057618154296082705,0.03917410055466898,0.0,0,0,1.6666666666666667,-2.7777777777777777,0.075
T,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1006864868330366,0.053150143804988406,-0.04174748196667863,-0.031231682827249092,-2.4117978400086746,1,1,0.5555555555555556,-0.5555555555555556,0.15
GOOGL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07593483283469664,0.21345271861687268,0.12740341003358677,0.11890779013955598,0.5960188413691462,0,1,0.0,-0.5555555555555556,0.075
LUMN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1708889270444627,0.026664549955431,-0.11942254267733109,-0.041171486198004266,-1.4309603799526287,1,1,1.6666666666666667,-0.5555555555555556,0.075
VALE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2561642692175843,0.09261390181293089,0.19199309630377,0.2507254123656228,1.3342368769983435,1,0,0.0,-0.5555555555555556,0.075
TJX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0285654912480741,-0.1177112687225748,-0.06328068499218001,0.12661811460042566,-0.45140932421329066,1,0,1.6666666666666667,0.0,0.075
CRM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.1298968314262308,0.09676141685072721,0.16125522390419603,0.22955530735999252,0.8055356489003067,0,0,0.0,-1.6666666666666667,0.075
NFLX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18936715666214426,0.3991624597292218,0.2928418548237335,0.5173961023176801,0.6466533166036924,0,0,0.0,-1.1111111111111112,0.15
LRCX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.24693633533800732,0.24009118129359525,0.34684810449202924,0.26315111052153883,0.7119437360041333,0,0,0.0,-1.6666666666666667,0.075
CDE,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.2763679531030498,0.01980491301750531,-0.09379489485624794,-0.30054674426180744,-2.9465138110833986,1,1,0.5555555555555556,0.0,0.075
ORCL,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.1206315852535362,-0.09428873816949049,-0.02264613292995841,0.137503402826411,-5.3268072578499055,1,0,0.5555555555555556,0.0,0.15
AMZN,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.3263031082523663,0.17378718708523994,0.49075126132988695,0.27874516123792714,0.6649052869841179,0,0,0.0,-1.1111111111111112,0.075
ASX,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.13767905503522748,-0.08386346354540122,0.16714980101566124,-0.2823761805489233,0.823686622410801,0,1,0.0,-0.5555555555555556,0.22499999999999998
PTEN,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.3973261396385011,0.1820184331379042,0.024977944918726507,0.013140159682716219,15.907078862225255,1,1,0.0,-0.5555555555555556,0.15
FHN,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.07891868682420039,-0.0621385658654846,0.08028655914092582,0.01338721660694129,0.9829626237397417,0,0,0.0,-2.2222222222222223,0.075
KMB,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.22195032652909666,0.030637323402750764,-0.06893794698921982,0.13919700828589096,-3.219566816572071,1,0,0.0,0.0,0.075
OXY,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.14720819237430158,0.02817007081520921,0.0689804073974884,0.22115876480343824,2.1340580307976187,1,0,0.0,-0.5555555555555556,0.075
ERIC,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.0424675130755119,0.2001526646299242,0.15122772550505245,0.35787653769938294,0.28081830189328,0,0,0.5555555555555556,-2.2222222222222223,0.075
AES,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.04081868276693631,-0.0398427326994112,0.011251176104793792,0.28446947933012556,3.6279480817605085,1,0,2.2222222222222223,-0.5555555555555556,0.075
MSTR,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.19922581819886373,-0.04316369040192759,0.06037829980162215,0.1415494851880452,3.2996261712144346,1,0,0.0,-0.5555555555555556,0.15
MRK,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.2980180444087332,-0.17443032278688014,-0.16373847437466785,0.30410735713192033,-1.8200856307406752,1,0,0.5555555555555556,0.0,0.075
NVDA,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.2948387795224605,0.0014944201282537962,0.3250043477313475,0.16122272285366399,0.9071841087066865,0,0,0.0,-2.2222222222222223,0.075
CAG,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.0726487774198868,0.03458361397529409,0.07878873295249948,0.06782186018197908,0.9220706400201364,0,0,0.0,-1.1111111111111112,0.075
MCHP,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.0488270761691495,-0.028725987426973798,0.11758968861415998,-0.08931298920710858,0.41523263429468604,0,1,1.1111111111111112,-1.1111111111111112,0.15
FE,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.2529056410070158,0.10673118574824349,0.136823368927138,0.1152018025774036,1.848409690465191,1,0,0.0,-0.5555555555555556,0.15
BA,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.1400848526643355,-0.2909459536253897,0.24948156052069176,0.1605165933981389,0.5615038336779884,0,0,0.0,-0.5555555555555556,0.075
NVO,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.1165607687251025,0.04684327960718559,0.014938023813651814,-0.0003407822988378221,7.802957752589601,1,1,0.0,-0.5555555555555556,0.15
EQT,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.21672093273984938,0.10165797845874705,-0.23987709411251698,0.03307753563412829,-0.903466558746097,1,1,0.5555555555555556,-0.5555555555555556,0.075
INFY,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.0191223264973869,-0.0222621733418464,0.21230334276963403,0.16447183103681642,0.09007077443022714,0,0,1.6666666666666667,-1.6666666666666667,0.075
UMC,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.017935639108709607,0.04698568224985129,0.012260467944650025,0.021477067286309437,1.4628837324709125,1,1,2.7777777777777777,-0.5555555555555556,0.15
JNJ,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.12313257419367282,-0.150331845454616,-0.012184528455618345,0.1469114870538962,-10.105649524491511,1,0,0.0,0.0,0.075
PBR-A,2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.0892998047457625,-0.26611732127589505,0.3094140210655887,-0.1982467790895277,0.28860943159015084,0,0,0.0,-2.2222222222222223,0.075
