Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,C
EQT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.2433510190011863,0.14731256540010065,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
INFY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.006976034816817278,-0.031134978857415993,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
UMC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.044010471872264686,0.331443883852598,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
JNJ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.06489194864667615,-0.0010294789504546016,0.0776745338622195,0.07270323717853804,0.8354340273452129,0,0,0.0,-1.1111111111111112,2.0
PBR-A,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.10535647948124047,0.22251913738842782,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
KEY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2193901022411192,0.04368560141585256,0.36530270979482055,0.07367222965878367,0.6005706948200411,0,0,0.0,-1.1111111111111112,1.5025
CNC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.041385776861406695,0.3454289886826803,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
MDLZ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.0482850011223766,-0.07191878109837518,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
MDT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.17025407194863612,-0.0166812543728082,-0.046279887513189275,0.0003343927167750796,-3.6787918272298206,1,0,0.0,0.0,1.5025
GAP,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.09951240897623675,0.22971160802717583,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
MSFT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.009628870614650502,0.0410591965564952,0.137264105406827,0.16015228325555048,0.07014849647773684,0,0,0.0,-1.1111111111111112,1.5025
GSK,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.026423325431054297,0.0525412892774636,0.008311628373162993,-0.023958901483518116,3.1790792663891554,1,1,0.0,-1.1111111111111112,2.0
TXN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11987119129175541,-0.12134541999829701,0.16879347246188608,0.08187240559626982,0.7101648514211506,0,0,0.0,-1.1111111111111112,1.5025
GGB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.3110429437643487,0.1698213037989108,0.39891760154670275,0.10137730906811943,0.7797172713321193,0,1,0.0,-1.1111111111111112,1.005
KGC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.14942653430325245,-0.1291120139595935,-0.17799697353941382,0.27419809985562343,-0.8394891853044062,1,0,1.1111111111111112,0.0,0.5075
PLUG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.04763814852266335,0.0,-0.20364071140676,1.0744243827327475,-0.23393234188574913,1,0,1.1111111111111112,0.0,2.0
INTC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.035103478293945015,0.06994624332125843,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
ABEV,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.042658332526819706,0.2349695372308986,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
FCX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.23980797545688895,-0.14097698719922808,0.25351729998161887,0.14172126108469096,0.9459235147829205,0,0,0.0,-1.1111111111111112,1.5025
EQNR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.15786169613140372,0.17075490458423553,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
NKE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.05812695847837591,0.09334610013226768,-0.008585458168085112,-0.013335237762861208,-6.770396796580101,1,1,1.1111111111111112,0.0,1.5025
AAPL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.009831391524155205,0.013384123063213293,0.23523558957418542,0.11846713995831964,0.04179380995006589,0,0,0.0,0.0,1.005
AMAT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0804557249958388,0.02195094775545312,0.2582661335907069,0.2188362300100736,0.31152255186250183,0,0,0.0,-1.1111111111111112,2.0
IAG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.027657608400090808,0.5277340263505929,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
HBAN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2836325939042834,0.009444164738521109,0.30472656777308077,0.04993660735656157,0.9307773719142687,0,0,0.0,-1.1111111111111112,1.5025
F,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.02543780498228159,0.012390912561012699,0.013318527157715563,0.036764209963430515,1.9099563098120202,1,0,1.1111111111111112,0.0,1.005
BAC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2979585937564735,0.030598915736144004,0.4069197211623601,0.10258952477385949,0.7322294257583762,0,0,0.0,-1.1111111111111112,2.0
TU,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.041537593250962394,0.008737381718716502,0.012480051451677202,0.14228250285958,3.328319070782367,1,0,0.0,0.0,1.5025
MRVL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.054767391682467984,-0.0487135741988073,0.2304397605984038,0.15169544747497876,0.237664678787413,0,0,0.0,-1.1111111111111112,1.005
QCOM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.054009802460130284,-0.008027717387819207,-0.06854949596339456,-0.059872580310810074,-0.7878949611674975,1,1,1.1111111111111112,0.0,1.005
EXC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.07273496502003267,0.04869285700248158,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
PBR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.04350613588516052,-0.0824457184746275,0.008394537055887507,0.18175469956815082,5.182672444652264,1,0,0.0,0.0,0.5075
TSM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.07985556745621614,0.1877121272348372,0.0,0,0,1.1111111111111112,-1.1111111111111112,0.5075
CTRA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.08727421169305068,0.16134307105039844,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
VTRS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.022667781471344777,-0.2633665009445187,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
MU,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.25981425163682664,0.2293252565862641,0.41864145690142823,0.33721008485579,0.6206128116403951,0,0,0.0,-1.1111111111111112,1.005
C,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1301550047789891,0.0826225847033991,0.22588601075764203,0.2226041056490283,0.5761977217731965,0,0,0.0,-1.1111111111111112,2.0
DVN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.027335008552420936,-0.08500066651591248,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
WMT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.067856262232959,0.0068445287669904,-0.0069610795995967934,0.16010630242211327,-9.747950912224798,1,0,0.0,-1.1111111111111112,2.0
APH,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.09831391953452029,0.16497273790839298,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
MS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.23844686992157818,0.016459160673006894,0.3062477043431345,0.1381828408728011,0.7786078606957033,0,0,0.0,-1.1111111111111112,1.005
PPL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.037483152852082105,-0.030575425348886305,0.08777463716581911,0.0535875601062903,0.42703853940485054,0,0,0.0,0.0,1.005
SONY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.01691936123460211,0.0337374546954116,-0.0317585379197135,0.18330478510818995,-0.532750004971096,1,0,1.1111111111111112,0.0,2.0
WFC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.21703803704666078,-0.006276835266151092,0.0,0,1,0.0,0.0,0.01
PFE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.12866987924588189,0.016913432234720097,0.03399278205067981,0.07092618592726302,3.785211785668148,1,0,0.0,0.0,2.0
PCG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.08039840926950534,0.03980745654353601,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
RIG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1934232891789811,0.05959896034023121,0.357865526620116,-0.18315726082023692,0.5404915388352151,0,1,0.0,-1.1111111111111112,1.005
CCL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.012084368366016993,-0.0051989923629147,0.2632269973637522,0.11609099830960198,0.045908544666934975,0,0,0.0,-1.1111111111111112,0.5075
B,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.06766245804911838,-0.17019877050663168,0.0927651999984971,-0.1355111808922078,0.7293948382606257,0,0,0.0,-1.1111111111111112,1.005
CSCO,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.03423959170624461,-0.0026340348958414014,0.1055004050075301,-0.015148179482525722,0.3245446470447271,0,1,0.0,-1.1111111111111112,1.005
HAL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.007751699007586115,-0.0043878017142952,0.1804257621657757,-0.10949096104921097,0.04296337127546028,0,1,0.0,-1.1111111111111112,2.0
LOW,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0409202134789276,-0.0548478218419501,0.15661165702214475,-0.037053026317820294,0.26128459564885087,0,0,0.0,-1.1111111111111112,2.0
CSX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.10100191031745372,-0.04350652768903869,0.4919882140630809,0.1566685100821362,0.20529335343895783,0,0,0.0,-1.1111111111111112,2.0
WDC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.13731431863847202,0.135795660058527,0.32826855968695207,0.16139032369861517,0.4182987209296546,0,0,0.0,-1.1111111111111112,0.5075
NOK,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.10790655917689923,-0.1759336410391423,-0.012106459811573439,0.17962478921492567,-8.913139006478472,1,0,1.1111111111111112,0.0,1.5025
HD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0851819110671888,0.09254292275408213,0.15718437840562863,0.0866816473143207,0.5419235163902173,0,1,0.0,0.0,2.0
MNST,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.01810358390488344,0.18982822331295895,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
SBUX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.05003464575525126,0.005341769225069292,0.0,0,0,0.0,0.0,0.01
RF,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.26357634455166223,0.07985050792985368,0.4127004065166136,0.03021367030451274,0.6386626724610501,0,1,0.0,-1.1111111111111112,2.0
IPG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.059483961432670006,-0.17494600151355083,0.10284138389647778,-0.11795471324971868,0.5784049103476453,0,0,0.0,-1.1111111111111112,2.0
VLY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08653862513313149,-0.025916067309056195,0.2508373459314599,0.0009754881305257153,0.3449989666083365,0,0,0.0,-1.1111111111111112,2.0
UNH,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.011785579736185194,0.052948473900826507,0.19389568835175688,0.1804271143443589,0.060783093406410985,0,0,0.0,-1.1111111111111112,2.0
NGD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2767236056284794,-0.139331567801529,-0.3795414607227057,0.26068428669920823,-0.7290998066497263,1,0,1.1111111111111112,0.0,2.0
HL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.09252165073254458,0.03425520954545923,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
SLB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.04382288512469204,-0.1170040032835377,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
CMCSA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.11113450968372716,0.023270193586099736,0.0,0,0,0.0,0.0,0.01
EXAS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.05225574598869291,0.8328323783791922,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
BAX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.09125503639828242,0.2281136711524545,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
NEE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.058535098512271025,0.12156764585391594,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
BKR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.007557630348073389,0.1031813383844003,0.2119177288937101,-0.06973905225102658,0.035663039555619294,0,1,0.0,-1.1111111111111112,2.0
AMD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.5092814396079705,0.15200076851651997,0.8994934924993437,0.09497117835777988,0.566186908359809,0,1,0.0,-1.1111111111111112,2.0
LEN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.1689082241558528,0.0008426462660395921,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
KO,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.033790994194585894,0.0,0.017357262833908992,0.09959761415768213,1.946792793191569,1,0,1.1111111111111112,0.0,2.0
CPRT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.14157699945852803,0.10524803522781198,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
BP,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0726658627045049,0.023430398628732602,0.0551141471233777,0.12784684556936268,1.3184611664557957,1,0,0.0,0.0,0.5075
XOM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.006188432262235602,-0.016962579289878002,0.005093005131869407,0.006129028450283978,1.2150846311761154,1,0,1.1111111111111112,0.0,2.0
JHX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.008408993073847616,-0.07506186760870555,-0.0,1,1,1.1111111111111112,-1.1111111111111112,0.5075
ABT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.048029914204192496,0.07283313547349372,0.08834155899424241,0.16384515632506386,0.5436842495311047,0,0,0.0,-1.1111111111111112,2.0
ITUB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.055684109115442415,0.09683456092894824,0.25789697164939535,0.1855963407875336,0.21591610308299242,0,0,0.0,-1.1111111111111112,1.005
^VIX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.03878618718989778,-0.2622908811171519,0.1886799503953785,0.1613748395019654,0.20556602388659417,0,0,0.0,-1.1111111111111112,2.0
APA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.041987579814701484,0.09784802481193511,-0.15629283646487857,-0.1146884663371007,-0.2686468603705759,1,1,1.1111111111111112,0.0,1.005
SHEL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.13615680893541013,0.15262039313184803,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
CNQ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.018999477517235807,0.03512205121970501,0.10673815845891081,0.0799700876028824,0.17800079926008575,0,0,0.0,-1.1111111111111112,1.005
TEVA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.043057749036738695,0.5243753717814226,-0.3841171144896123,-0.5432810697523875,-0.11209536730471069,1,1,1.1111111111111112,0.0,1.5025
BCS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.062426636071527916,-0.05183991529202839,0.25584701573907953,-0.08980596631292635,0.24399986019454875,0,1,0.0,-1.1111111111111112,2.0
LYG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1925670172209947,-0.07731152926233681,0.13670824452956218,0.0856379080638539,1.4085984198221013,1,0,0.0,0.0,2.0
TSCO,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.007567361081655609,0.039449611002186497,0.031243536195919623,-0.10274718738247872,0.2422056528493692,0,1,1.1111111111111112,0.0,1.5025
VZ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08001427788794811,0.02834678038556141,-0.014310124404936992,0.029035228430716896,-5.59144530290339,1,0,0.0,0.0,2.0
BMY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.16158371710364833,0.09949348755269967,0.04738062455748766,0.15193851750991189,3.410333202923407,1,0,0.0,-1.1111111111111112,2.0
NEM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.14482123607410266,0.12983980474484408,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
USB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0722646449819318,0.0776024028032024,0.2130692406797541,0.03355163295615972,0.339160381627053,0,1,0.0,-1.1111111111111112,1.005
CLF,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.3726859757280815,-0.032639280962952606,0.4681854858158059,-0.08592092416912307,0.7960220618088619,0,1,0.0,-1.1111111111111112,1.5025
BBD,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.1844654385898233,0.2919555783616919,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
DIS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0736201769856627,-0.031425002736508695,0.20452013784895018,-0.11011594460328022,0.3599654183689012,0,1,0.0,-1.1111111111111112,1.5025
LUV,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.052889836105698924,-0.02544554682393941,0.3779778937452809,0.05091141909169192,0.1399283846513557,0,0,0.0,-1.1111111111111112,2.0
WIT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.004044699109396609,0.0095902791069441,0.03833631787366099,0.10947564063870172,0.10550567539444167,0,0,1.1111111111111112,0.0,1.005
BSX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.033058770345956015,0.17777204662710117,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
BB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.16026003974380718,0.0,-0.08560071840714739,0.37815326333423,-1.872181013499835,1,0,1.1111111111111112,0.0,1.5025
LNW,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.3642836463809911,0.41773562174236273,0.6901762756010115,0.7650844919476633,0.5278124723481254,0,0,0.0,-1.1111111111111112,1.5025
CVX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.048579059682129694,0.015091304591952294,0.10974127454889589,0.10090762575852848,0.4426689947043125,0,0,0.0,-1.1111111111111112,2.0
BBWI,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11790319068813411,0.18707503903180572,-0.3675407051934188,-0.18484636673537186,-0.32078947725283213,1,1,1.1111111111111112,0.0,2.0
FAST,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.16715849908374777,-0.1306637891941098,0.27828544521122994,-0.10494116305706433,0.6006728054241849,0,0,0.0,-1.1111111111111112,2.0
CCJ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1579443129526336,-0.10152387779951716,0.27900631058071185,-0.05248386012446091,0.5660958442979122,0,0,0.0,-1.1111111111111112,1.005
GOOG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.07233864297354213,0.13718042003459055,0.0,0,0,0.0,0.0,0.01
ES,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.05873192837886803,0.012857320566898311,0.09720963384962501,0.04750587344843251,0.604178063973796,0,0,0.0,-1.1111111111111112,0.5075
KR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1961736527274598,-0.10209307518583655,-0.040617196907484714,-0.2917428533914093,-4.829817605934052,1,1,0.0,0.0,0.5075
HPQ,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08381906964271381,-0.0538490243619976,0.17206062849615172,0.1531768880357098,0.4871484567696351,0,0,0.0,-1.1111111111111112,1.005
IRM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2038944337147806,-0.1751562511414241,-0.007232391077148606,0.16343044090704587,-28.19184299352997,1,0,0.0,0.0,2.0
ON,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.2814733089973057,0.1513538982689376,0.2565265139011954,0.1771025312600031,1.097248408036757,1,0,0.0,-1.1111111111111112,1.5025
AZN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.12555704138922,-0.1350743761232895,-0.0412813319673733,0.09067280456679884,-3.041496855974851,1,0,1.1111111111111112,0.0,2.0
TGT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,-0.2223525124139267,0.1450714542155364,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
HST,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.07892439262647119,-0.12023229683080354,0.16341584215265229,0.057618154296082705,0.482966593610583,0,0,0.0,-1.1111111111111112,1.005
T,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.05752481364510059,-0.013557759973673401,0.06312607686128724,-0.04174748196667863,0.9112686310525075,0,1,1.1111111111111112,0.0,2.0
GOOGL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.03484467606903089,-0.002691215166362601,0.06004822681594796,0.12740341003358677,0.5802781849967407,0,0,1.1111111111111112,0.0,1.005
LUMN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.344925395843497,-0.16625034244766704,-0.09437255926860853,-0.11942254267733109,-3.654933155534659,1,0,0.0,0.0,2.0
VALE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.7310371223695604,0.34436592259068316,0.6312671545338713,0.19199309630377,1.1580471391852463,1,1,0.0,0.0,1.005
TJX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0,0.0,0.04523408251047981,-0.06328068499218001,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
CRM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.050230604402698206,0.0,0.11676012148722709,0.16125522390419603,0.43020342701675895,0,0,1.1111111111111112,0.0,0.5075
NFLX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11189797172540131,0.04229849468426139,0.43778812519658267,0.2928418548237335,0.2555984625557285,0,0,0.0,-1.1111111111111112,1.5025
LRCX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0351637374383319,0.2581304669117856,0.3177893580120659,0.34684810449202924,0.11065108554389286,0,0,0.0,-1.1111111111111112,1.5025
CDE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,0.18936870191218957,-0.09379489485624794,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
ORCL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.15643203367488978,0.004725405746804301,0.0826838771403553,-0.02264613292995841,1.8919291049855766,1,1,0.0,0.0,2.0
AMZN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.09473916709968809,0.2844268225103972,0.1462607416649527,0.49075126132988695,0.6477416018900831,0,0,0.0,0.0,1.005
ASX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,-0.00414451532696471,0.16714980101566124,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
PTEN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.205022788974915,-0.07793765290506789,-0.18684104478736974,0.024977944918726507,-1.0973112958570563,1,0,0.0,0.0,1.005
FHN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,0.009034694804895592,0.08028655914092582,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
KMB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,-0.08229985345985756,-0.06893794698921982,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
OXY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.013651319814086803,0.036527844656350394,0.025745854216882358,0.0689804073974884,0.5302337106039856,0,0,0.0,-1.1111111111111112,2.0
ERIC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,-0.09858923918696962,0.15122772550505245,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
AES,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,0.03742841418839248,0.011251176104793792,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
MSTR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,-0.34857612430192864,0.06037829980162215,-0.0,1,0,0.0,0.0,0.01
MRK,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.03905287198861889,0.0,0.05678868395559859,-0.16373847437466785,0.6876875685154666,0,1,0.0,-1.1111111111111112,2.0
NVDA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.14085547095086728,0.26087280747343755,0.6044147878059825,0.3250043477313475,0.23304438242183112,0,0,0.0,-1.1111111111111112,1.005
CAG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.08222690573940018,-0.0181846423167754,-0.1609603683136447,0.07878873295249948,-0.5108518736685181,1,0,1.1111111111111112,0.0,2.0
MCHP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.012703178138175305,0.021264638237480208,0.2144838836254624,0.11758968861415998,0.05922672567957573,0,0,0.0,-1.1111111111111112,2.0
FE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.05705650388067919,0.022039541711097302,0.02896371125020551,0.136823368927138,1.9699306966497379,1,0,0.0,-1.1111111111111112,2.0
BA,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18919701863843608,0.23256687562755057,0.3886957920201148,0.24948156052069176,0.4867483068317993,0,0,0.0,0.0,0.5075
NVO,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0737856404571363,-0.028803131518866987,0.4185275532940186,0.014938023813651814,0.17629816693406888,0,0,0.0,-1.1111111111111112,2.0
EQT,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.11592430186262727,0.018225960685944887,0.14731256540010065,-0.23987709411251698,0.7869274528467893,0,1,0.0,-1.1111111111111112,1.5025
INFY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0,0.0,-0.031134978857415993,0.21230334276963403,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.5025
UMC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.15255740516874938,0.006893006296730124,0.331443883852598,0.012260467944650025,0.46028125001273446,0,0,0.0,-1.1111111111111112,2.0
JNJ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0378653464536896,0.020051985251219,0.07270323717853804,-0.012184528455618345,0.5208206391237202,0,1,1.1111111111111112,0.0,2.0
PBR-A,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.16749775917919763,0.19557464690602883,0.22251913738842782,0.3094140210655887,0.752734174440083,0,0,0.0,-1.1111111111111112,1.5025
KEY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0208214010202669,0.025019017883441793,0.07367222965878367,0.11568817147492882,0.2826221103488,0,0,0.0,-1.1111111111111112,2.0
CNC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.09046467109734922,0.11054670783482973,0.3454289886826803,0.1540073711900364,0.2618907910489595,0,0,0.0,-1.1111111111111112,1.5025
