Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,C
PPL,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.07043370432138371,-0.0099779848194503,0.04929304217877582,0.10289853476975501,1.428877204736827,-0.09696916328086658,1,0,0.0,0.0,2.0
PFE,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.03570767488300891,-0.022264215387193302,0.039865174562998595,0.12776634628820288,0.8957109877088428,-0.17425727536241706,0,0,1.1111111111111112,0.0,1.5025
EXAS,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.27968990433550095,0.028044229609950524,0.25561700652376285,0.16150556242928552,1.0941756502789661,0.1736424999122217,1,0,0.0,0.0,0.5075
NEE,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.10033280161620761,0.07434555583928242,0.10587344414027329,0.18003529472145183,0.9476673062914172,0.4129498938211469,0,0,0.0,0.0,1.5025
CPRT,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.14290603140183317,0.04475671050937372,0.011411940426045115,0.09593170145430999,12.522500649905533,0.466547656623085,1,0,0.0,0.0,2.0
XOM,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.02040930952326249,0.022418675015677195,0.01792827328451691,0.08163053640116541,1.1383867927140665,0.2746358899995803,1,0,0.0,-1.1111111111111112,1.5025
JHX,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.30686363523995686,0.3102558540936988,0.05061760280221278,0.3197471528115746,6.062389727127538,0.9703162369565524,1,0,0.0,0.0,1.5025
APA,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.3737844057890552,-0.015775695384615013,0.19357756182513397,-0.07314545846428042,1.9309283693050592,0.21567566484416606,1,1,0.0,0.0,2.0
CNQ,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.1484664996592125,-0.10964587370925888,0.00964142618509841,0.18796580709834237,15.398811006682731,-0.5833288266726774,1,0,0.0,0.0,2.0
BMY,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.1781673486541415,-0.0007390995668233103,0.19298341238493158,0.13689756163915645,0.9232262319974038,-0.005398924261130942,0,0,0.0,-1.1111111111111112,2.0
CLF,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.6573730137980642,-0.06368587144247013,0.20094880874402477,-0.05310548730689395,3.2713456621454657,1.1992333499254546,1,0,0.0,0.0,1.005
LNW,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.5485347421048424,-0.06491163726833035,0.5984035649528707,-0.061082810410545134,0.9166635598971475,1.0626825588418607,0,0,0.0,-1.1111111111111112,0.5075
FAST,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.0449164571278839,-0.14840179732621644,0.016241053156619497,0.007151805434601827,2.7656123463629534,-20.750256516797794,1,0,0.0,0.0,2.0
ES,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.060824922488061116,-0.0038822410360562993,0.0028046611663046835,0.09741548162233402,21.68708406520341,-0.03985240304110178,1,0,1.1111111111111112,0.0,2.0
HST,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.1653566815439963,0.03319167351323769,0.11766111539737079,0.12836284166299192,1.405363879014284,0.25857696108333456,1,0,0.0,0.0,2.0
VALE,2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.19786742937555,-0.16905239447060888,0.021112858517749467,-0.16499233811795294,9.371891978019173,1.0246075448046164,1,0,0.0,0.0,1.005
NVDA,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1457029423985384,-0.033894840379499906,0.18433689338522902,0.057391577826226906,0.7904166101684647,-0.5905891014554157,0,0,0.0,-1.1111111111111112,1.5025
INFY,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.11490060504070101,-0.1415637826864438,0.13964952697842042,0.13650732580673955,0.8227783332087922,-1.037041652159115,0,0,0.0,-1.1111111111111112,2.0
JNJ,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1276005703844776,-0.0625206971911464,0.08612898274199929,0.1434293614515984,1.48150560150823,-0.43589887424998824,1,0,0.0,0.0,2.0
MDLZ,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1336030634878738,-0.059616756507489085,0.07101951524904287,0.0673047040256946,1.8812162124645642,-0.885773994113836,1,0,0.0,0.0,1.5025
GSK,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1306778374547735,0.08811015688323909,0.07957189916601479,-0.07940776709963533,1.6422611352047016,-1.109591165971014,1,1,0.0,0.0,1.5025
PLUG,2013-09-20,2014-03-21,2014-03-24,2014-09-19,1.954849064979441,-0.06811126491123774,3.257188837911456,0.007234555590063797,0.6001644860827016,-9.414713048135845,0,0,0.0,-1.1111111111111112,2.0
INTC,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.0881073574848302,0.024859775199977608,0.0837439211530892,0.3532253167265073,1.0521045142341061,0.07037936983216254,1,0,0.0,0.0,2.0
MRVL,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.25672936707656735,-0.10681330691542158,0.29144872051778675,-0.10970774522061581,0.8808731999936829,0.9736168280610117,0,1,0.0,0.0,1.005
QCOM,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1243136657563348,-0.0341044807805622,0.1408776273960301,-0.010866409624487323,0.8824230508004561,3.1385233908086954,0,0,0.0,-1.1111111111111112,2.0
TSM,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.0776805893743669,-0.0062721898405206766,0.07832402968577748,0.1310472818160034,0.9917848926569286,-0.047862036919828134,0,0,0.0,-1.1111111111111112,1.5025
VTRS,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.22732905867659225,0.09574245988630371,0.3201764260605969,-0.03963170327574923,0.7100118565055372,-2.4158048222189037,0,1,0.0,0.0,1.5025
WMT,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.05785991517453819,0.016858449758203088,0.019450157916514506,0.016196632993095796,2.9747786842085837,1.0408613793613406,1,1,1.1111111111111112,0.0,1.5025
MS,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1686850306682087,0.05405619564424461,0.16189231108189003,0.11396541411099473,1.0419582594190202,0.47432105666371266,1,0,0.0,-1.1111111111111112,0.5075
PCG,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.06559231383636882,-0.087322124195126,0.09537983336545991,0.051988063738991716,0.6876958317283232,-1.6796571734914083,0,0,0.0,-1.1111111111111112,2.0
LOW,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.0707116579484208,-0.006022725627979743,0.0484135647091509,0.11103358331915265,1.46057532373887,-0.05424237827818404,1,0,0.0,0.0,1.5025
NOK,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.10321087733590323,0.07403099376906062,0.11736355257769009,0.2633455794434576,0.8794116663057013,0.28111728294628796,0,0,0.0,-1.1111111111111112,2.0
SBUX,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.013939105262329192,-0.0723918546728071,0.024670827357644202,0.016754870324588805,0.5650035590723791,-4.320645476233116,0,0,0.0,-1.1111111111111112,2.0
VLY,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1385551700663,-0.06638958815882248,0.09412662175796822,-0.0020121717884494968,1.47200831686675,32.99399610903986,1,0,0.0,0.0,2.0
EXAS,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.2741444908747386,0.4241638999845304,0.16150556242928552,0.35967302375637655,1.6974306441907938,1.179304178986291,1,1,0.0,-1.1111111111111112,2.0
AMD,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.3705550512994261,-0.2906461649688564,0.09537256630980576,-0.018143105827719955,3.8853421443617733,16.01964777854035,1,0,0.0,0.0,1.005
LEN,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.0843990923946015,0.0823263335374608,0.14306753736537742,0.0598696733858984,0.5899248281534076,1.3750924112582816,0,1,0.0,-1.1111111111111112,0.5075
CPRT,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.13657635296680515,-0.0150321448666456,0.09593170145430999,-0.06234664765830472,1.4236832131227575,0.24110590434677978,1,1,0.0,0.0,1.5025
BP,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.0874159782475849,0.07038338884085449,0.12106367225757483,0.025301329279049434,0.7220661377394768,2.7818059701367113,0,1,0.0,0.0,2.0
SHEL,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.06976751522974678,0.023674817953113103,0.11100369371287537,0.1255356303595185,0.6285152583319343,0.1885904255653264,0,0,0.0,-1.1111111111111112,2.0
TSCO,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.25412150585913046,0.07003578846127977,0.1486687398929724,-0.166022139934875,1.7093136461778997,-0.4218460772084524,1,1,0.0,0.0,1.005
VZ,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.036750714674044005,0.010749959180170203,0.010954428031022916,0.09406107173133328,3.354872985606009,0.11428701568354782,1,0,0.0,-1.1111111111111112,2.0
BMY,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.09015975728753339,0.061448896160788705,0.13689756163915645,0.032822961146502204,0.6585928646792292,1.8721313987034054,0,1,0.0,-1.1111111111111112,1.005
WIT,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1518750419697471,-0.03669751327675709,0.27419291718588745,-0.09150052581020948,0.5538984869794588,0.40106341413682284,0,1,0.0,-1.1111111111111112,2.0
BB,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.3581353765529681,0.4163972217179451,0.1304505212394429,0.1971979788857685,2.7453732890465647,2.111569419071748,1,1,0.0,0.0,2.0
BBWI,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.1306727600181047,-0.07911340979593265,0.018414395266961488,0.1620029493973271,7.096228690852181,-0.4883454905620252,1,0,0.0,0.0,1.005
FAST,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.009109427457159489,0.0688651725829946,0.007151805434601827,-0.0434623710937405,1.2737241722329729,-1.5844780404286924,1,1,1.1111111111111112,0.0,2.0
ES,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.05771297082667641,0.027588077065520196,0.09741548162233402,0.03805702207884429,0.5924414668545335,0.7249142354954848,0,0,0.0,-1.1111111111111112,2.0
IRM,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.21620110443653703,0.1339074382478893,0.004447843659835287,0.29047236000302457,48.608071904340136,0.4609988993324356,1,0,0.0,0.0,1.5025
ON,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.2636970204214414,-0.24342398886346422,0.26100347033607924,0.057183749073355376,1.0103199780519923,-4.256873549007772,1,0,0.0,0.0,1.5025
LUMN,2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.07596327880754021,0.0,0.013213969776187301,0.2916787857962527,5.748709895222593,0.0,1,0,0.0,0.0,2.0
ORCL,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.05197087942210479,-0.1599283446943454,0.05484261738509053,0.1305028076835445,0.9476367449273775,-1.225478191106468,0,0,1.1111111111111112,0.0,2.0
FHN,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.16423832566022922,-0.04096781999514619,0.05262791596907761,0.14047276575726464,3.120745380773393,-0.2916424388335752,1,0,0.0,0.0,1.5025
CAG,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.12369188396429821,-0.007318201222533401,0.1342959549350293,0.0666089620652775,0.9210395355849609,-0.10986811677626031,0,0,0.0,-1.1111111111111112,2.0
BA,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1030968665220197,-0.0006062039510797111,0.06492690607820498,0.1963096974943983,1.5878912572522508,-0.00308799798897866,1,0,0.0,0.0,1.5025
UMC,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.26291971818868104,-0.25792087092459753,0.08408636068861049,0.20683732414027187,3.126781989796516,-1.2469745100245162,1,0,0.0,0.0,2.0
GAP,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.0798376865896436,-0.12203984431517784,0.0891052095430689,0.03534520970259384,0.8959934778118012,-3.4527972911198157,0,0,0.0,-1.1111111111111112,2.0
MSFT,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.103176422217034,0.0793007694359519,0.1793883698793855,-0.06435514501987638,0.5751566965372741,-1.2322366675028003,0,1,0.0,-1.1111111111111112,2.0
FCX,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.0839946224713995,-0.11534861356587439,0.09940822527465744,-0.4543392246309726,0.8449464039754123,0.2538821376463013,0,1,0.0,-1.1111111111111112,1.005
EXC,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1505942072938019,-0.3260269131620415,0.07253032793779701,0.0039202020598076755,2.076292932564065,-83.16584405295588,1,0,0.0,0.0,1.5025
MU,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.5282003344164853,0.11707635689097419,0.33432588092281634,-0.05045739944866082,1.5798966354579875,-2.3203010494049847,1,1,0.0,0.0,2.0
WMT,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.0838829611110889,0.0279658235355889,0.016196632993095796,0.1079592373715983,5.179036973107066,0.2590405806529539,1,0,0.0,0.0,2.0
MS,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1464550047845995,-0.06024372434827219,0.11396541411099473,0.0508989298111333,1.2850828992904995,-1.1835951084200373,1,0,0.0,0.0,1.005
SONY,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.045152927400950525,0.24163459046845803,0.026561752794325676,0.5025730229150772,1.6999227329077635,0.4807949878943034,1,0,0.0,0.0,2.0
PCG,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.03687508763162291,0.0418317531604048,0.051988063738991716,0.21598275454262617,0.7092991155961463,0.19368098739637532,0,0,0.0,0.0,2.0
CCL,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.0702591827797706,0.1511193663356222,0.038370008215696604,0.1612571122835403,1.8310963704987846,0.9371330305723645,1,0,0.0,0.0,1.5025
HD,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.17044186209451304,-0.0006346654436776011,0.1653200677049229,0.2544380115814242,1.0309810808856668,-0.0024943814005341657,1,0,0.0,0.0,1.005
IPG,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.10911312331779129,0.12824481765170842,0.12011780247876346,0.21535868784816242,0.9083842783177974,0.5954940519610094,0,0,0.0,0.0,1.5025
EXAS,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.4510397690976803,-0.42427159869968645,0.35967302375637655,0.36196497703594516,1.2540272394829108,-1.1721343931502906,1,0,0.0,0.0,1.5025
BAX,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.06580522459826191,-0.0586733920283315,0.10014007650219428,-0.024194545514007314,0.6571317588000841,2.425066922392191,0,0,0.0,-1.1111111111111112,1.5025
BKR,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.07215516274384558,0.04684722120340254,0.10805567721782325,-0.017878667373510126,0.6677591090229541,-2.620285965653882,0,1,0.0,-1.1111111111111112,1.5025
LEN,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1751074196420188,0.10620320961766959,0.0598696733858984,0.23900890011724654,2.924810003778362,0.4443483467166757,1,0,0.0,0.0,2.0
ITUB,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.20386216614706276,-0.3238433236668854,0.2647518911538773,-0.22196407731436502,0.7700121244028257,1.4589897950389064,0,0,0.0,0.0,2.0
BCS,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.10155361835872158,0.025237395727283944,0.007821779349569385,0.04640190290761473,12.983441979133872,0.5438870853536136,1,0,0.0,0.0,1.005
BBD,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.22071562307694473,-0.181104978964316,0.2770161501570741,-0.19577012109022726,0.7967608493288,0.9250899879703688,0,1,0.0,-1.1111111111111112,2.0
BB,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.4098155945862105,0.20519991707693958,0.1971979788857685,-0.03687070858800596,2.078193685867367,-5.565391199009696,1,1,0.0,0.0,1.005
CVX,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.10313052304248611,0.029573933753646697,0.09524130846542245,-0.11790259770622856,1.0828339583336137,-0.2508336061206594,1,1,0.0,0.0,1.5025
BBWI,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.15905861799969914,0.2964749987627947,0.1620029493973271,0.38211068378455326,0.9818254457182337,0.7758877501838111,0,0,0.0,0.0,1.005
GOOG,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.024544097286370106,-0.0206779552788684,0.04160803096477474,-0.03871003277297536,0.5898884594454633,0.5341756076554991,0,1,0.0,-1.1111111111111112,1.005
ES,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.045499520563788975,-0.001936267811933401,0.03805702207884429,0.16245669983124422,1.1955617670117689,-0.011918670106833054,1,0,1.1111111111111112,0.0,2.0
IRM,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.18988997824260287,0.00914117395919331,0.29047236000302457,0.24306746049110095,0.6537282178608168,0.037607559402333006,0,0,0.0,0.0,1.5025
TGT,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1092287987083413,0.2481691208468214,0.09479503070631698,0.2745260029932382,1.1522629181559247,0.9039913091691136,1,0,0.0,-1.1111111111111112,2.0
HST,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.07327168888640818,0.00918515616197011,0.1085112915423281,0.026097320409776394,0.6752448325419328,0.3519578262344985,0,0,0.0,0.0,2.0
TJX,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.0083540098411721,-0.0509489285606645,0.005123386110653563,0.1751375127712139,1.6305641739163053,-0.29090814271880316,1,0,0.0,-1.1111111111111112,2.0
CRM,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.1477072415806119,0.1384449204063888,0.06330234527190098,0.19518736871171402,2.3333612830009485,0.7092924164107559,1,0,0.0,0.0,0.5075
NFLX,2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.20690130353127537,0.07449024423460054,0.22084564094756928,0.01592693260108291,0.9368593495598837,4.676998773105612,0,1,0.0,0.0,2.0
AMZN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.20266472562426777,0.3658765652201056,0.17060105295960343,0.41222567034745927,1.18794533860384,0.887563758248518,1,0,0.0,-1.1111111111111112,1.5025
FHN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.15571872458367983,0.02956702423483299,0.14047276575726464,0.0160367467714952,1.108533200326959,1.843704627636038,1,1,0.0,0.0,1.005
MCHP,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.09317565067125466,0.1919817151842237,0.08771521080841412,-0.11650822635025755,1.0622519151754322,-1.6477953634541729,1,1,0.0,0.0,1.5025
BA,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.14791247275184258,0.27425388631353687,0.1963096974943983,-0.08542523727816993,0.7534649313799857,-3.2104550721993874,0,1,0.0,0.0,2.0
NVO,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0422463618562947,0.0611516837001847,0.053952245051363035,0.12480997756930037,0.7830325098812064,0.4899582941294129,0,0,0.0,-1.1111111111111112,1.5025
KEY,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1045122739318681,-0.022656105026418225,0.08131101839513562,-0.06125313712853081,1.2853396254857445,0.3698766477687123,1,1,0.0,0.0,2.0
CNC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.3147548441852964,0.07920017794039572,0.5608204783533621,-0.08126431133859675,0.5612399267399353,-0.9745997552406419,0,1,0.0,-1.1111111111111112,1.005
MDLZ,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.04691787928493441,-0.004337767148956501,0.025574916643257284,0.22081913093487543,1.8345271634464586,-0.01964398252357857,1,0,0.0,-1.1111111111111112,2.0
GSK,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.14857198307331623,0.018612630509145193,0.058503247515469384,-0.1452585870442511,2.539551040034674,-0.12813445929688896,1,1,0.0,0.0,2.0
TXN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1772879950235227,-0.0044002248633752275,0.21332118279663143,-0.17662517182665416,0.8310848116407606,0.024912784615398732,0,1,0.0,0.0,0.5075
AAPL,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.2278410485421874,-0.03595707715311442,0.2535488695932807,-0.06766849818722534,0.898608023406567,0.5313709941312471,0,1,0.0,-1.1111111111111112,2.0
AMAT,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.11675914088887882,-0.08996231617614753,0.1169434445874695,-0.3937326087299263,0.9984239929032291,0.22848581545313543,0,1,0.0,0.0,1.005
F,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.07079647277657429,0.012108797827066224,0.048479960465605765,-0.11506697139961466,1.4603244742082873,-0.10523261088547929,1,1,0.0,0.0,0.5075
MRVL,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.23872087032963712,0.07447825455526477,0.16645640594945804,-0.5358651703903432,1.4341344748373401,-0.1389869293072587,1,1,0.0,0.0,0.5075
TSM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.33513864640892627,-0.088372929087301,0.21540671484312615,-0.13148324708173567,1.5558412218161215,0.6721231111090873,1,1,0.0,-1.1111111111111112,2.0
C,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0882674675308714,0.08871510564061871,0.0034847405145067203,-0.009197677609404927,25.329710250568265,-9.645381085101809,1,1,0.0,-1.1111111111111112,2.0
MS,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.06778010298359222,0.032699641065849314,0.0508989298111333,-0.06147305831779445,1.331660670177125,-0.5319345085582611,1,1,0.0,-1.1111111111111112,2.0
WFC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1732357521897304,0.006268872740517205,0.07455984308854238,-0.047801669006460316,2.323445772062677,-0.1311433862208865,1,1,0.0,0.0,1.005
WDC,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.12953812282241686,0.048540345774226036,0.040666086238543994,-0.21577797247019997,3.185409140740927,-0.22495505550701986,1,1,0.0,0.0,1.005
IPG,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.17460321555638472,0.0039314172089306015,0.21535868784816242,-0.0656486758079625,0.8107553834999582,-0.059885704632198555,0,1,0.0,-1.1111111111111112,2.0
CMCSA,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.10449166671163487,0.20501462256123484,0.07561975239111492,0.02476218291511638,1.3818038727658186,8.279343677575419,1,1,0.0,0.0,2.0
LEN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.12530483106030027,-0.03787490670099922,0.23900890011724654,0.04329042702584407,0.5242684728427753,-0.8749025893966852,0,0,0.0,-1.1111111111111112,1.5025
CPRT,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0633670591621395,0.05921643147550141,0.12334380229759713,-0.058228903475600426,0.5137433578482602,-1.0169594126105224,0,1,0.0,0.0,2.0
^VIX,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.29189537987126946,0.8151386273683451,0.4047779073297315,0.9671504703929669,0.7211247812334083,0.8428250332516953,0,0,0.0,-1.1111111111111112,2.0
BCS,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.03774605542910929,-0.05396409741708901,0.04640190290761473,0.04623115147593567,0.8134592131762557,-1.16726699842591,0,0,0.0,-1.1111111111111112,1.005
VZ,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.018569287321869292,-0.0055009255775253976,0.018171574206206208,-0.0687723021496813,1.0218865526536083,0.07998751540340705,1,1,0.0,-1.1111111111111112,1.5025
USB,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.09143654745414372,-0.0669014931013666,0.057440225321192896,-0.04040998221289083,1.5918556541665878,1.6555684867395204,1,0,0.0,-1.1111111111111112,2.0
LUV,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.20996974702222063,-0.033080214835457346,0.31854873349259666,-0.10337603035267583,0.6591448181887074,0.3199988887424045,0,1,0.0,-1.1111111111111112,2.0
WIT,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1673090525941031,-0.2115245420680472,0.1966099513726423,-0.10181526861285554,0.8509694012232164,2.0775326230523676,0,0,0.0,0.0,2.0
LNW,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.5440544086291665,0.5658654914307193,0.039264578012481566,0.17126998748577024,13.856112459841555,3.3039384175685393,1,1,0.0,0.0,2.0
IRM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.27976408470410913,-0.1164270873451703,0.24306746049110095,-0.1877820969234512,1.1509730020582154,0.620011647823016,1,1,0.0,-1.1111111111111112,1.005
AZN,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.07100251404041429,-0.015590878279048488,0.005653198383893221,-0.037911023395078125,12.559706774612883,0.41124920624201894,1,1,0.0,0.0,2.0
HST,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0647175210847579,-0.05781267394581039,0.026097320409776394,-0.20595592792974698,2.4798531063179143,0.2807041027026457,1,1,0.0,-1.1111111111111112,2.0
CRM,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.19734690498054883,-0.0875438267707136,0.19518736871171402,0.0935127334908693,1.0110639140385378,-0.9361701182573332,1,0,0.0,-1.1111111111111112,2.0
NFLX,2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.0259236612650225,-0.0158181123545888,0.01592693260108291,0.5428337490146327,1.6276618928656663,-0.02913988377344314,1,0,1.1111111111111112,0.0,1.005
ORCL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0,0.0,-0.1520609745339083,0.15605744890299192,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
AMZN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.220155208649416,0.06523177288297809,0.41222567034745927,0.07385166158511566,0.5340647720066785,0.8832810458542905,0,0,0.0,-1.1111111111111112,2.0
ASX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0,0.0,-0.22600446913834002,0.09343468899028627,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
FHN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.02270667588234381,-0.2714633685385618,0.0160367467714952,-0.01113054032714861,1.4159153477876323,24.389055747494382,1,0,0.0,0.0,1.005
KMB,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.061921450463062494,0.0005139343570339959,0.02679080480427165,0.23663738874890256,2.3112948982103534,0.0021718222963461402,1,0,1.1111111111111112,0.0,2.0
AES,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0,0.0,-0.13265231879228287,0.15002548986567155,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
MSTR,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.2167075337210851,-0.10802680818338768,0.2167075337210851,-0.10802680818338768,1.0,1.0,0,0,0.0,0.0,0.01
MRK,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.0,0.0,-0.11073044029313284,0.07281398046298249,-0.0,0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
NVDA,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.22152613417940287,0.2855301924860901,0.08821005744100158,0.43514320273211976,2.511347805521705,0.6561752331033571,1,0,0.0,0.0,2.0
CAG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.032890944965024906,0.0175476566200518,0.22840427098913757,0.11257204817920086,0.14400319583598825,0.15587934042132812,0,0,0.0,-1.1111111111111112,1.5025
