Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down
MNST,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.021339428834019,0.014548367708670299,0.11721219203284304,0.19224951641347368,0.1820580987687668,0,0,1.6666666666666667,-1.6666666666666667
SBUX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.10837550004674798,0.07967838479759973,0.019486074914676015,0.18519242512529702,5.561689592249516,1,0,0.0,-1.1111111111111112
RF,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.018694520970672,-0.1465307880678678,-0.0291942610012522,-0.10405880280927124,-0.6403491758147314,1,0,1.1111111111111112,-1.6666666666666667
IPG,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0718466834205564,0.07641562593673239,-0.2687562041309648,0.3413158949733616,-0.267330325091009,1,0,1.1111111111111112,-0.5555555555555556
VLY,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0952821374600122,-0.09038548990606349,-0.10511398568604598,-0.13649466385989467,-0.9064648898824986,1,1,2.2222222222222223,-1.1111111111111112
UNH,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0,0.0,0.030100190685397345,-0.05725406467967179,0.0,0,1,2.2222222222222223,-2.2222222222222223
NGD,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0052631529414421,0.05141173205590695,-0.5908785231577358,0.34900099302714704,-0.008907334985396134,1,0,1.6666666666666667,-2.2222222222222223
HL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0,0.0258621885869826,-0.4375447662142867,0.573819201369197,-0.0,1,0,2.2222222222222223,-2.2222222222222223
SLB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.07593658578431292,0.10213954325519661,-0.03677728806887643,0.2966540988817308,-2.0647684963094353,1,0,1.6666666666666667,-0.5555555555555556
CMCSA,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1038650591148055,0.14748725251777217,-0.3263025588877542,0.15624306129896065,-0.3183090548503309,1,0,1.6666666666666667,-0.5555555555555556
EXAS,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.11676510310043434,-0.6579652479408655,-0.545418232359889,0.8090924320923131,-0.21408360808772525,1,0,2.2222222222222223,0.0
BAX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.08793578272796199,-0.03765224036796509,-0.3027977070113694,-0.2966748227855161,-0.2904109928568917,1,1,1.6666666666666667,-1.1111111111111112
NEE,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.24974974225076516,0.1222358619731958,0.0288589373506733,-0.05304158295140404,8.654155876080388,1,1,0.0,-0.5555555555555556
BKR,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.21493286717613272,0.18474404064601158,-0.44743556261123274,0.26926252789298766,-0.48036607980327956,1,0,1.1111111111111112,0.0
AMD,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.22731829582810031,0.4096434730957488,-0.4624722454117832,0.4454252567492331,-0.4915285145937723,1,0,1.6666666666666667,-0.5555555555555556
LEN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.15548977543140183,0.1046267861655833,-0.025417516722769075,0.33690086078420745,-6.117425912505202,1,0,0.5555555555555556,-0.5555555555555556
KO,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.05796540635081111,0.02208573618838772,-0.003860256328499901,0.06051711658003267,-15.015947496247358,1,0,0.5555555555555556,-1.1111111111111112
CPRT,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1244237205465325,-0.1575436800688181,-0.15989550723860832,0.31585075504379007,-0.7781564516434968,1,0,1.6666666666666667,-0.5555555555555556
BP,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2537368410254263,0.24045239669693905,0.05354111778876238,0.28805681567003255,4.739102422674533,1,0,0.0,-0.5555555555555556
XOM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.18312481000965392,0.33962638369325066,0.13539778136717928,0.22645754328692072,1.3524949091525054,1,1,0.0,-1.1111111111111112
JHX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.34581524637099836,-0.16378597859524968,-0.41279608465868717,0.11967082365754221,-0.837738678303912,1,0,2.2222222222222223,0.0
ABT,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1146275510678113,-0.02464640393718,-0.12821604045842006,-0.002272132680686833,-0.8940188034038109,1,0,1.6666666666666667,-1.1111111111111112
ITUB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2778038421854671,-0.2211029298843014,0.037256261503297486,-0.11571106906474515,7.456567862045932,1,0,0.5555555555555556,-1.1111111111111112
^VIX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.13733753487755943,-0.2387744621860201,0.5450415455811822,-0.13565009527547967,0.2519762685817194,0,0,0.5555555555555556,-1.6666666666666667
APA,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.07852396996872399,-0.31258740991709616,0.012466436172167514,0.12195499024487409,6.298830626834324,1,0,1.6666666666666667,-0.5555555555555556
SHEL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.13335192034998888,-0.13086129987307282,-0.0058597530531570175,0.16559596871254523,-22.75725941695509,1,0,2.2222222222222223,-0.5555555555555556
CNQ,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2932755429797352,0.1351562892911929,-0.10918915999446333,0.148824018493337,-2.6859400969345892,1,0,0.0,-1.1111111111111112
TEVA,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.5861598318924095,-0.07781478034333524,0.07021950621427217,0.10220447364688896,8.347535656314143,1,0,0.0,0.0
BCS,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0,-0.1094706358057346,-0.13395306898642578,-0.005857578568790531,-0.0,1,0,1.6666666666666667,-2.2222222222222223
LYG,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.0544750520083581,-0.23389487606941692,-0.12589355342820127,0.1604968355590751,-0.4327072397668553,1,0,1.6666666666666667,-1.1111111111111112
TSCO,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1042393137664183,0.0827894437154476,-0.1673349500724685,0.23133247559439338,-0.6229380874782877,1,0,1.1111111111111112,-1.6666666666666667
VZ,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2472770973193656,-0.003053464191912801,-0.2060581706912383,-0.004012191893512732,-1.200035390442685,1,1,1.1111111111111112,0.0
BMY,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.11438819250991977,-0.14452642047154432,0.009509215400677808,-0.01951076590685377,12.029193544376572,1,0,0.5555555555555556,-0.5555555555555556
NEM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.20519099085522144,0.2809451007327443,-0.5537699863241569,0.22167477293897342,-0.3705346911580543,1,1,1.1111111111111112,0.0
USB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1273435022501209,0.1104946782200816,-0.228965289715077,-0.12471563144764027,-0.5561694631032781,1,1,1.1111111111111112,0.0
CLF,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.6434767936458453,-0.16773021531007626,-0.759138080435173,0.3593282687440291,-0.8476413056198877,1,0,1.6666666666666667,-0.5555555555555556
BBD,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.04266387594312981,0.471718012607304,-0.08068519265741161,-0.3303031011477383,-0.5287695863140605,1,1,1.6666666666666667,0.0
DIS,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1826969474141113,0.0786583673751241,-0.27865821422654,-0.01919570150459954,-0.6556309417298736,1,1,1.1111111111111112,-1.1111111111111112
LUV,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.25270849957923386,0.0726194087260632,-0.24827696963606233,-0.04180775629955479,-1.0178491382010482,1,1,1.6666666666666667,-0.5555555555555556
WIT,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.10500639120866859,-0.11249392905185442,-0.467042915487722,-0.0609325954819499,-0.22483242487258986,1,0,2.2222222222222223,0.0
BSX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.246244300946785,-0.17997974687411292,-0.0662135532359205,0.22527451117234337,-3.7189410462448764,1,0,1.1111111111111112,-0.5555555555555556
BB,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.18263518695937594,0.36509444350465065,-0.28999066960186204,-0.20500691933102805,-0.6297967697033906,1,1,0.5555555555555556,-0.5555555555555556
LNW,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.37355282362231423,-0.06156420597106446,-0.2900759034223076,0.3573078677539353,-1.2877761276105606,1,0,2.2222222222222223,-0.5555555555555556
CVX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.20898893752392367,0.0391315223647872,-0.025193739562931194,0.1118848571450204,-8.295272601429108,1,0,0.5555555555555556,-0.5555555555555556
BBWI,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.5956362333112631,-0.814160385691458,-0.22127286598873402,0.09384347021548542,-2.691862965889318,1,0,0.0,0.0
FAST,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.168780672813351,-0.06493758538813389,-0.152434489334068,0.12666564521207074,-1.1072341538367967,1,0,1.6666666666666667,-0.5555555555555556
CCJ,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.1459542729029843,-0.007387263293417677,0.01596372018332116,0.00025881520638910624,9.142873417154782,1,0,1.1111111111111112,-1.1111111111111112
GOOG,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.16384741974210035,-0.020043463375931297,-0.3035184060511924,0.1087304255940716,-0.5398269642812545,1,0,1.1111111111111112,0.0
ES,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.06560806800372651,-0.0256185907756262,0.04839766100157941,-0.10233943251020491,1.3556041066031157,1,1,1.6666666666666667,-1.1111111111111112
KR,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.18450031947509002,0.0202513607046957,-0.18926128189653055,0.11758374911472233,-0.9748444987071188,1,0,1.6666666666666667,0.0
HPQ,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.4081075214481336,0.08038126861224858,-0.3353347185624336,0.1338678825864576,-1.217015414322961,1,0,1.1111111111111112,-0.5555555555555556
IRM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.32030662181207076,-0.03820406776737849,-0.03300957469119282,0.1256669700097757,-9.703445888308606,1,0,0.0,0.0
ON,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.03501819208311608,-0.01415767997826712,0.1086109771778759,0.2787844365001532,0.322418534415408,0,0,0.5555555555555556,-1.6666666666666667
AZN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.16628665753005278,-0.04433477843669609,-0.1345851572284211,0.24649712488546166,-1.2355497512093934,1,0,1.1111111111111112,0.0
TGT,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.4553279811937087,-0.3753012629112574,-0.27070027343393666,0.07339418032590364,-1.6820373892412404,1,0,0.5555555555555556,0.0
HST,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2456088000589845,-0.0023916033234044932,-0.09433959729159287,0.009287418517524468,-2.603453980197052,1,0,1.6666666666666667,-1.1111111111111112
T,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.21400929897524915,0.05563461736130109,-0.03633995472774719,0.19758650027726937,-5.889090962786573,1,0,0.0,-0.5555555555555556
GOOGL,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.13797059698007708,-0.04890760862094193,-0.3093499787614577,0.10605151633734054,-0.44600163715048236,1,0,1.6666666666666667,0.0
LUMN,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.022731275009724567,0.3566261739976456,-0.18912429092064192,-1.1110462780562531,-0.12019225504598345,1,1,1.1111111111111112,0.0
VALE,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.43030071891923555,-0.21622164356653503,-0.2835510151546576,0.20702433721819363,-1.5175425088305048,1,0,0.0,0.0
TJX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.203053237743382,-0.01269967134627729,0.073014236317687,0.2209916530728662,2.781008855038785,1,0,0.0,-0.5555555555555556
CRM,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.3361340489440251,-0.04050467518265327,-0.2982747857043115,0.30488637660029705,-1.1269274677385726,1,0,1.1111111111111112,0.0
NFLX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.2059571359433899,-0.1946987225026677,-0.30424164820558236,0.4398039530812507,-0.6769524723459965,1,0,2.2222222222222223,-1.1111111111111112
LRCX,2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.35345720863131613,-0.058475230603094924,-0.29249451821593075,0.34767969735579557,-1.2084233605033936,1,0,0.0,0.0
CDE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.284580114252733,-0.04728085024579558,0.2970639489998044,-0.2613541303993023,0.9579759348480229,0,1,1.6666666666666667,-1.1111111111111112
ORCL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3591569255469566,-0.058207677198432325,0.33557599323070253,0.21676932617015976,1.0702700216700025,1,0,0.0,-0.5555555555555556
AMZN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3492538212025278,-0.26157882423768,-0.09868931828328638,0.3167134065860951,-3.538922218512031,1,0,0.5555555555555556,0.0
ASX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09053326428229727,0.025525240806481386,0.4115661145745984,0.09153565322403179,0.21997259025047278,0,0,0.0,-1.6666666666666667
PTEN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2036900956298635,-0.0025122484485636948,0.09559882191556676,0.311822279759963,2.1306757923205724,1,0,0.5555555555555556,-1.6666666666666667
FHN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.37178621469504286,-0.5230484186857726,-0.2786424482087697,-0.2989330984551366,-1.3342770173210876,1,0,1.1111111111111112,0.0
KMB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.155587838736499,-0.028268023994600287,0.10835429540735148,-0.031141392821977008,1.4359175900833083,1,1,0.0,-1.1111111111111112
OXY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.21702505465548386,0.10013593110851601,0.03246336653393445,0.0776819869898124,6.685229470228365,1,1,0.0,-0.5555555555555556
ERIC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09197356993635258,-0.00749338002879848,-0.026132956430518873,-0.049041219971233584,-3.5194475673231906,1,1,0.5555555555555556,-1.1111111111111112
AES,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1088514589248721,0.01268188865491568,-0.051081957208008885,-0.29455087157835363,-2.1309179380426286,1,1,1.1111111111111112,-1.1111111111111112
MSTR,2022-09-23,2023-03-24,2023-03-27,2023-09-25,1.3643404857930543,-0.2333688261480716,0.514900522185826,0.42595108627520273,2.649716648181351,1,0,0.0,-0.5555555555555556
MRK,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09861019054403819,-0.0220691785752981,0.2134434376314951,0.011265320501208195,0.4619968251930345,0,0,0.0,-2.2222222222222223
NVDA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.6135288616928182,0.558664723684289,0.8475190964673069,0.5262808094257063,0.7239115487192861,0,1,0.0,-1.1111111111111112
CAG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.15559752096856683,0.05923588071021209,0.10802067477965412,-0.247556713775629,1.4404420383964671,1,1,0.5555555555555556,-1.1111111111111112
MCHP,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0364958763664542,-0.0161753699091318,0.2962584204141674,0.035509598170770505,0.1231893301646353,0,0,1.6666666666666667,-1.6666666666666667
FE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.027415199002172003,0.0462830615669678,0.014517803803018512,-0.0547931974430471,1.8883847291331965,1,1,2.2222222222222223,-1.1111111111111112
BA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2592291029970892,-0.09017289663536977,0.4443873529573106,0.008366276797603926,0.5833404152300249,0,0,0.0,-1.6666666666666667
NVO,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.23792734643281613,0.2284370432753865,0.46797868009006943,0.19699932628887903,0.5084149269086863,0,1,0.5555555555555556,-1.6666666666666667
EQT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.04984608538760342,0.0368961255088075,-0.22440912529300144,0.2821762605489061,-0.22212147265634366,1,0,1.6666666666666667,-1.1111111111111112
INFY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0329725728274575,0.1089819686072214,0.03752765427752551,0.0649198536027078,0.8786206722013011,0,1,1.6666666666666667,-1.6666666666666667
UMC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.03995663806403191,0.09527595550600251,0.41974121249343255,-0.11199693071765777,0.09519350703418737,0,1,0.0,-2.2222222222222223
JNJ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.06424068030188711,0.09175501604054909,-0.0686400885361455,0.06697556542673408,-0.9359061398654565,1,1,1.6666666666666667,0.0
PBR-A,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.5495257020756676,-0.46467968255134406,-0.06260477776513663,0.6888487674611113,-8.777695915433593,1,0,0.0,0.0
KEY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.20615519851622086,0.21688231598678281,-0.21019938638543648,-0.05754447244386847,-0.9807602299000059,1,1,1.6666666666666667,0.0
CNC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1683459570851381,-0.15078693012629382,-0.18448935347528284,0.10674484049324733,-0.9124968672389675,1,0,1.1111111111111112,-0.5555555555555556
MDLZ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1367366270494217,-0.03243689306617479,0.179345777893332,0.024940806411129692,0.7624189911554394,0,0,0.0,-1.6666666666666667
MDT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09462619389622799,0.008613488102222202,-0.004885087794588499,0.030781177658930892,-19.37041827601359,1,0,1.1111111111111112,-1.6666666666666667
GAP,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.4067448233121941,-0.5651585866756856,0.1541910755854199,0.22876897429654575,2.6379271418134875,1,0,0.5555555555555556,0.0
MSFT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2503557078190895,0.006143361521729722,0.2021274220662525,0.15779735661853322,1.238603378303756,1,0,0.5555555555555556,-1.1111111111111112
GSK,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.009835512390887301,0.19079666715623422,0.1022204308699397,0.0,0,0,2.2222222222222223,-2.7777777777777777
TXN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.046655169351117395,-0.053218340406161496,0.14388799630914306,-0.06647381452196319,0.32424643158473665,0,1,1.1111111111111112,-1.6666666666666667
GGB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.027573781029641697,-0.029978160033352602,0.1846709900094214,0.10223185698230582,0.14931300811369974,0,0,1.6666666666666667,-1.6666666666666667
KGC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.587766877954216,0.23999554024875283,0.34769068847423523,0.14487607028751634,1.6904878313926173,1,1,0.0,0.0
PLUG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.4480282900602441,-0.19795625789857496,-0.5821695086160316,-0.23383675626836514,-0.7695839157315606,1,1,1.1111111111111112,-0.5555555555555556
INTC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.121988314204688,0.34532753670366284,0.13150048372756,0.20681812091284862,0.9276643761814661,0,1,0.0,-1.6666666666666667
ABEV,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0622878376502168,0.01730235528991271,-0.006250652378499198,-0.001326016252416527,-9.965013870307777,1,1,1.1111111111111112,-2.2222222222222223
FCX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.22504311861261403,-0.0772159777278684,0.41840271724757405,0.015219843095911952,0.5378624691852879,0,0,0.5555555555555556,-1.6666666666666667
EQNR,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3016639368727444,-0.05910351592111229,-0.09311567634030918,0.24483724404985277,-3.2396686436584043,1,0,0.0,0.0
NKE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.23770057538981723,-0.259490747171784,0.26525444448323393,-0.24220439164937987,0.8961228749735113,0,0,0.0,-2.2222222222222223
AAPL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0934054666360173,0.10086697633388489,0.09521203740212661,0.11931554987877514,0.98102581548088,0,0,0.0,-1.6666666666666667
AMAT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.03236257434027481,0.11899139092683049,0.4079818681091418,0.17061793897872676,0.07932356035885717,0,0,1.1111111111111112,-2.2222222222222223
IAG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.6404080838907789,0.29055019365675444,1.066363520586582,-0.13392863242251885,0.6005532555525765,0,1,0.0,-1.1111111111111112
HBAN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1364917056288392,-0.21798448338858303,-0.1338123311240501,-0.0126162790654343,-1.0200233751424985,1,0,1.6666666666666667,-1.1111111111111112
F,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2427745770832842,-0.035980891089816905,0.0464333762055319,0.13433324202542324,5.228449811805003,1,0,1.1111111111111112,-1.1111111111111112
BAC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3059900706342178,0.06085022675180658,-0.1206558503729892,-0.0016351925406103438,-2.5360566411682157,1,1,0.0,-0.5555555555555556
TU,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0214131322156142,0.009068112086281497,-0.011199450174251703,-0.12814952090681977,-1.9119806671263602,1,1,1.1111111111111112,-1.6666666666666667
MRVL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09055561848460919,0.081248288512633,0.04232553880783751,0.33247881404534313,2.139503029027969,1,0,2.2222222222222223,-1.6666666666666667
QCOM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.08080219802914339,0.13698769524757728,0.08499113861196829,-0.07131126937874371,0.950713207856295,0,1,1.1111111111111112,-1.1111111111111112
EXC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.15075147065369365,0.09604164901739021,0.0005220975552598754,0.018249462205106846,288.74195853810636,1,1,0.5555555555555556,-0.5555555555555556
PBR,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.49961431012649954,-0.4281770126678204,-0.07071350081004803,0.6399200499854609,-7.0653312932218295,1,0,0.0,0.0
TSM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.14744019838992728,-0.013249166779298407,0.2798346326509269,-0.017905969329188174,0.5268833131667733,0,1,1.1111111111111112,-1.6666666666666667
CTRA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0806670226531768,-0.0170226298578381,-0.019475804727613035,0.1434809190945335,-4.141909604320796,1,0,1.6666666666666667,-1.6666666666666667
VTRS,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.17183784315062145,0.04999628507880998,0.12178553049410154,0.0642595617843395,1.4109873517276676,1,0,0.0,-1.1111111111111112
MU,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0467417718910784,0.0527238350004057,0.24531424794289505,0.17571113399937996,0.19053834941523284,0,0,1.6666666666666667,-2.2222222222222223
C,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.29046210023327557,0.1632873104903382,0.020002394309638627,-0.053358220287714773,14.52136657926544,1,1,0.0,0.0
DVN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.18822304744908971,0.09452204308161388,-0.11473890538301781,0.03594523714203181,-1.6404466019679154,1,1,0.5555555555555556,0.0
WMT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.033199736849977096,0.015084763866733603,0.10400596873323147,0.13391938469489512,0.3192099189531349,0,0,0.5555555555555556,-1.6666666666666667
APH,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.009558736510366001,0.010619743788076898,0.1558108784341326,0.07476810721942928,0.06134832565241493,0,0,1.6666666666666667,-1.6666666666666667
MS,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2062062626727171,0.21272384993641577,0.06942148408174695,0.01076393648919506,2.970352267748985,1,1,0.0,-0.5555555555555556
PPL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.0597479943811128,-0.01839508429572683,-0.05091538796625408,-0.0,1,1,1.6666666666666667,-1.6666666666666667
SONY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.13471760779057199,0.021455820955911493,0.2734711324070907,-0.021641580376999644,0.4926209454167564,0,1,0.0,-1.1111111111111112
WFC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.05261583467914422,-0.16568936917580232,-0.07294877376623364,0.13575845831361402,-0.721270995558515,1,0,0.5555555555555556,0.0
PFE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.060552327257242904,0.022671978846111017,-0.05627331518268708,-0.1670495220916182,-1.0760398078674471,1,1,1.6666666666666667,-0.5555555555555556
PCG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.08497070279962668,-0.021303364858865997,0.23643769458462932,0.08840252186618722,0.35937883318014124,0,0,1.1111111111111112,-2.2222222222222223
RIG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.7204834708711975,0.17206521161027324,1.0003689836652425,0.3736388450031606,0.720217722296252,0,0,0.0,-1.6666666666666667
CCL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.4718852392131293,0.22870401368188875,0.1673201405927997,0.519770255297421,2.8202536618800567,1,0,0.0,-1.1111111111111112
B,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.45454557226957476,0.1328863201446635,0.30652159217447017,-0.1467762743141962,1.4829153438915006,1,1,0.5555555555555556,-1.1111111111111112
CSCO,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.13973067470959338,0.0384880826841305,0.24809402244719642,0.07971472957238321,0.5632166117155573,0,0,0.0,-1.6666666666666667
HAL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.25266627164227584,0.21470368166304188,0.25044123383817035,0.3329507517950787,1.0088844706999938,1,0,1.1111111111111112,-1.1111111111111112
LOW,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.10453136950463002,0.027739995271519408,0.04387521183946192,0.13061609775912145,2.3824698530711865,1,0,0.5555555555555556,-1.1111111111111112
CSX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1166843648027808,-0.008267153742597594,0.04434785189386441,0.0966845886812346,2.631116498766071,1,0,0.5555555555555556,-1.6666666666666667
WDC,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3119487965306319,0.20058620960156331,0.09401575248843183,0.2729333126112704,3.3180481810111093,1,0,1.1111111111111112,0.0
NOK,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.11410701884704233,-0.03673501941342921,0.11750557121056554,-0.1638694385529427,0.9710775214442119,0,1,0.0,-1.1111111111111112
HD,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.027054179040953783,-0.02710113933195124,0.07832797339680628,0.10871995656695549,0.3453961320293381,0,0,0.0,-1.1111111111111112
MNST,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0903344557865937,-0.1093737797437842,0.19224951641347368,0.05293755002078722,0.4698813160721307,0,0,1.1111111111111112,-1.6666666666666667
SBUX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,-0.0073103112061281,0.18519242512529702,-0.03952087755779529,0.0,0,1,2.7777777777777777,-1.6666666666666667
RF,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.181912494899108,0.06707239566737304,-0.10405880280927124,-0.006590874947890145,-1.748170169058492,1,1,1.6666666666666667,-1.1111111111111112
