Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,C
VZ,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.016355765532507602,0.0013898797792711963,0.1381080111296475,0.14540677298612056,-0.11842734826695747,0,0,0.1
BMY,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.06489485010578679,-0.07572914871201071,0.0658226826354348,-0.04875247932232341,-0.9859040608419608,0,0,0.1
NEM,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.0775476400390058,-0.11687536936688729,0.23005689138255267,-0.19353943139551283,-0.3370802742442296,0,1,0.1
USB,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.1733785905142725,-0.12181473833584362,-0.10907863846118998,0.153241893125119,1.589482532603855,0,0,0.1
CLF,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.10952237577320505,0.0854679448930627,0.03646013417666942,0.39926739862994626,-3.003893930902965,0,0,0.1
BBD,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.04915686265911248,-0.0939578118187218,0.11619861428523696,0.03401146879264891,-0.42304172869433143,0,0,0.1
DIS,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.15721704086740118,-0.1200453657050492,0.03608132580387921,0.187727124389725,4.357296672576768,1,0,0.1
LUV,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.25659244071192155,-0.028042366336099897,-0.06570090698900401,0.022861730979279904,3.905462686456764,0,0,0.1
WIT,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.2792348735052381,-0.30426197782325465,0.016485333282884873,-0.027928088367572438,-16.938382058380384,0,0,0.1
BSX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.040407069042230376,-0.1927643734836002,-0.2180834256012934,0.28993078033419684,-0.1852826226056435,1,0,0.1
BB,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.266268291413763,-0.015909806175293868,-0.4116840867615961,0.32760568650464955,-0.6467781971081079,1,0,0.1
LNW,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.05385443644635359,-0.04438812177693379,-0.29697939994679845,-0.12677635599460563,-0.18134064671152678,1,1,0.1
CVX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.0859155187254519,0.0005591418409103266,0.08451925887665392,0.2752527577477856,1.0165200200209477,1,0,0.1
BBWI,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.08324720044694069,-0.3073748079542931,0.1438583526777129,0.22493152974708366,-0.5786747790268397,0,0,0.1
FAST,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.019597809894661283,-0.15591763449999432,0.09943735693147127,0.1816296676184354,0.19708699526443976,0,0,0.1
CCJ,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.06578451845515727,0.17677615605826147,-0.026724110589612018,0.1522616597963872,-2.461616757443314,1,1,0.1
GOOG,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.1529524678148442,-0.021629913028088033,-0.10709545887486727,0.11285233015854407,1.4281881736326214,0,0,0.1
ES,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.08889865148623431,-0.0809866633104163,0.10127722607930853,0.15350466807638372,-0.877775339310925,0,0,0.1
KR,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.05075283240704269,-0.011317960643284004,0.04268014589813923,0.10762345099610086,-1.1891438358287199,0,0,0.1
HPQ,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.02448848465676036,0.18327864480727207,-0.2773087104219528,0.06644408007090023,0.08830766483857896,1,1,0.1
IRM,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.10038008144985028,0.2343675596794238,-0.22499205584856188,0.3554944369540182,-0.44614944768278536,1,0,0.1
ON,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.03891994437812868,-0.5577055494443062,-0.17406578407895226,0.38942590072952926,0.2235933074617093,1,0,0.1
AZN,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.35471910694531367,-0.0867914971548018,0.17655197801186845,-0.0818817834695907,-2.00914830261187,0,0,0.1
TGT,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.2566398006347424,0.10160556737453402,0.017618240662378486,-0.0692043731888638,-14.566709897587225,0,1,0.1
HST,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1615754792986956,-0.02188990814789781,0.09169985605934104,0.16843457367891027,1.7620036305633506,1,0,0.1
T,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.06958353481123178,-0.016967524205614905,0.1164372524599326,0.021442844976086815,-0.5976054341816102,0,0,0.1
GOOGL,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.15295202686301354,-0.021629222765549364,-0.10709529663874158,0.11285231006399839,1.4281862197829083,0,0,0.1
LUMN,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.045772885835917494,0.0320613413762415,0.14459816602036318,0.10379181506953455,0.31655232632391395,0,0,0.1
VALE,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.07138928408945829,-0.17290858418769187,-0.025462475760550975,0.1706872583708617,-2.8037055296901543,1,0,0.1
TJX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.2935028339985008,-0.2558047650880863,0.005399223385127557,0.13590653395459135,-54.3601946174277,0,0,0.1
CRM,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.04595571544758213,0.325387492900376,0.4609023278300501,0.021104315248243955,0.09970814351045656,0,1,0.1
NFLX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.19375500129728213,0.2632298909228619,0.7454187088187644,0.446564887703387,-0.2599277412882728,0,0,0.1
LRCX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.42274558987364463,0.16351364421345105,0.12434467592093675,0.27559942513819446,-3.3997884247367613,0,0,0.1
CDE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.036078167246218366,0.26011216765000983,0.5703745185786048,-0.14151837638564418,-0.06325346955562908,0,1,0.1
ORCL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.08181452307394312,-0.08229770513054344,0.12778054701736116,-0.0370725617001838,-0.6402736956731545,0,0,0.1
AMZN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.13163158025916075,0.004719379204862192,0.0897595191447576,0.40826092529612246,1.4664915934640306,1,0,0.1
ASX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09237961171218295,0.33458628580747096,0.36584407913413136,0.031042214766786147,0.2525108836825355,0,1,0.1
PTEN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.07288389272014684,0.503608024236676,0.5275269651395452,-0.1456844177944483,-0.13816145436445523,0,1,0.1
FHN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0023815943264373536,-0.11298964613323743,0.050780235670582506,-0.4693739005190386,0.046900025078399445,0,1,0.1
KMB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10907243445362019,-0.10107639065426482,-0.013953532511915981,0.0943633311001294,7.816833075099439,0,0,0.1
OXY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.010893579793565124,0.21834180901572425,0.26420847739801795,-0.14834770104522152,0.04123100023453996,0,1,0.1
ERIC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.13212125007764516,-0.20507997029966157,0.13766027172828338,-0.04358578463369452,-0.9597631068056349,0,0,0.1
AES,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.011021207387278603,0.235211633449309,0.0918942152374943,-0.10065301746978314,-0.11993363628814989,0,1,0.1
MSTR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.08643666085035064,0.5730397388392592,0.2862001082720316,0.08497287895587546,0.30201477341229055,0,1,0.1
MRK,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10892010266057758,0.04792429154807258,-0.10504612112962997,0.043527247762865706,1.0368788632011172,0,1,0.1
NVDA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.1926732905921859,0.22516542027649383,0.5683111822941384,-0.06897671796324581,0.3390278013084473,0,1,0.1
CAG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.07805206502169248,0.08954633558551081,0.042582775418267396,0.06494528928795248,-1.8329492207830416,0,1,0.1
MCHP,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09798409808958951,0.06773073671832859,0.19380091328954077,-0.003030353290890498,0.5055915187726703,0,1,0.1
FE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.04107656692692008,-0.165609677366972,0.044898429766972586,0.2533290698403918,0.9148775834725542,0,0,0.1
BA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.11782751939988079,0.005078827413534319,0.10602058742426197,-0.04960494414588161,-1.1113645213865029,0,1,0.1
NVO,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.03935179075766148,-0.24852234262324613,0.29463969336479423,-0.16716724215988452,-0.1335590269873785,0,0,0.1
EQT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.12261618448258173,0.34722932227232417,0.3415288323203571,0.3086947363086043,-0.35902147309064275,0,1,0.1
INFY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.22549529595130788,-0.15298609619219875,0.0027397987136944923,-0.2061551674512279,-82.30359946670603,0,1,0.1
UMC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.04384658967752802,-0.24314617714482717,0.07041093390491765,-0.2233588436613833,0.6227241600961876,0,0,0.1
JNJ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0605012843540363,0.0727545786097097,-0.0378333059799808,0.11861514732931429,-1.599154046597199,1,0,0.1
PBR-A,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0390216173324438,0.21862567625654813,0.09813774328690632,-0.2945435094899206,0.397620895136786,0,1,0.1
KEY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.3552126715008531,-0.4041207043925443,0.09271504541145727,-0.2338739314876993,-3.831230087031351,0,0,0.1
CNC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.2688749368774576,0.07324860622165137,0.3079315309603079,0.080481524584868,-0.8731646805994523,0,0,0.1
MDLZ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10595033655909071,-0.0691463308765273,0.00366132423102308,0.15130244744408192,-28.937709384313422,0,0,0.1
MDT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1378021548845275,-0.3050460125618478,0.13492301599246634,-0.05127364867599965,-1.0213391234318532,0,0,0.1
GAP,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.031152767050768436,-0.06806886561701882,0.15827505474012185,-0.19357059373974284,0.19682676529109033,0,1,0.1
MSFT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.08701617026297093,-0.01611159936172777,-0.004886287705668277,0.09646316678984795,-17.808237153540695,1,0,0.1
GSK,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10843344450667539,-0.12128264708432906,-0.039642990744116605,0.12979971156152897,2.7352488415059333,0,0,0.1
TXN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.03947825247882741,0.07600766431081413,0.2738512060677366,-0.1646169733478035,-0.1441594983118772,0,1,0.1
GGB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.15713984249862414,0.24966641177207102,-0.06239732545568013,-0.3152806249720047,-2.5183746474877067,1,1,0.1
KGC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.3178506244852511,-0.29523289335973035,-0.2207948903307301,0.16253182852695972,1.4395741858389048,0,0,0.1
PLUG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.47670049458997826,0.8491679407859352,0.5923152165919376,-0.974348678245268,0.8048087930828737,0,1,0.1
INTC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.14383522306115604,0.05330556048851049,0.07560910117245989,0.1204815855956415,-1.902353299149482,0,0,0.1
ABEV,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.01232048717244242,-0.3069463879372776,0.1686067804900569,0.17018690250629365,-0.07307231142563086,0,0,0.1
FCX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.23217780498668072,0.26081635905208767,0.26659521487084664,-0.17221725781298886,-0.8709001213662458,0,1,0.1
EQNR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.037588757113720304,-0.012503208892486108,0.28860227811628947,-0.10986122886260698,-0.13024414553849878,0,1,0.1
NKE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1703878048244221,-0.47451768564552815,0.010331809469727421,0.18975581253136525,-16.491574425918767,0,0,0.1
AAPL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0934721118797009,0.11146060780241217,0.16608597619960752,0.18259588225380938,0.5627935242850551,0,0,0.1
AMAT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.11719597107983618,-0.20306396574340058,0.3110643287049171,-0.23546322738396264,-0.37675798947365324,0,1,0.1
IAG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.22852047754583124,-0.07632291859035023,0.21612492718422824,0.058204553944548085,-1.057353635802671,0,0,0.1
HBAN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.016127405211273805,-0.4059581951178236,0.1374733931119629,-0.20830858967467863,-0.11731292031279907,0,0,0.1
F,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.22796663040776302,0.34844679712792564,0.17289426502524383,-0.2830943199325843,-1.3185320541110963,0,1,0.1
BAC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.22487602802140166,0.17862296802881503,0.052293725582402195,-0.5664912991495904,-4.300248749098048,0,1,0.1
TU,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10780220072960511,-0.1650304143152951,0.1639419101081585,0.09873597541613008,-0.657563405589724,0,0,0.1
MRVL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.22230981650634016,0.05813145259515566,-0.0929182599186004,0.01766049974621241,-2.392530991229186,1,1,0.1
QCOM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.168379207506395,-0.05056544453220132,0.20531195303131608,0.038057572448879966,0.820114002231094,0,0,0.1
EXC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.028667515913004017,-0.10065581117074049,-0.034327844400218396,0.1068124937685759,0.8351097021641601,1,0,0.1
PBR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09446230195353666,0.25976000071834804,0.11184530260293568,-0.3515463372080036,0.8445799667500496,0,1,0.1
TSM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.07245074697001984,-0.18168032351055524,0.16914184433646604,0.1058279938030039,-0.428343129721921,0,0,0.1
CTRA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.020368168155962603,-0.3493965760047863,0.5949318950018174,0.41502612035451947,0.034236134130782116,0,0,0.1
VTRS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.005311569987324072,0.1793328411352442,0.17589300615898348,-0.02893939986093285,0.030197732720101053,0,1,0.1
MU,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.18076209263072754,-0.0008111478949852048,0.4173391061082951,-0.2968411366421322,0.43313001342323687,0,1,0.1
C,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.4468410016939182,0.28723882237822157,0.14149257078897673,-0.3596392964884895,-3.1580527458246612,0,1,0.1
DVN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.00996135194116431,0.16591258520015845,0.37646389049640355,-0.30998329859878615,-0.02646031184565754,0,1,0.1
WMT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.015929635970757687,-0.07080659853768158,-0.02216311470520548,0.03488318151400492,0.7187453651095472,1,0,0.1
APH,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10110076021498221,-0.18854941397327335,0.14548900137677348,-0.20191591998266528,-0.6949031147252234,0,1,0.1
MS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1975630889724692,-0.08008469569360485,0.04542460148735062,-0.45489896533603796,-4.349253103023579,0,1,0.1
PPL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10803056600133094,0.014571420076640761,-0.04714018959647522,0.18794659994859056,2.291687134185999,0,0,0.1
SONY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.09214999229211131,0.034500441781315706,0.02281817761413546,-0.4278780108731325,-4.038446621391272,0,1,0.1
WFC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.017255851434367937,0.0293498879977317,0.20637687411003774,-0.19954476336774127,0.08361329974000535,0,1,0.1
PFE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.2605959543019704,-0.005789708384802464,0.18404337454679484,-0.059645822678708146,-1.4159485770334608,0,1,0.1
PCG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.013403364520888292,-0.0520341211340081,-0.027857605184850594,0.0026826840763353697,0.48113843354263824,1,0,0.1
RIG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1986705838817973,-0.016193519130020775,0.28898096091905323,-0.23594848707471913,-0.6874867577779532,0,1,0.1
CCL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.03383400763067669,-0.2737756539708339,0.09422394197629057,-0.1553221798433442,0.3590807911559282,0,0,0.1
B,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.056326798071571614,0.0841572035034064,0.08392670407380598,0.08863484088333921,-0.671142739288764,0,0,0.1
CSCO,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0885136141060892,-0.16160583781766047,-0.20556126550124312,-0.007292457255551232,0.4305948102151274,1,0,0.1
HAL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.2969791134007421,0.2282117567070603,0.3652325266488273,-0.08347396911845896,-0.8131233987445178,0,1,0.1
LOW,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.11857950970865458,-0.20708667545742682,0.2245797279913603,-0.22569997636546169,-0.5280062932181323,0,1,0.1
CSX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1899490606113188,0.20059958050765128,0.3413360814340402,-0.15791363798481328,-0.556486908191171,0,1,0.1
WDC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.24170320204890788,-0.16429236492878316,0.2510535778779922,-0.09236418669866549,0.9627554567908669,0,0,0.1
NOK,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.14434347991845164,-0.5101310423409283,-0.17673747365700998,-0.19540430831732217,-0.8167112323817384,1,0,0.1
HD,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.04724777537119912,0.1457175310165922,0.1846227770771215,-0.016856494978199583,0.2559152024425597,0,1,0.1
MNST,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.20927930948438495,-0.2981012562457875,0.20478845240334334,0.5538372845759363,-1.0219292495662626,0,0,0.1
SBUX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.16572101485893073,-0.10489103013093751,0.3131851647887294,0.1409240277147948,-0.5291470781214173,0,0,0.1
RF,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.039958516433572976,-0.3760505036587483,0.051397525175482316,-0.5167588063698235,0.777440475920697,0,1,0.1
IPG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.27494414088858765,0.005263063913788132,0.21729524194186683,-0.3434305244177178,-1.2653021687522439,0,1,0.1
VLY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.15715194658056222,-0.06960613030035528,0.04994811546950602,-0.1042163279663841,-3.1463038215426877,0,1,0.1
UNH,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0906320636050068,-0.18727833284861597,0.2184859275222664,0.19559164017363312,-0.41481876948697427,0,0,0.1
NGD,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.08721074587587552,-0.01787998909862685,0.5759844784808767,0.28541241036336623,0.1514116250248417,0,0,0.1
HL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.6214016530078729,-0.11215174738179308,0.36488250538645217,-0.13037684802722718,-1.7030184890605748,0,1,0.1
SLB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.17229732597910857,-0.14603985230545583,0.40334794624458037,-0.169758531471452,-0.42716797639185616,0,1,0.1
CMCSA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.060714703799832806,0.24678741425056377,0.2975930449290648,-0.022911103811694332,-0.20401922973134318,0,1,0.1
EXAS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1408868832052701,-0.39152562554996395,-0.027544806186659776,0.3809582390416949,5.114825722516901,0,0,0.1
BAX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.04294497587276361,-0.1136125596149848,0.14574432103311824,0.09950530748819268,0.294659686005913,0,0,0.1
NEE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1433091251922494,0.018529677663126704,-0.008291303550709502,0.056354319383379106,17.28426951392778,0,0,0.1
BKR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.39965085404835915,0.184172880447883,0.5517988381830222,-0.12720583598607116,-0.7242691111208933,0,1,0.1
AMD,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.13896655600597016,-0.34037173356677136,0.3797206784567898,-0.10943645683505267,0.36597047221852524,0,0,0.1
LEN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.28384756278699874,-0.23349918556868604,0.2970846889067893,-0.3173422822622351,-0.9554432570439747,0,1,0.1
KO,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.04377574701332589,-0.12378249264784971,0.0962608978325993,0.1360775902610062,-0.4547614659636074,0,0,0.1
CPRT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0054585635566282,-0.10330552414961958,0.13606181980479343,0.02010689241856139,0.04011826068811624,0,0,0.1
BP,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.13534524137789863,0.17982221472878723,0.17516438863767414,-0.09863411865009401,0.7726755559765003,0,1,0.1
XOM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0004989387684171008,0.14195639930169077,0.29152656911469266,-0.07656597928434843,-0.001711469283682366,0,1,0.1
JHX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.18272981316810089,-0.010943802211339192,0.17622368347491008,0.025208257588908253,-1.0369197236426915,0,0,0.1
ABT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.06858902438095499,-0.0890075656212067,-0.06507323159079659,0.10996232193352792,-1.0540282494692585,1,0,0.1
ITUB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0164060902830334,0.4173674697187217,-0.005097554142848321,-0.1985200317704719,3.2184239388708673,0,1,0.1
^VIX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.44450086708812053,-0.8601638532398223,0.3835847952947773,0.9144096673860013,-1.1588073159848018,0,0,0.1
APA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0054233301972979285,0.09715826603587982,0.24336381505192511,-0.212445187331665,-0.02228486677915032,0,1,0.1
SHEL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.07164695487765389,0.08379854185866052,0.19678770942884688,-0.020411698228464545,0.3640824677801308,0,1,0.1
CNQ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.09836874599055921,0.07544841890514153,0.39607931274271113,-0.306847727637285,-0.24835618227417622,0,1,0.1
TEVA,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.055434127200774674,-0.1932424457276329,-0.111108793359801,-0.1769128493721114,-0.4989175521082624,1,0,0.1
BCS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.011982895017067284,0.08288701432507051,-0.026919138349928748,-0.5075040737650839,0.4451440778415183,1,1,0.1
LYG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.12347895800238498,0.3763909611228198,-0.20357789910106153,-0.4645070325021191,0.6065440234309851,1,1,0.1
TSCO,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.0982798164158141,0.07426138828180653,0.35420014709019015,0.2629150274505032,-0.27746972219858806,0,0,0.1
VZ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0679586985189012,-0.13422229569112584,0.14540677298612056,0.04194718425618339,0.4673695531733451,0,0,0.1
BMY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10679599439941019,-0.2306728847718592,-0.04875247932232341,0.1957856430049323,2.190575656539155,0,0,0.1
NEM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.14561901090066173,0.15613907129400237,-0.19353943139551283,0.26511625478154544,0.7523997040328076,1,0,0.1
USB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.15570623970207034,0.0054897814157079915,0.153241893125119,-0.05451938917502441,-1.016081415640952,0,1,0.1
CLF,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10392308318631853,0.38340340449135984,0.39926739862994626,-0.10782574470999312,-0.2602844197721181,0,1,0.1
BBD,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.10010798303225561,0.009601335137104202,0.03401146879264891,-0.05813340493720128,-2.943359595628299,0,1,0.1
DIS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.12284614918652122,-0.2393628730530325,0.187727124389725,-0.21831509094393373,0.6543867839337395,0,0,0.1
LUV,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.16995394552592288,0.23606714558426978,0.022861730979279904,-0.2879527042168646,-7.43399288881301,0,1,0.1
WIT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.3338111199016039,0.29525645448151194,-0.027928088367572438,-0.2971414725428074,11.952523048057778,0,1,0.1
BSX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.2688292497945211,-0.35690449826654735,0.28993078033419684,-0.06518134275851349,-0.9272187295348481,0,0,0.1
BB,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.16890258069724048,-0.02629324074957473,0.32760568650464955,-0.8311298215430427,-0.5155666939097632,0,1,0.1
LNW,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.26620814529188835,0.17740257977342708,-0.12677635599460563,-0.07239920485207181,2.099824870366329,0,1,0.1
CVX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.05930316968135439,-0.18248378508691893,0.2752527577477856,-0.020439400692179824,-0.21544986566744573,0,0,0.1
BBWI,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.2934324159302231,0.3892759476865431,0.22493152974708366,0.32180078321776245,-1.3045410586064252,0,1,0.1
FAST,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.11493689158206127,-0.16205382113368738,0.1816296676184354,0.19250010712098564,-0.6328090178721176,0,0,0.1
CCJ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.23797215840483688,-0.03920055738318561,0.1522616597963872,-0.3387435028675912,1.5629158300458996,1,1,0.1
GOOG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.012043906866483458,-0.009018742418807586,0.11285233015854407,-0.02482971757945064,0.1067227132090512,0,1,0.1
ES,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.1500144816711729,-0.06370452281028899,0.15350466807638372,0.0332732898446377,-0.9772633207253729,0,0,0.1
KR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.11607184185254331,-0.0645021092524333,0.10762345099610086,-0.031402231174261795,-1.0784995349828406,0,0,0.1
HPQ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.32381352039944966,0.36488871335423884,0.06644408007090023,-0.5173542698577861,4.873474356991912,1,1,0.1
IRM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.19405868996148018,0.0717815666550835,0.3554944369540182,0.1948913149941008,0.545883900812155,0,0,0.1
