Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,C
EQNR,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.24634585439753456,0.10859404408700278,-0.13462414590608143,0.14268090600617916,1.829878679931564,0.7610972422778128,0,0,0.01
BAC,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.18764727694707853,0.027425045682631394,0.026141766120884553,-0.08617631936584708,7.178064254701134,-0.31824340937796347,1,1,1.12
TU,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.0768281498992798,0.06981043944788172,-0.017735942777383232,0.025448700692998812,4.3317770509076405,2.7431828559753253,0,1,0.01
DVN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.30599350766139694,0.3470241374978623,-0.3221793910727043,-0.1917958325179884,0.9497612700880211,-1.8093413863166978,1,1,4.45
MS,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.12706430908232963,-0.3277266261735738,-0.06147305831779445,-0.18312563752340186,2.0669918263290414,1.7896272231772745,0,0,1.12
PPL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.17236288821077386,-0.026251272930152406,0.028034299882454112,0.20793169702837896,6.148285811790542,-0.12624950070296198,1,0,1.12
RIG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.3988933233653525,0.5946602820209671,0.07471338449911989,-0.2502936742460937,5.338980773519253,-2.3758502239904207,1,1,0.01
HAL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.12777601342497358,0.10440756581449157,-0.08621236269863913,0.00617246417845487,1.4821077792708555,16.915054149512702,0,1,1.12
LOW,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.07237009376877947,-0.07341872679356629,-0.06481987270320179,0.11436331266358256,1.1164800353766313,-0.641977965517131,0,0,8.89
MNST,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.13306142948005703,-0.3005058053489992,-0.0028762260268302255,0.028487802946985098,46.26250796662832,-10.548577786368117,0,0,0.01
IPG,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.2232020897817252,0.061648025229972786,-0.0656486758079625,0.1133739165070499,3.399948087828043,0.5437584510555331,0,0,4.45
HL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.4248614967184222,0.26048690524104906,-0.3427846912104973,0.46805293500108736,1.2394412808170687,0.5565330024913612,0,0,1.12
CMCSA,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.11721962064669042,-0.07666834788060209,0.02476218291511638,0.05809994375164712,4.733816119867698,-1.3195941842616423,1,0,1.12
BKR,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.10964910541480048,-0.09067093581307552,-0.09670637321200924,-0.0980150173576163,1.1338353592727224,0.9250718742644787,0,1,1.12
LEN,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.07313426385094914,-0.11166287887212041,0.04329042702584407,-0.023086794208286247,1.6893865197330697,4.83665587628631,1,0,1.12
BCS,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.19757862646405572,-0.2071106951527092,0.04623115147593567,-0.4658027770186168,4.273711991943348,0.44463173121965216,1,1,4.45
DIS,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.01320766398345589,0.18263582524013025,-0.015921631180874724,-0.0293747655276485,0.8295421388306691,-6.217439423243307,1,1,5.5600000000000005
BSX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.08406110859253728,0.13197578798328347,-0.050682568611535944,0.12107180036756991,1.6585802751402774,1.0900621580137524,0,1,3.34
FAST,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.11778955781191561,0.08444938806667948,-0.1053996926359671,0.3257672330169448,1.1175512457967125,0.25923229689060484,0,0,1.12
CCJ,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.09233284782280438,-0.13645103982860718,-0.10671447420007034,0.07140848660505987,0.8652326548477106,-1.9108518653151028,1,0,7.78
ON,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.31141744043867897,0.09973396274432587,-0.20162433480925068,0.05531354348352695,1.54454292798188,1.803065876154325,0,1,1.12
TGT,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.027558892948787512,0.1329174006055062,-0.023360942950704726,0.0768015964819225,1.1796995098588752,1.7306593442597535,0,1,1.12
GOOGL,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.21555209923782445,0.08716568530481793,0.1710308457852678,0.1668964610107633,1.2603112511555596,0.5222740181362895,1,0,2.23
VALE,2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.22072058788350768,0.5979751129716286,-0.08495827700062254,0.0789709226219627,2.5979880439652785,7.572092272926352,0,1,1.12
TJX,2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.07554218943442396,-0.10183922003805668,0.04377123763885738,0.10937937315498947,1.7258408377139949,-0.9310642134852202,1,0,1.12
ASX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1348768318010765,-0.3764069716172077,0.09343468899028627,0.10411580550198324,1.443541293481468,-3.615272146264457,1,0,0.01
FHN,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.05026158111751388,-0.07753737467568092,-0.01113054032714861,0.16512335725389862,4.51564610883448,-0.4695724212805165,0,0,4.45
MSTR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.4598807968675145,-0.241045237348521,-0.10802680818338768,0.0003733463933408617,4.25709881279483,-645.634300070629,0,0,4.45
BA,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1390914685312294,-0.04709390324735282,0.04621214010200391,-0.013123799738957194,3.0098469411763498,3.588435070946523,1,0,1.12
EQT,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.5391266741779068,-0.2863867684421904,-0.07695898676081245,0.16113125991887878,7.00537645919775,-1.7773507672339388,0,0,0.01
INFY,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1689900245159605,-0.06674705119346852,0.07216983414651718,-0.12017737958924876,2.341560383426706,0.555404448171541,1,1,0.01
PBR-A,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.8873063865651563,-0.0494072437347185,0.4597269753983578,0.7740071892645224,1.9300724866020682,-0.06383305532557944,1,0,1.12
KEY,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.17199556916423991,0.03994984336901968,-0.07822716341197883,0.11284564787934864,2.198668105328519,0.35402201254347815,0,0,0.01
MDLZ,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.18949096622318282,-0.00343850827838029,-0.022305261937665483,0.09179673897876416,8.49534817177831,-0.03745784781282632,0,0,1.12
GAP,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.20544660818585572,0.6019097956639469,-0.0265564108178447,-0.17898882080149214,7.736233996192172,-3.362834577984599,0,1,0.01
GGB,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.2946780548644385,-0.22760928912635126,0.30122747399128974,0.6333498238029001,4.298007873285408,-0.35937373087070407,1,0,1.12
PLUG,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.265348883253548,0.3404243665360188,0.0805687393293508,-0.10094517259374877,15.705208915842967,-3.3723689582071237,1,1,0.01
FCX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.28041520634027967,-0.40926679234282226,0.28893648182875403,0.13159750130806974,0.9705081357863119,-3.1099890824273992,0,0,0.01
AAPL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.38545246346869494,0.17445667100811063,-0.03208585649414897,0.09258460041244544,12.013157994987116,1.8842946908118832,0,1,0.01
F,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.08316795399156962,-0.1102535539560264,0.03819491686058779,-0.061303039265086574,2.1774613175657462,1.7985006172249964,1,0,1.12
TU,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.04370509518705502,0.0590611168836895,0.025448700692998812,0.04455757121813277,1.7173802196934447,1.3255012620538547,1,1,0.01
QCOM,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.11423255960646785,-0.13525787125937846,0.027603848367517437,0.23769233242257806,4.138283839469641,-0.5690460011091654,1,0,8.89
PBR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.7152465741941092,-0.23792398918983002,0.5110709361943722,0.638202784754674,1.3995054767154365,-0.3728031197502348,1,0,0.01
CTRA,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.25488712267374364,-0.2689706803828463,-0.01041527092958107,0.1604054696828227,24.472442857902294,-1.6768173860573128,0,0,0.01
PFE,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.09501712603741591,0.010514236134337003,-0.029749302025992304,0.13664504541653452,3.1939279097841813,0.07694560825302155,0,0,1.12
HAL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.40988348686428333,-0.2528403261087958,0.00617246417845487,0.19517544405492576,66.40516251110719,-1.2954515222603626,1,0,0.01
NOK,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.2326573369280511,-0.14586660373314086,-0.044988194173668304,0.013699946544050387,5.171519799837309,-10.647238897182984,0,0,1.12
HD,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1608280865272975,-0.1889179803166247,0.1425209659697245,-0.010886915408895914,1.1284521223457182,17.352755415207515,1,0,7.78
LEN,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.31627129782833213,-0.03992083497519702,-0.023086794208286247,-0.046251920406479616,13.699229740386256,0.8631173500334129,0,1,0.01
JHX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.13378632511501415,-0.1116521322643347,0.11843570391681581,0.1998654738833655,1.1296114321149302,-0.5586364172607969,1,0,1.12
ABT,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.11102131779239925,0.200753719160619,-0.0035426992105983953,0.04323514551225069,31.338059257265225,4.643299259944329,0,1,2.23
ITUB,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.3707778631651666,-0.3187858230829405,0.4005705803154194,0.30569503605710374,0.9256243003997116,-1.0428230277949015,0,0,1.12
APA,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.4152923091559473,-0.09400446791191425,0.36898052342729415,0.23308555385052485,1.1255128192092194,-0.40330456503622814,1,0,0.01
SHEL,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.28388960030464716,-0.1319559790456741,0.08608554156078851,0.04101704826368392,3.2977616816661497,-3.217100806410455,1,0,5.5600000000000005
CLF,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.4580992781098457,-0.19656307247516602,0.406618805735391,1.0774882100438399,1.1266062259008154,-0.18242712137626865,1,0,0.01
WIT,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.08608795758671138,0.0702251560868239,0.057675931789859185,-0.21343672707152503,1.4926149420588593,-0.3290209564696458,1,1,0.01
BSX,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1389506794030737,-0.1741996065511589,0.12107180036756991,0.2637037171112311,1.147671703742937,-0.6605883620430005,1,0,0.01
BBWI,2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.2578776720455849,0.04067689253972076,-0.012915282741011292,-0.12568878157431407,19.966862299244763,-0.3236318470926569,0,1,1.12
KR,2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.3024815608399453,-0.105652391524445,0.06536205101006919,-0.17117166095408098,4.62778563655151,0.6172306264691071,1,1,0.01
VALE,2015-09-22,2016-03-22,2016-03-23,2016-09-20,1.174196806138426,-0.010350209024845725,0.0789709226219627,0.39196747721305775,14.868723413038468,-0.026405785241258084,1,0,1.12
ORCL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.18539142730088218,0.03733980018922191,-0.026921339398797487,0.13962660125227022,6.886411725456838,0.26742611976752384,0,0,0.01
ASX,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1556082016978295,0.07001486268988849,0.10411580550198324,0.083747830390039,1.4945684850401066,0.8360200182357929,1,0,0.01
FE,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.0513906911683938,-0.08590132568501557,-0.02809538616873421,-0.06216152034832014,1.8291505537511934,1.3819051593923406,0,0,2.23
UMC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.34252157802164745,-0.4370022735066851,-0.0635706342700694,0.044010471872264686,5.388047200638282,-9.929506658666003,0,0,0.01
CNC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.08385021524030135,-0.3167830815124778,0.08611350214673517,0.041385776861406695,0.9737173979688198,-7.654394952481518,0,0,7.78
KGC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.34256417165381253,-0.09694568090087236,0.4571927080848789,-0.17799697353941382,0.7492774175878035,0.5446479171703765,0,1,0.01
NKE,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.10555949233416899,0.0002734556014425127,-0.11433140799069864,-0.008585458168085112,0.9232764136234263,-0.03185102018888571,1,1,3.34
AAPL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.20877069613343519,-0.1871411574917095,0.09258460041244544,0.23523558957418542,2.254918152731712,-0.7955478073299426,1,0,1.12
HBAN,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.053983093072749594,-0.0572279672294713,0.042020173757072586,0.30472656777308077,1.2846946655869904,-0.18780104290770921,1,0,5.5600000000000005
F,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.04297936014255929,-0.11221780020726738,-0.061303039265086574,0.013318527157715563,0.7010967263255572,-8.425691435577276,1,0,6.67
BAC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1346697044430548,0.36610180585417984,0.1636858677750969,0.4069197211623601,0.8227326297227437,0.8996904962197839,0,0,0.01
TU,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.06807710753284071,0.14955425222119995,0.04455757121813277,0.012480051451677202,1.5278460129607925,11.98346439518094,1,1,1.12
PPL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.11103680016215221,0.022191430765095298,-0.035171466284984625,0.08777463716581911,3.1570136787147813,0.2528228139886519,0,0,3.34
WFC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.035450238230926495,0.12684889392259,-0.04151763101978209,0.21703803704666078,0.8538598508675835,0.5844546681709939,1,0,0.01
CCL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.03007475551138331,-0.043958020535659115,-0.008662139336486699,0.2632269973637522,3.4719778039937896,-0.16699662639434254,0,0,5.5600000000000005
B,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.38384436248794485,0.10383350897857185,0.3297796143378716,0.0927651999984971,1.1639420564507115,1.1193153141507168,1,1,1.12
LOW,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.13750825784190449,-0.10097942457058481,-0.030730756860896987,0.15661165702214475,4.4746134455567335,-0.644775915730886,0,0,1.12
WDC,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.27608837180065254,-0.09998203019026698,0.1972339895830281,0.32826855968695207,1.3998011822623997,-0.3045738839126513,1,0,0.01
HD,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.1181284455084742,0.0668046987076562,-0.010886915408895914,0.15718437840562863,10.85049723192936,0.42500851156633757,0,0,1.12
SBUX,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.08073112292406698,0.08441820086642256,-0.08439082644542678,0.05003464575525126,0.9566338703445874,1.6871949344732327,1,1,2.23
LEN,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.1397255162742827,0.13751578883721488,-0.046251920406479616,0.1689082241558528,3.0209668062714212,0.8141450158775461,0,0,1.12
KO,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.11828688842576489,-0.06741647235183089,-0.04987870642942351,0.017357262833908992,2.3714907000071537,-3.8840497489112553,0,0,1.12
ABT,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.20026970412070194,-0.03936032633907009,0.04323514551225069,0.08834155899424241,4.632104315780676,-0.4455471104108019,1,0,0.01
SHEL,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.15634965889962352,0.00022727085266228356,0.04101704826368392,0.13615680893541013,3.811821316212408,0.0016691846293937162,1,0,0.01
BCS,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.24393980826825667,0.05984739695319939,0.06306086808662412,0.25584701573907953,3.8683230293177475,0.23391868292977694,1,0,0.01
TSCO,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.3031963528186772,-0.021684532897168783,-0.24386005137566488,0.031243536195919623,1.243321122538456,-0.694048610925186,0,0,2.23
VZ,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.09591586910305039,0.05790711733187971,-0.005196661635803095,-0.014310124404936992,18.457208843890314,-4.046583781752572,0,1,0.01
BMY,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.24342278043133087,0.10371215069903633,-0.08108795458187038,0.04738062455748766,3.0019598063182036,2.188914807849372,0,1,3.34
BB,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1385569955982381,0.03131515741563767,0.004529032709151521,-0.08560071840714739,30.59306578163258,-0.36582820796773774,1,1,2.23
ES,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.0493694736066871,0.040314377494146916,-0.03931487377308618,0.09720963384962501,1.25574544361081,0.41471586608905253,0,0,1.12
KR,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.2226835961478214,0.0024183532831802794,-0.17117166095408098,-0.040617196907484714,1.3009372866198872,-0.059540132439189535,0,1,2.23
IRM,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.2022528256432388,0.09300299540703948,0.14394953633668223,-0.007232391077148606,1.4050258916443576,-12.859232087281736,1,1,1.12
HST,2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.33640606898151487,0.11080454794480675,0.036866352218040736,0.16341584215265229,9.12501641040832,0.6780526690998566,1,0,1.12
LUMN,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.2887471646182524,0.05042423325313393,-0.09496832375754599,-0.09437255926860853,3.040457630435002,-0.5343103296543397,0,1,4.45
TJX,2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.012556936048375305,-0.01952146290128111,-0.01989741363660153,0.04523408251047981,0.6310838321859416,-0.4315653555426571,1,0,0.01
CDE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.35358538926346345,-0.6834583002566152,-0.4220707934835475,0.18936870191218957,0.8377395326152706,-3.6091407574496412,1,0,0.01
ORCL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1393554837871652,-0.11787083723162817,0.13962660125227022,0.0826838771403553,0.9980582678180702,-1.4255601129050015,0,0,1.12
AMZN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.13505942588757305,0.06246288230734119,0.08185655953900915,0.1462607416649527,1.6499523880332376,0.4270652643785183,1,0,1.12
ASX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08492151594062772,-0.21799375095845927,0.083747830390039,-0.00414451532696471,1.0140145188851164,52.598128794497626,1,0,1.12
KMB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.13030576222249218,-0.06412332950423585,0.0829169711659153,-0.08229985345985756,1.5715210093932737,0.7791426935591391,1,1,1.12
AES,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.2872343043141909,-0.07723479665189133,-0.12130824145432431,0.03742841418839248,2.367805359888446,-2.0635337704434145,0,0,0.01
FE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.0577050016489891,0.06863931862128832,-0.06216152034832014,0.02896371125020551,0.9283074372319229,2.3698385206350685,1,1,4.45
EQT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.3535370485525545,0.08119800408274781,-0.2433510190011863,0.14731256540010065,1.4527863906369387,0.5511953706203825,0,0,1.12
INFY,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.1947666998736955,-0.17598629234915383,-0.006976034816817278,-0.031134978857415993,27.9193990552007,5.652365885812571,0,0,1.12
GSK,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.006236766640800699,0.064492728522836,0.008311628373162993,-0.023958901483518116,0.7503663976289277,-2.6918065741537456,0,1,1.12
GGB,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.4473820949303311,0.04201946890941761,0.39891760154670275,0.10137730906811943,1.1214899848884066,0.41448593670190104,1,0,0.01
INTC,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.08646039504711749,-0.06092367140381409,-0.035103478293945015,0.06994624332125843,2.4630150415046193,-0.8710070550035938,0,0,3.34
ABEV,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.27414797689116277,0.041112018458841125,-0.042658332526819706,0.2349695372308986,6.4265985248908475,0.17496744021945868,0,0,0.01
FCX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.23794167102951966,-0.350296012937327,0.25351729998161887,0.14172126108469096,0.9385618695322626,-2.4717252037998323,0,0,0.01
NKE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.011126988758142775,0.0560011021744236,-0.008585458168085112,-0.013335237762861208,1.2960273686389088,-4.199482841647362,0,1,1.12
QCOM,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.0772311670799472,0.014381750503349706,-0.06854949596339456,-0.059872580310810074,1.1266482122813661,-0.2402059578640385,0,1,6.67
CTRA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.6217388815839231,-0.1022600044281688,-0.08727421169305068,0.16134307105039844,7.123970179995678,-0.633804747625177,0,0,0.01
VTRS,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.023779725781816745,0.2719762590074034,0.022667781471344777,-0.2633665009445187,1.0490539540394643,-1.032691166234154,1,1,0.01
DVN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.22394416130132233,0.02586925313444912,-0.027335008552420936,-0.08500066651591248,8.192576961220253,-0.30434176806844554,0,1,8.89
PFE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.0923642987261831,-0.015912629076855495,0.03399278205067981,0.07092618592726302,2.717173857334691,-0.22435478334016698,1,0,1.12
NOK,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.017795148619257878,0.12293995236005231,-0.012106459811573439,0.17962478921492567,1.4698887119954103,0.6844264252021001,0,0,2.23
SBUX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11165780358492348,-0.0605632847066879,0.05003464575525126,0.005341769225069292,2.2316097555902994,-11.337682732990451,1,0,1.12
HL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.19562183230260016,-0.16672637330171156,-0.09252165073254458,0.03425520954545923,2.114335733893148,-4.867182992427858,0,0,2.23
JHX,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.2170934504972992,0.186536165382559,-0.008408993073847616,-0.07506186760870555,25.816818802297576,-2.485098910074612,0,1,3.34
TEVA,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.3202360337971963,0.61919971363401,-0.3841171144896123,-0.5432810697523875,0.833693740052961,-1.139741007203185,1,1,0.01
LYG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.1458555405236773,-0.006652346008501012,0.13670824452956218,0.0856379080638539,1.0669110778621482,-0.07767992188156729,1,0,3.34
CLF,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.46716760011717656,-0.06155869740016197,0.4681854858158059,-0.08592092416912307,0.997825892238296,0.7164575799835726,0,1,8.89
GOOG,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.10348557240466251,-0.07246905911399905,0.07233864297354213,0.13718042003459055,1.43057110488667,-0.5282755301064518,1,0,1.12
KR,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.0437148501116353,-0.20135094121964076,-0.040617196907484714,-0.2917428533914093,1.0762645736289047,0.6901658048483656,0,1,3.34
ON,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.23175352675108538,0.12008185770314121,0.2565265139011954,0.1771025312600031,0.9034291357514347,0.6780358069916561,0,0,0.01
AZN,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.11013634417611311,-0.19694813832935584,-0.0412813319673733,0.09067280456679884,2.6679455077457135,-2.1720750700312106,0,0,3.34
TGT,2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.1483759638746731,-0.0380132738009859,-0.2223525124139267,0.1450714542155364,0.6673005951849088,-0.2620313831314367,1,0,0.01
T,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.057433104008691706,0.0630956266021854,0.06312607686128724,-0.04174748196667863,0.9098158299128072,-1.5113636470948382,0,1,1.12
GOOGL,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.12513024287611324,0.02315690928039546,0.06004822681594796,0.12740341003358677,2.083829107221538,0.18176051390061468,1,0,2.23
VALE,2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.46213616675681674,0.1499418125973922,0.6312671545338713,0.19199309630377,0.7320770032745627,0.7809750219359732,0,0,0.01
ORCL,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.0591744087404362,-0.015149066105311408,0.0826838771403553,-0.02264613292995841,0.7156704642670307,0.6689471510286339,0,1,0.01
AMZN,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10734994541359182,0.0299904837940078,0.1462607416649527,0.49075126132988695,0.733962813203177,0.06111137384086712,0,0,1.12
ASX,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.17925098483196897,0.0692194368876546,-0.00414451532696471,0.16714980101566124,43.25016815977027,0.41411617882314455,0,0,2.23
KMB,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.11300868932270026,0.1173601668852423,-0.08229985345985756,-0.06893794698921982,1.3731335424287383,-1.7024029871907052,0,1,2.23
CAG,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.1137278478463735,0.12382708819831958,-0.1609603683136447,0.07878873295249948,0.7065580741264539,1.5716344654631398,1,1,1.12
FE,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.060820368149141886,-0.003510647548836416,0.02896371125020551,0.136823368927138,2.0998817321350813,-0.025658245198639473,1,0,0.01
INFY,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.12362748538134241,-0.21547144043183833,-0.031134978857415993,0.21230334276963403,3.9706943739226523,-1.0149225048502506,0,0,1.12
UMC,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.18279989215590148,0.034175518980196294,0.331443883852598,0.012260467944650025,0.551525917543247,2.787456329928183,0,1,2.23
PBR-A,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.13630997254521016,-0.106178828889361,0.22251913738842782,0.3094140210655887,0.6125764019445592,-0.34316101294858103,0,0,0.01
MDLZ,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.0980228193325485,-0.07350978039121162,-0.07191878109837518,0.04068442729877149,1.3629655263270732,-1.8068284420322005,0,0,3.34
GAP,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.34749836452361726,0.03358027810628002,0.22971160802717583,0.1571412046918561,1.5127592702346446,0.2136949259879279,1,0,0.01
ABEV,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.2158516440005088,-0.18390147890197725,0.2349695372308986,0.09328652554456299,0.918636715824132,-1.9713616498036202,0,0,4.45
QCOM,2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.09240896444840238,0.006051732568343978,-0.059872580310810074,0.11107288069394643,1.5434271242142845,0.054484339746432846,0,0,4.45
PBR,2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.13771179350124688,0.18675796601675404,0.18175469956815082,0.3570126374934285,0.7576794098224151,0.5231130397175133,0,0,0.01
